test,sample1,sample1,sample1,sample2,sample2,sample2,sample3,sample3,R=10mm,H=26.7mm,t=0.56mm
dv (ml),p (kpa),p2,p3,p1,p2,p3,p2,p3,,,
4.177777778,-1.109335507,-1.50325656,-1.696119853,-1.358967907,-2.022399971,-1.954873328,-1.168662098,-0.972310541,,,
4.182222222,-1.566585631,-1.303248886,-1.235855936,-1.231598427,-1.894893295,-1.172923997,-1.168662098,-1.363877297,,,
4.186666667,-1.369853974,-1.563898663,-1.305735489,-1.168009937,-1.631425305,-2.085198217,-0.841142893,-1.172923997,,,
4.191111111,-1.303248886,-1.697041764,-1.626830601,-1.104485484,-1.953098219,-1.370050939,-1.22929051,-1.035892468,,,
4.195555556,-1.303248886,-1.694223551,-1.563110801,-1.489424304,-2.216640369,-1.888332507,-1.03833721,-1.102832793,,,
4.2,-1.042599108,-1.691399651,-1.563110801,-1.231598427,-1.504312361,-1.757941897,-1.298986987,-1.372931672,,,
4.204444444,-1.561206272,-1.430486856,-1.75715549,-1.031182335,-1.631425305,-1.494004822,-0.911355511,-1.369919629,,,
4.208888889,-1.242606783,-1.563898663,-1.629648814,-1.42274909,-1.761750193,-1.624527074,-1.429311876,-1.694223551,,,
4.213333333,-1.430749874,-1.694223551,-1.563110801,-1.164860441,-1.634506006,-1.954873328,-1.168662098,-1.303248886,,,
4.217777778,-1.172923997,-1.563898663,-1.887480379,-1.683793593,-1.76469965,-1.694223551,-1.298986987,-1.176135942,,,
4.222222222,-0.975795401,-1.303248886,-1.626830601,-1.231598427,-1.761750193,-1.436785719,-1.168662098,-1.2365109,,,
4.226666667,-1.433573774,-1.50325656,-1.369261525,-1.161704587,-1.822575968,-1.303248886,-0.911355511,-0.781949331,,,
4.231111111,-1.042599108,-1.891022218,-1.369261525,-1.622573093,-1.634506006,-1.299898949,-1.171742799,-1.303248886,,,
4.235555556,-1.233552408,-1.760762984,-1.363093906,-1.556032271,-1.501100416,-1.430355347,-1.359812761,-1.176135942,,,
4.24,-1.176004698,-1.363679933,-1.690614668,-0.97094865,-1.76469965,-1.563898663,-1.03833721,-1.306329586,,,
4.244444444,-1.372734905,-1.952312446,-1.759842458,-1.361923316,-1.894893295,-1.563898663,-0.911355511,-1.494399548,,,
4.248888889,-1.566585631,-1.763512803,-1.496505713,-1.361923316,-1.76469965,-1.36348257,-1.301936444,-1.172923997,,,
4.253333333,-1.433573774,-1.303248886,-1.366180824,-1.752897981,-1.307318348,-1.436785719,-1.171742799,-1.885966304,,,
4.257777778,-1.625119163,-1.827235408,-1.296286984,-1.101273539,-1.634506006,-1.236379457,-1.429311876,-1.433573774,,,
4.262222222,-1.694223551,-1.755246689,-1.884919497,-1.101273539,-1.567836815,-1.757941897,-1.298986987,-1.176135942,,,
4.266666667,-1.172923997,-1.433573774,-1.496505713,-1.358967907,-1.831236213,-1.755049326,-0.908012321,-1.176135942,,,
4.271111111,-1.433573774,-1.436654475,-1.626830601,-1.622573093,-1.953098219,-1.697173008,-1.171742799,-1.433573774,,,
4.275555556,-1.694223551,-1.821856049,-2.017805267,-1.492248204,-2.152724859,-1.563898663,-1.041549155,-1.102832793,,,
4.28,-0.84881704,-1.694223551,-1.687853739,-1.104485484,-1.631425305,-1.691268142,-1.168662098,-1.75807334,,,
4.284444444,-1.039380681,-1.758007618,-1.887480379,-1.495066417,-1.631425305,-1.306592075,-1.03833721,-1.303248886,,,
4.288888889,-1.242606783,-1.954873328,-1.626830601,-1.489424304,-1.822575968,-1.697173008,-1.429311876,-0.91227422,,,
4.293333333,-1.169837079,-1.891022218,-1.626830601,-1.492248204,-1.561531464,-2.018723117,-0.837723754,-1.372931672,,,
4.297777778,-1.694223551,-1.566848119,-1.496505713,-1.295251051,-1.561531464,-1.563898663,-1.03833721,-1.042599108,,,
4.302222222,-1.303248886,-1.888398228,-1.105531047,-1.228511509,-1.434296709,-1.691268142,-1.559636764,-1.300161967,,,
4.306666667,-1.103030156,-1.436654475,-1.496505713,-1.101273539,-1.894893295,-1.172923997,-1.041549155,-1.16970557,,,
4.311111111,-1.042599108,-1.172923997,-1.105531047,-1.234679128,-1.761750193,-1.563898663,-1.168662098,-1.6249218,,,
4.315555556,-1.497357841,-1.566848119,-1.565991732,-1.161704587,-1.504312361,-1.299898949,-1.03833721,-1.433573774,,,
4.32,-1.172923997,-1.633384682,-1.435863611,-1.622573093,-2.088873748,-1.954873328,-1.041549155,-1.16970557,,,
4.324444444,-1.566585631,-1.436654475,-1.172333101,-1.492248204,-1.628338387,-1.306592075,-1.232314723,-1.172923997,,,
4.328888889,-1.306198342,-1.624724437,-1.496505713,-1.495066417,-2.152724859,-1.757941897,-0.978088642,-1.2365109,,,
4.333333333,-1.436391987,-1.691399651,-1.624006701,-1.622573093,-1.695077929,-1.697173008,-0.908012321,-1.566716875,,,
4.337777778,-1.169837079,-1.691399651,-1.432851567,-1.231598427,-1.892075082,-1.694223551,-1.559636764,-1.6249218,,,
4.342222222,-1.563898663,-1.694223551,-1.435863611,-1.431409335,-1.634506006,-2.016093829,-1.03833721,-1.563898663,,,
4.346666667,-1.566585631,-1.82454844,-1.565991732,-1.101273539,-1.758794784,-1.563898663,-1.238344885,-1.045942298,,,
4.351111111,-0.852222419,-1.954873328,-1.299442839,-1.553271342,-2.088873748,-1.76370957,-0.777687433,-0.97572968,,,
4.355555556,-1.303248886,-1.109466817,-1.366180824,-1.361923316,-1.692053716,-1.691268142,-1.559636764,-1.566716875,,,
4.36,-1.502863026,-1.957429053,-1.426809235,-1.561537456,-1.761750193,-1.82454844,-0.837723754,-1.433573774,,,
4.364444444,-1.566585631,-1.88576894,-1.045479247,-1.361923316,-1.57097997,-1.303248886,-1.298986987,-0.781949331,,,
4.368888889,-1.045811054,-1.694223551,-1.821005278,-0.97094865,-1.892075082,-1.563898663,-0.904662385,-1.430618365,,,
4.373333333,-1.369853974,-1.827235408,-1.818375991,-1.101273539,-1.892075082,-1.433573774,-1.168662098,-0.982547308,,,
4.377777778,-1.691662669,-1.633384682,-1.818375991,-1.495066417,-1.631425305,-1.366770067,-0.908012321,-0.91227422,,,
4.382222222,-1.436391987,-1.954873328,-1.626830601,-1.495066417,-1.955859149,-1.82172454,-1.168662098,-1.112675429,,,
4.386666667,-1.36407466,-1.758007618,-1.887480379,-1.231598427,-1.692053716,-1.694223551,-1.168662098,-1.500178862,,,
4.391111111,-1.303248886,-1.827235408,-1.75715549,-1.101273539,-2.152724859,-1.303248886,-1.168662098,-1.430618365,,,
4.395555556,-0.91227422,-1.563898663,-1.887480379,-1.553271342,-1.692053716,-1.694223551,-0.978088642,-1.042599108,,,
4.4,-1.822119067,-1.433573774,-1.751765269,-1.361923316,-1.634506006,-1.697173008,-1.429311876,-1.755444052,,,
4.404444444,-1.760631674,-1.82454844,-1.821005278,-1.489424304,-1.631425305,-1.885571577,-0.911355511,-1.433573774,,,
4.408888889,-1.755641415,-2.149179448,-1.563110801,-1.425641661,-1.634506006,-1.755049326,-1.098768258,-0.91227422,,,
4.413333333,-1.233552408,-1.494202185,-1.235855936,-1.041024971,-1.634506006,-1.172923997,-1.359812761,-1.045942298,,,
4.417777778,-1.172923997,-1.891022218,-1.75715549,-1.361923316,-1.953098219,-1.691268142,-1.098768258,-1.433573774,,,
4.422222222,-1.36407466,-1.893640925,-1.818375991,-1.231598427,-1.561531464,-1.563898663,-1.168662098,-1.176135942,,,
4.426666667,-1.042599108,-1.433573774,-1.426809235,-0.97094865,-1.440851849,-1.694223551,-1.296031578,-1.045942298,,,
4.431111111,-1.694223551,-1.952312446,-1.363093906,-1.492248204,-1.692053716,-1.36348257,-1.359812761,-1.303248886,,,
4.435555556,-1.561206272,-2.082768844,-1.887480379,-1.622573093,-2.017009749,-1.888332507,-1.03833721,-1.494399548,,,
4.44,-1.372734905,-1.954873328,-1.235855936,-1.367816295,-2.025086939,-1.503453328,-1.168662098,-1.303248886,,,
4.444444444,-1.433573774,-1.560943254,-1.299442839,-1.495066417,-1.631425305,-1.303248886,-0.908012321,-1.694223551,,,
4.448888889,-1.696779275,-1.82454844,-1.693370034,-0.97094865,-1.561531464,-1.494004822,-1.035118783,-0.91227422,,,
4.453333333,-1.566585631,-1.954873328,-1.239067881,-1.098055111,-1.894893295,-1.949483107,-0.777687433,-1.6249218,,,
4.457777778,-1.566585631,-2.085198217,-1.884919497,-1.622573093,-1.497881989,-1.433573774,-1.168662098,-1.694223551,,,
4.462222222,-1.042599108,-1.430486856,-1.823629268,-1.686422881,-1.634506006,-1.885571577,-1.368473006,-1.042599108,,,
4.466666667,-1.306198342,-1.624724437,-1.426809235,-1.361923316,-1.761750193,-1.303248886,-1.238344885,-1.494399548,,,
4.471111111,-1.502863026,-2.085198217,-1.496505713,-1.231598427,-1.634506006,-1.563898663,-1.232314723,-1.694223551,,,
4.475555556,-1.042599108,-1.82454844,-1.75715549,-1.234679128,-1.889251182,-1.373325206,-1.03833721,-1.10612029,,,
4.48,-1.82454844,-1.433573774,-1.366180824,-1.492248204,-1.631425305,-1.430355347,-0.777687433,-0.91227422,,,
4.484444444,-1.563898663,-1.694223551,-2.017805267,-1.098055111,-2.022399971,-1.82172454,-0.904662385,-1.494399548,,,
4.488888889,-1.172923997,-1.82454844,-1.75715549,-1.492248204,-1.370775528,-1.893837692,-1.168662098,-1.436523231,,,
4.493333333,-1.563898663,-1.303248886,-1.948898242,-1.683793593,-1.761750193,-1.694223551,-1.559636764,-1.303248886,,,
4.497777778,-1.563898663,-2.016291192,-1.75715549,-1.431409335,-1.504312361,-1.497160677,-1.432130088,-1.233355045,,,
4.502222222,-1.694223551,-1.630503751,-1.565991732,-1.234679128,-1.692053716,-1.566979364,-1.562323732,-0.915748653,,,
4.506666667,-1.497357841,-1.827235408,-1.754463099,-1.361923316,-1.822575968,-1.82454844,-1.238344885,-1.433573774,,,
4.511111111,-1.169837079,-1.630503751,-1.75715549,-1.234679128,-1.701108091,-1.436785719,-1.101924113,-1.561074763,,,
4.515555556,-1.890890907,-1.827235408,-1.818375991,-1.358967907,-1.440851849,-1.954873328,-1.429311876,-1.563898663,,,
4.52,-1.172923997,-1.957429053,-1.626830601,-1.231598427,-2.022399971,-1.624527074,-1.490335013,-1.82454844,,,
4.524444444,-1.691662669,-1.303248886,-1.435863611,-1.228511509,-1.761750193,-1.303248886,-1.429311876,-1.172923997,,,
4.528888889,-1.433573774,-1.694223551,-2.017805267,-1.361923316,-1.692053716,-1.503453328,-1.232314723,-1.694223551,,,
4.533333333,-1.36407466,-1.763512803,-1.49945517,-1.553271342,-1.501100416,-1.430355347,-1.03833721,-1.819421502,,,
4.537777778,-1.82454844,-2.149179448,-1.75715549,-1.492248204,-1.440851849,-1.957560297,-1.03833721,-1.303248886,,,
4.542222222,-1.306198342,-1.952312446,-1.948898242,-1.101273539,-1.892075082,-1.76370957,-1.493095942,-1.303248886,,,
4.546666667,-1.694223551,-1.494202185,-1.818375991,-1.358967907,-1.440851849,-1.563898663,-1.098768258,-0.91227422,,,
4.551111111,-1.433573774,-1.954873328,-1.696119853,-1.361923316,-1.822575968,-1.624527074,-1.689961653,-1.36690151,,,
4.555555556,-1.694223551,-1.630503751,-1.75715549,-1.683793593,-1.504312361,-1.827366652,-1.301936444,-1.563898663,,,
4.56,-1.563898663,-1.88576894,-1.235855936,-1.361923316,-1.634506006,-1.627551287,-1.298986987,-1.239660395,,,
4.564444444,-1.433573774,-1.755246689,-1.366180824,-1.622573093,-1.76469965,-1.566979364,-1.168662098,-1.363877297,,,
4.568888889,-1.563898663,-2.021281451,-1.887480379,-1.42274909,-1.692053716,-1.755049326,-0.911355511,-1.566716875,,,
4.573333333,-1.36407466,-1.560943254,-1.626830601,-1.622573093,-2.025086939,-1.303248886,-0.908012321,-1.430618365,,,
4.577777778,-1.625119163,-1.893640925,-1.366180824,-1.356006527,-1.828355281,-1.566979364,-1.296031578,-1.242803551,,,
4.582222222,-1.502863026,-1.303248886,-1.75715549,-1.231598427,-1.501100416,-1.82454844,-1.22929051,-1.2365109,,,
4.586666667,-1.561206272,-1.560943254,-1.759842458,-1.816813491,-1.631425305,-1.70011653,-1.298986987,-1.430618365,,,
4.591111111,-1.954873328,-1.624724437,-2.017805267,-1.431409335,-1.434296709,-1.952180937,-1.490335013,-1.566716875,,,
4.595555556,-1.306198342,-1.433573774,-1.951395888,-1.168009937,-1.958614515,-1.827366652,-1.03833721,-1.303248886,,,
4.6,-1.042599108,-2.018788838,-1.565991732,-1.098055111,-2.025086939,-1.757941897,-1.296031578,-1.112675429,,,
4.604444444,-1.566585631,-1.433573774,-2.015375894,-1.619880702,-1.894893295,-1.954873328,-1.298986987,-1.042599108,,,
4.608888889,-1.694223551,-1.563898663,-1.363093906,-1.495066417,-1.758794784,-1.694223551,-1.359812761,-1.69691052,,,
4.613333333,-1.632991147,-1.88576894,-1.75715549,-1.752897981,-1.761750193,-1.885571577,-1.298986987,-1.039249172,,,
4.617777778,-1.436391987,-1.563898663,-1.626830601,-1.561537456,-1.889251182,-1.694223551,-1.556944373,-1.566716875,,,
4.622222222,-1.433573774,-1.952312446,-1.953888501,-1.625260061,-1.631425305,-1.500310172,-1.559636764,-0.97572968,,,
4.626666667,-1.625119163,-2.018788838,-1.626830601,-1.617182872,-1.631425305,-1.373325206,-1.03833721,-1.303248886,,,
4.631111111,-1.433573774,-1.633384682,-1.366180824,-1.228511509,-1.701108091,-1.494004822,-1.041549155,-1.433573774,,,
4.635555556,-1.694223551,-2.016291192,-1.890036103,-1.234679128,-1.698096048,-1.624527074,-1.171742799,-1.303248886,,,
4.64,-1.233552408,-1.827235408,-1.235855936,-1.292226838,-1.625245232,-1.755049326,-0.908012321,-1.042599108,,,
4.644444444,-1.109335507,-2.085198217,-1.948898242,-1.42274909,-1.634506006,-1.303248886,-1.298986987,-1.821987558,,,
4.648888889,-1.436391987,-2.016291192,-1.366180824,-1.747771044,-1.892075082,-1.494004822,-1.362705333,-1.436523231,,,
4.653333333,-1.694223551,-1.633384682,-1.826247975,-1.622573093,-1.953098219,-1.566979364,-1.101924113,-1.82454844,,,
4.657777778,-1.172923997,-1.954873328,-1.565991732,-1.553271342,-2.01970758,-1.82454844,-1.432130088,-1.436523231,,,
4.662222222,-1.82454844,-1.303248886,-1.75715549,-1.816813491,-1.892075082,-2.085198217,-1.298986987,-1.242803551,,,
4.666666667,-1.433573774,-1.697041764,-1.49945517,-1.361923316,-1.631425305,-1.694223551,-1.559636764,-1.69691052,,,
4.671111111,-1.696779275,-1.954873328,-1.565991732,-1.622573093,-1.634506006,-1.82454844,-1.432130088,-1.433573774,,,
4.675555556,-1.502863026,-1.566848119,-1.693370034,-1.101273539,-1.761750193,-1.885571577,-1.03833721,-1.62768273,,,
4.68,-1.82454844,-1.82454844,-2.017805267,-1.689046871,-1.76469965,-1.82454844,-1.559636764,-1.303248886,,,
4.684444444,-1.563898663,-2.151540684,-1.75715549,-1.234679128,-1.634506006,-2.087753941,-1.171742799,-1.176135942,,,
4.688888889,-1.952575465,-1.82454844,-2.015375894,-1.101273539,-1.501100416,-1.957560297,-1.359812761,-1.433573774,,,
4.693333333,-1.82454844,-1.633384682,-1.75715549,-1.034469831,-1.501100416,-1.954873328,-1.16557518,-1.433573774,,,
4.697777778,-1.758139061,-1.82454844,-1.626830601,-1.556032271,-2.083620471,-2.018723117,-1.495851308,-1.303248886,,,
4.702222222,-1.500113207,-2.085198217,-1.49945517,-1.361923316,-1.631425305,-1.830179194,-1.432130088,-1.303248886,,,
4.706666667,-1.430749874,-1.563898663,-1.884919497,-1.622573093,-1.892075082,-1.888332507,-0.841142893,-1.75807334,,,
4.711111111,-1.172923997,-1.954873328,-1.887480379,-1.492248204,-2.283049748,-1.891087873,-1.098768258,-1.563898663,,,
4.715555556,-1.169837079,-1.952312446,-1.75715549,-1.101273539,-2.01970758,-1.755049326,-0.971533503,-1.36690151,,,
4.72,-1.691662669,-1.433573774,-1.626830601,-1.492248204,-2.022399971,-1.433573774,-1.03833721,-1.566716875,,,
4.724444444,-1.172923997,-1.566848119,-1.75715549,-1.622573093,-1.631425305,-1.82172454,-1.559636764,-1.563898663,,,
4.728888889,-1.755641415,-2.087622697,-1.696119853,-1.101273539,-1.692053716,-1.433573774,-1.298986987,-1.561074763,,,
4.733333333,-1.436391987,-1.82454844,-1.565991732,-1.361923316,-2.022399971,-1.957560297,-1.301936444,-1.363877297,,,
4.737777778,-1.433573774,-1.566848119,-1.890036103,-1.431409335,-1.892075082,-1.82454844,-1.432130088,-1.303248886,,,
4.742222222,-1.500113207,-1.694223551,-1.884919497,-1.171153092,-1.501100416,-1.755049326,-1.171742799,-1.62768273,,,
4.746666667,-1.372734905,-1.633384682,-1.496505713,-1.683793593,-1.961364334,-1.433573774,-1.168662098,-0.91227422,,,
4.751111111,-1.82454844,-1.82454844,-1.626830601,-1.492248204,-2.025086939,-1.827366652,-1.168662098,-1.112675429,,,
4.755555556,-1.233552408,-1.433573774,-1.75715549,-1.683793593,-1.634506006,-1.624527074,-0.908012321,-1.503059793,,,
4.76,-1.755641415,-1.694223551,-1.49945517,-1.364872772,-2.152724859,-1.697173008,-1.168662098,-1.042599108,,,
4.764444444,-1.436391987,-1.697041764,-1.887480379,-1.816813491,-1.501100416,-1.694223551,-1.041549155,-1.369919629,,,
4.768888889,-1.36407466,-1.694223551,-1.366180824,-1.231598427,-1.894893295,-1.430355347,-1.429311876,-1.176135942,,,
4.773333333,-1.694223551,-1.303248886,-1.624006701,-1.489424304,-1.370775528,-1.954873328,-1.493095942,-1.042599108,,,
4.777777778,-1.306198342,-1.760762984,-1.751765269,-1.364872772,-1.501100416,-1.957560297,-1.168662098,-1.303248886,,,
4.782222222,-1.303248886,-1.827235408,-1.75715549,-1.431409335,-1.892075082,-1.688306762,-1.041549155,-1.112675429,,,
4.786666667,-1.36407466,-1.821856049,-1.493550304,-1.686422881,-2.283049748,-2.085198217,-1.301936444,-1.694223551,,,
4.791111111,-1.303248886,-1.893640925,-1.496505713,-1.622573093,-2.083620471,-1.957560297,-1.432130088,-1.303248886,,,
4.795555556,-1.172923997,-1.697041764,-1.496505713,-1.622573093,-1.828355281,-1.755049326,-1.429311876,-1.042599108,,,
4.8,-1.436391987,-1.433573774,-1.565991732,-1.553271342,-2.025086939,-1.370050939,-1.041549155,-1.242803551,,,
4.804444444,-1.632991147,-1.82454844,-1.818375991,-1.234679128,-1.758794784,-1.306592075,-0.908012321,-1.300161967,,,
4.808888889,-1.691662669,-2.146813444,-1.626830601,-1.361923316,-2.025086939,-1.494004822,-1.362705333,-1.172923997,,,
4.813333333,-1.36407466,-1.954873328,-1.759842458,-1.683793593,-1.628338387,-1.827366652,-1.03833721,-1.563898663,,,
4.817777778,-1.172923997,-1.697041764,-1.687853739,-1.492248204,-2.152724859,-2.016093829,-1.16557518,-1.566716875,,,
4.822222222,-1.566585631,-1.82454844,-1.890036103,-1.361923316,-1.76469965,-1.893837692,-1.626110542,-1.300161967,,,
4.826666667,-1.625119163,-1.694223551,-1.687853739,-1.234679128,-1.761750193,-1.755049326,-1.365592075,-1.69691052,,,
4.831111111,-1.691662669,-1.954873328,-2.017805267,-1.101273539,-1.889251182,-1.755049326,-1.035118783,-1.042599108,,,
4.835555556,-1.691662669,-1.694223551,-1.826247975,-1.492248204,-1.889251182,-1.888332507,-1.041549155,-1.82454844,,,
4.84,-1.502863026,-1.82454844,-1.366180824,-1.29826917,-1.57097997,-1.563898663,-1.298986987,-1.042599108,,,
4.844444444,-1.563898663,-1.430486856,-1.366180824,-1.683793593,-1.961364334,-1.303248886,-1.493095942,-1.62768273,,,
4.848888889,-1.366967231,-1.827235408,-1.626830601,-1.431409335,-1.892075082,-1.827366652,-1.168662098,-1.760697329,,,
4.853333333,-1.436391987,-1.560943254,-1.493550304,-1.171153092,-2.152724859,-1.957560297,-1.429311876,-1.433573774,,,
4.857777778,-1.502863026,-1.633384682,-1.496505713,-1.101273539,-2.025086939,-1.76370957,-1.426487975,-1.239660395,,,
4.862222222,-1.563898663,-1.82454844,-1.826247975,-1.556032271,-2.216640369,-1.563898663,-1.689961653,-1.172923997,,,
4.866666667,-1.300293476,-1.952312446,-2.020229747,-1.361923316,-1.370775528,-1.954873328,-1.298986987,-1.306329586,,,
4.871111111,-1.303248886,-1.691399651,-1.366180824,-1.683793593,-2.022399971,-1.888332507,-1.359812761,-1.36690151,,,
4.875555556,-1.172923997,-1.82454844,-1.75715549,-1.492248204,-1.501100416,-1.433573774,-0.971533503,-1.042599108,,,
4.88,-1.563898663,-1.755246689,-1.75715549,-1.752897981,-1.892075082,-1.433573774,-1.432130088,-1.433573774,,,
4.884444444,-1.755641415,-1.82454844,-2.017805267,-1.88322287,-2.344664975,-2.080071279,-1.168662098,-1.563898663,,,
4.888888889,-1.694223551,-1.697041764,-1.49945517,-1.752897981,-1.631425305,-1.566979364,-1.493095942,-1.75807334,,,
4.893333333,-1.755641415,-1.624724437,-1.75715549,-0.97094865,-1.504312361,-1.82454844,-1.432130088,-1.303248886,,,
4.897777778,-1.566585631,-2.016291192,-1.75715549,-1.619880702,-1.628338387,-1.633581449,-1.168662098,-1.893444157,,,
4.902222222,-1.242606783,-1.755246689,-1.626830601,-1.228511509,-2.022399971,-1.82454844,-1.432130088,-1.306329586,,,
4.906666667,-1.563898663,-1.954873328,-2.017805267,-1.816813491,-1.822575968,-1.694223551,-1.432130088,-1.042599108,,,
4.911111111,-1.563898663,-2.023769046,-1.690614668,-1.295251051,-1.76469965,-1.954873328,-1.429311876,-1.233355045,,,
4.915555556,-1.755641415,-1.563898663,-1.565991732,-1.101273539,-1.76469965,-1.560811744,-1.498601127,-1.494399548,,,
4.92,-1.758139061,-1.82454844,-1.759842458,-1.755453706,-1.628338387,-2.016093829,-1.171742799,-1.433573774,,,
4.924444444,-1.563898663,-1.433573774,-1.493550304,-1.234679128,-1.564687319,-2.151606339,-1.368473006,-1.233355045,,,
4.928888889,-1.563898663,-2.023769046,-1.826247975,-1.492248204,-1.961364334,-1.818894935,-1.03833721,-1.042599108,,,
4.933333333,-1.563898663,-1.694223551,-1.75715549,-0.97094865,-1.631425305,-1.624527074,-1.098768258,-1.233355045,,,
4.937777778,-1.502863026,-1.624724437,-1.75715549,-1.492248204,-1.497881989,-1.893837692,-1.108216763,-1.436523231,,,
4.942222222,-1.694223551,-1.82454844,-1.887480379,-1.622573093,-1.889251182,-2.085198217,-1.493095942,-1.369919629,,,
4.946666667,-1.172923997,-1.755246689,-1.629648814,-1.814315845,-1.628338387,-2.018723117,-1.689961653,-1.630438096,,,
4.951111111,-1.36407466,-1.624724437,-1.759842458,-1.752897981,-2.088873748,-1.888332507,-1.432130088,-1.303248886,,,
4.955555556,-1.502863026,-2.085198217,-1.496505713,-1.556032271,-2.283049748,-2.085198217,-0.911355511,-1.172923997,,,
4.96,-1.563898663,-1.691399651,-1.239067881,-1.492248204,-2.086249759,-1.697173008,-1.432130088,-1.433573774,,,
4.964444444,-1.36407466,-2.215523106,-1.75715549,-1.495066417,-2.283049748,-2.016093829,-1.426487975,-1.68883333,,,
4.968888889,-1.563898663,-1.694223551,-2.086504217,-1.492248204,-2.152724859,-1.694223551,-1.429311876,-1.433573774,,,
4.973333333,-1.566585631,-1.566848119,-1.75715549,-1.622573093,-2.022399971,-2.149113727,-1.429311876,-1.433573774,,,
4.977777778,-1.694223551,-1.697041764,-2.148130156,-1.625260061,-2.025086939,-1.888332507,-1.820286541,-0.97572968,,,
4.982222222,-1.303248886,-1.82454844,-1.687853739,-1.492248204,-1.822575968,-1.697173008,-1.626110542,-1.563898663,,,
4.986666667,-1.172923997,-1.82454844,-2.209942746,-1.42274909,-1.564687319,-1.888332507,-1.689961653,-1.2365109,,,
4.991111111,-1.755641415,-1.566848119,-1.560224058,-1.622573093,-2.283049748,-1.563898663,-0.908012321,-1.433573774,,,
4.995555556,-1.502863026,-1.633384682,-1.890036103,-1.428528404,-1.634506006,-1.82454844,-1.298986987,-1.694223551,,,
5,-1.82454844,-1.954873328,-1.956376096,-1.683793593,-1.892075082,-1.827366652,-1.689961653,-1.233355045,,,
5.004444444,-1.696779275,-1.303248886,-1.890036103,-1.492248204,-1.822575968,-1.236379457,-1.041549155,-1.176135942,,,
5.008888889,-1.691662669,-1.954873328,-1.75715549,-1.625260061,-2.022399971,-1.954873328,-1.562323732,-1.369919629,,,
5.013333333,-1.172923997,-1.82454844,-1.887480379,-1.816813491,-2.025086939,-1.757941897,-1.365592075,-1.10612029,,,
5.017777778,-1.436391987,-1.760762984,-1.493550304,-1.492248204,-2.152724859,-1.954873328,-1.22929051,-1.433573774,,,
5.022222222,-1.433573774,-1.82454844,-1.953888501,-1.301281214,-1.953098219,-1.436785719,-1.42365837,-1.297068813,,,
5.026666667,-1.563898663,-1.82454844,-1.890036103,-1.619880702,-2.221620577,-1.82454844,-1.298986987,-1.494399548,,,
5.031111111,-1.303248886,-1.82454844,-1.75715549,-1.683793593,-2.086249759,-2.023965813,-1.490335013,-1.176135942,,,
5.035555556,-1.819684786,-1.760762984,-2.148130156,-1.622573093,-1.822575968,-2.016093829,-1.22929051,-1.172923997,,,
5.04,-1.694223551,-2.215523106,-1.75715549,-1.492248204,-2.022399971,-1.893837692,-1.232314723,-1.827104164,,,
5.044444444,-1.436391987,-1.560943254,-2.150423391,-1.358967907,-2.152724859,-1.82454844,-1.16557518,-1.045942298,,,
5.048888889,-1.563898663,-2.151540684,-1.629648814,-1.301281214,-2.022399971,-1.954873328,-1.753877162,-1.6249218,,,
5.053333333,-1.694223551,-1.691399651,-1.565991732,-1.625260061,-2.022399971,-1.563898663,-1.429311876,-1.694223551,,,
5.057777778,-1.172923997,-1.763512803,-1.565991732,-1.561537456,-1.692053716,-2.016093829,-1.498601127,-1.172923997,,,
5.062222222,-1.433573774,-1.954873328,-2.017805267,-1.622573093,-2.022399971,-1.433573774,-1.301936444,-1.102832793,,,
5.066666667,-1.494596912,-1.893640925,-2.278455044,-1.625260061,-2.01970758,-1.952180937,-1.03833721,-1.433573774,,,
5.071111111,-1.433573774,-2.021281451,-1.496505713,-1.752897981,-2.150163977,-1.957560297,-1.562323732,-1.433573774,,,
5.075555556,-1.82454844,-1.82454844,-1.75715549,-1.492248204,-1.955859149,-1.82454844,-1.493095942,-1.49729212,,,
5.08,-1.372734905,-2.149179448,-1.496505713,-1.816813491,-1.701108091,-2.082637335,-1.101924113,-1.6249218,,,
5.084444444,-1.82697292,-1.694223551,-1.890036103,-1.622573093,-2.025086939,-1.694223551,-1.298986987,-1.68883333,,,
5.088888889,-1.563898663,-1.560943254,-1.826247975,-1.686422881,-1.76469965,-1.697173008,-1.298986987,-1.372931672,,,
5.093333333,-1.694223551,-1.82454844,-1.887480379,-1.42274909,-2.091492455,-1.624527074,-1.171742799,-1.49729212,,,
5.097777778,-1.82697292,-2.146813444,-1.75715549,-1.561537456,-2.152724859,-2.085198217,-1.559636764,-1.755444052,,,
5.102222222,-1.954873328,-1.82454844,-1.496505713,-1.816813491,-1.628338387,-1.433573774,-0.908012321,-1.566716875,,,
5.106666667,-1.694223551,-1.82454844,-2.079420494,-1.750337099,-1.695077929,-1.373325206,-1.16557518,-1.436523231,,,
5.111111111,-1.954873328,-2.085198217,-1.75715549,-1.88564735,-1.894893295,-2.018723117,-1.692517377,-1.042599108,,,
5.115555556,-1.957166564,-1.497226398,-1.953888501,-1.492248204,-1.440851849,-1.885571577,-1.493095942,-1.306329586,,,
5.12,-1.763119269,-2.343681639,-1.818375991,-1.755453706,-2.022399971,-1.694223551,-1.692517377,-1.630438096,,,
5.124444444,-1.430749874,-2.345847994,-1.690614668,-1.88322287,-1.501100416,-1.624527074,-1.620857265,-0.982547308,,,
