test,1,2,3,4,R=8mm,H=20mm,t=0.5mm
dv (ml),p (kpa),p,p,p,,,
1.684444444,-3.38701307,-3.517127901,-2.346114884,-2.543906368,,,
1.686666667,-3.385170258,-3.129050206,-2.476505494,-2.604722437,,,
1.688888889,-3.449347066,-3.584790585,-2.739133248,-2.214141504,,,
1.691111111,-3.319153421,-3.647321546,-2.608610996,-2.413384116,,,
1.693333333,-3.190603867,-3.325460973,-2.605184668,-2.474528793,,,
1.695555556,-3.190603867,-3.717027728,-2.540877511,-2.021817361,,,
1.697777778,-3.449347066,-3.256740612,-2.608610996,-2.740647372,,,
1.7,-3.253203034,-3.256740612,-2.805351999,-2.413384116,,,
1.702222222,-2.997292849,-3.454399975,-2.669427065,-2.345847994,,,
1.704444444,-2.994392558,-2.997472437,-2.539233421,-2.281410256,,,
1.706666667,-3.451253644,-3.647321546,-2.672981316,-2.215523106,,,
1.708888889,-3.192251275,-3.258122214,-2.478088744,-2.345847994,,,
1.711111111,-3.385170258,-3.322560682,-2.608610996,-2.73682266,,,
1.713333333,-2.995841241,-3.518771991,-2.344666201,-2.542191476,,,
1.715555556,-2.997292849,-3.388447103,-2.409039776,-2.411800866,,,
1.717777778,-3.388859604,-3.454399975,-2.410552622,-2.410220807,,,
1.72,-3.320928755,-3.325460973,-2.215724274,-2.413384116,,,
1.722222222,-3.258337352,-3.388447103,-2.735443902,-2.282861864,,,
1.724444444,-3.126231851,-3.388447103,-2.149902845,-2.604722437,,,
1.726666667,-3.581578533,-3.388447103,-2.540877511,-2.543906368,,,
1.728888889,-2.994392558,-3.451243037,-2.217044241,-2.345847994,,,
1.731111111,-2.997292849,-3.386934257,-2.540877511,-2.14970234,,,
1.733333333,-3.127815101,-3.715181195,-2.476505494,-2.411800866,,,
1.735555556,-3.190603867,-3.386934257,-2.801527288,-2.608276688,,,
1.737777778,-3.451253644,-3.454399975,-2.473348556,-2.543906368,,,
1.74,-3.126231851,-3.455983225,-2.347566492,-2.345847994,,,
1.742222222,-3.192251275,-3.717027728,-2.739133248,-2.672582086,,,
1.744444444,-3.190603867,-3.455983225,-2.410552622,-2.411800866,,,
1.746666667,-3.320928755,-3.258122214,-2.671202399,-2.670739274,,,
1.748888889,-2.928572488,-3.522070135,-2.805351999,-2.542191476,,,
1.751111111,-3.188959777,-3.717027728,-2.478088744,-2.604722437,,,
1.753333333,-2.997292849,-3.452819915,-2.539233421,-1.953754215,,,
1.755555556,-3.324490183,-3.391481963,-2.281612123,-2.542191476,,,
1.757777778,-3.256622461,-3.455983225,-2.606896104,-2.474528793,,,
1.76,-3.451253644,-3.454399975,-2.215724274,-2.67442862,,,
1.762222222,-3.258337352,-3.520419399,-2.671202399,-2.345847994,,,
1.764444444,-3.190603867,-3.324009365,-2.805351999,-2.282861864,,,
1.766666667,-3.060278978,-3.517127901,-2.606896104,-2.606497771,,,
1.768888889,-3.190603867,-3.586505476,-2.671202399,-2.476172883,,,
1.771111111,-3.64779429,-3.584790585,-2.478088744,-2.152339613,,,
1.773333333,-3.188959777,-3.127797325,-2.347566492,-2.67442862,,,
1.775555556,-3.451253644,-3.520419399,-2.278846132,-2.345847994,,,
1.777777778,-3.324490183,-3.650875797,-2.606896104,-2.345847994,,,
1.78,-3.193902011,-3.584790585,-2.214406968,-2.345847994,,,
1.782222222,-2.92995409,-3.647321546,-2.540877511,-2.345847994,,,
1.784444444,-3.060278978,-3.322560682,-2.672981316,-1.954873328,,,
1.786666667,-3.451253644,-3.583079149,-2.478088744,-2.348882854,,,
1.788888889,-3.058766133,-3.64909688,-2.409039776,-2.542191476,,,
1.791111111,-3.388859604,-3.193618755,-2.346114884,-2.608276688,,,
1.793333333,-3.127815101,-3.325460973,-2.217044241,-2.214141504,,,
1.795555556,-3.126231851,-3.586505476,-2.669427065,-2.345847994,,,
1.797777778,-3.711903421,-3.388447103,-2.540877511,-2.344335148,,,
1.8,-3.319153421,-3.583079149,-2.674763827,-2.476172883,,,
1.802222222,-2.93133848,-3.586505476,-2.739133248,-2.740647372,,,
1.804444444,-2.799629201,-3.325460973,-2.603476677,-2.214141504,,,
1.806666667,-2.866770597,-3.454399975,-2.608610996,-2.672582086,,,
1.808888889,-3.127815101,-3.517127901,-2.347566492,-2.606497771,,,
1.811111111,-2.735060021,-3.975962414,-2.539233421,-2.476172883,,,
1.813333333,-3.451253644,-3.063228145,-2.476505494,-2.543906368,,,
1.815555556,-3.319153421,-3.717027728,-2.474925435,-2.476172883,,,
1.817777778,-2.799629201,-3.583079149,-2.149902845,-2.345847994,,,
1.82,-3.388859604,-3.325460973,-2.343220435,-2.151019646,,,
1.822222222,-3.190603867,-3.909746657,-2.671202399,-2.410220807,,,
1.824444444,-3.127815101,-3.127797325,-2.801527288,-2.214141504,,,
1.826666667,-3.188959777,-3.518771991,-2.278846132,-2.604722437,,,
1.828888889,-2.92995409,-3.256740612,-2.410552622,-2.085198217,,,
1.831111111,-2.997292849,-3.517127901,-2.608610996,-2.474528793,,,
1.833333333,-3.190603867,-3.127797325,-2.280227733,-2.608276688,,,
1.835555556,-2.992946791,-3.584790585,-2.410552622,-2.345847994,,,
1.837777778,-3.256622461,-3.126546968,-2.344666201,-2.476172883,,,
1.84,-2.997292849,-3.647321546,-2.347566492,-2.543906368,,,
1.842222222,-3.060278978,-3.845571805,-2.674763827,-2.933363306,,,
1.844444444,-3.451253644,-3.260893791,-2.739133248,-2.151019646,,,
1.846666667,-2.865450631,-3.063228145,-2.672981316,-2.608276688,,,
1.848888889,-3.190603867,-3.258122214,-2.476505494,-2.67442862,,,
1.851111111,-3.253203034,-2.997472437,-2.669427065,-2.474528793,,,
1.853333333,-2.86281867,-3.258122214,-2.669427065,-2.410220807,,,
1.855555556,-3.188959777,-3.127797325,-2.476505494,-2.604722437,,,
1.857777778,-2.92995409,-3.518771991,-2.410552622,-2.282861864,,,
1.86,-3.324490183,-3.586505476,-2.476505494,-2.543906368,,,
1.862222222,-3.190603867,-3.322560682,-2.739133248,-2.215523106,,,
1.864444444,-3.190603867,-3.522070135,-2.473348556,-2.215523106,,,
1.866666667,-3.058766133,-3.256740612,-2.739133248,-2.347363893,,,
1.868888889,-3.322707673,-3.325460973,-2.801527288,-2.476172883,,,
1.871111111,-3.190603867,-3.518771991,-2.539233421,-2.543906368,,,
1.873333333,-2.799629201,-3.325460973,-2.801527288,-2.604722437,,,
1.875555556,-3.127815101,-3.779421768,-2.737286714,-2.347363893,,,
1.877777778,-2.866770597,-3.779421768,-2.671202399,-2.474528793,,,
1.88,-3.319153421,-3.779421768,-2.608610996,-2.670739274,,,
1.882222222,-2.799629201,-3.909746657,-2.409039776,-2.542191476,,,
1.884444444,-3.256622461,-3.258122214,-2.409039776,-2.085198217,,,
1.886666667,-3.451253644,-3.584790585,-2.606896104,-2.214141504,,,
1.888888889,-2.93133848,-3.647321546,-2.217044241,-2.543906368,,,
1.891111111,-3.127815101,-3.258122214,-2.413587482,-2.215523106,,,
1.893333333,-3.256622461,-3.388447103,-2.409039776,-2.543906368,,,
1.895555556,-3.256622461,-3.386934257,-2.085333664,-2.479471027,,,
1.897777778,-3.192251275,-3.715181195,-2.735443902,-2.279961573,,,
1.9,-3.124651791,-3.194938721,-2.476505494,-2.543906368,,,
1.902222222,-3.451253644,-3.325460973,-2.409039776,-2.542191476,,,
1.904444444,-2.799629201,-3.779421768,-2.540877511,-2.474528793,,,
1.906666667,-3.058766133,-3.647321546,-2.931852176,-2.411800866,,,
1.908888889,-2.997292849,-3.586505476,-2.542524919,-2.344335148,,,
1.911111111,-3.190603867,-3.454399975,-2.606896104,-2.413384116,,,
1.913333333,-3.126231851,-3.256740612,-2.998067934,-2.543906368,,,
1.915555556,-3.38701307,-3.586505476,-2.540877511,-2.542191476,,,
1.917777778,-3.190603867,-3.518771991,-2.149902845,-2.345847994,,,
1.92,-3.127815101,-3.388447103,-2.280227733,-2.344335148,,,
1.922222222,-3.319153421,-3.455983225,-2.476505494,-2.411800866,,,
1.924444444,-3.190603867,-3.256740612,-2.867677324,-2.345847994,,,
1.926666667,-3.385170258,-3.386934257,-2.410552622,-2.214141504,,,
1.928888889,-3.190603867,-3.063228145,-2.606896104,-2.476172883,,,
1.931111111,-3.190603867,-3.717027728,-2.608610996,-2.411800866,,,
1.933333333,-3.451253644,-3.325460973,-2.608610996,-2.543906368,,,
1.935555556,-3.058766133,-3.647321546,-2.478088744,-2.344335148,,,
1.937777778,-3.126231851,-3.713338382,-2.801527288,-2.476172883,,,
1.94,-2.997292849,-3.452819915,-2.280227733,-2.345847994,,,
1.942222222,-2.928572488,-3.194938721,-2.280227733,-2.608276688,,,
1.944444444,-3.126231851,-3.717027728,-2.671202399,-2.67442862,,,
1.946666667,-3.581578533,-3.256740612,-2.413587482,-2.345847994,,,
1.948888889,-3.38701307,-3.586505476,-2.867677324,-2.344335148,,,
1.951111111,-3.058766133,-3.586505476,-2.671202399,-2.672582086,,,
1.953333333,-3.126231851,-3.388447103,-2.671202399,-2.152339613,,,
1.955555556,-2.92995409,-3.647321546,-2.739133248,-2.802972696,,,
1.957777778,-2.93133848,-3.454399975,-2.669427065,-2.67442862,,,
1.96,-3.253203034,-3.386934257,-2.672981316,-2.215523106,,,
1.962222222,-3.320928755,-3.258122214,-2.409039776,-2.672582086,,,
1.964444444,-3.188959777,-3.586505476,-2.801527288,-2.476172883,,,
1.966666667,-3.322707673,-3.063228145,-2.473348556,-2.215523106,,,
1.968888889,-3.449347066,-3.324009365,-2.346114884,-2.476172883,,,
1.971111111,-3.388859604,-3.779421768,-2.671202399,-2.672582086,,,
1.973333333,-2.997292849,-3.77751519,-2.540877511,-2.67442862,,,
1.975555556,-3.258337352,-3.518771991,-2.801527288,-2.281410256,,,
1.977777778,-3.060278978,-3.518771991,-2.540877511,-2.282861864,,,
1.98,-3.190603867,-3.063228145,-2.409039776,-1.954873328,,,
1.982222222,-3.388859604,-3.518771991,-2.346114884,-2.672582086,,,
1.984444444,-3.127815101,-3.322560682,-3.062177065,-2.344335148,,,
1.986666667,-2.799629201,-3.256740612,-2.410552622,-2.476172883,,,
1.988888889,-3.256622461,-3.586505476,-2.476505494,-2.021817361,,,
1.991111111,-3.060278978,-3.325460973,-2.278846132,-2.543906368,,,
1.993333333,-3.256622461,-3.193618755,-2.669427065,-2.476172883,,,
1.995555556,-3.455078356,-3.64909688,-2.805351999,-2.668900171,,,
1.997777778,-2.932725666,-3.522070135,-2.540877511,-2.282861864,,,
2,-3.124651791,-3.256740612,-2.739133248,-2.476172883,,,
2.002222222,-3.127815101,-3.064416469,-2.799620709,-2.085198217,,,
2.004444444,-3.51740368,-3.256740612,-2.801527288,-2.476172883,,,
2.006666667,-3.124651791,-3.715181195,-2.606896104,-2.542191476,,,
2.008888889,-3.451253644,-3.260893791,-2.019577956,-2.543906368,,,
2.011111111,-3.51740368,-3.647321546,-2.669427065,-2.413384116,,,
2.013333333,-3.058766133,-3.647321546,-2.215724274,-2.73682266,,,
2.015555556,-3.320928755,-3.715181195,-2.281612123,-2.282861864,,,
2.017777778,-3.388859604,-3.586505476,-2.215724274,-2.604722437,,,
2.02,-2.92995409,-3.518771991,-2.540877511,-2.344335148,,,
2.022222222,-2.928572488,-3.64909688,-2.671202399,-1.954873328,,,
2.024444444,-3.451253644,-3.388447103,-2.672981316,-2.54048004,,,
2.026666667,-2.928572488,-3.258122214,-2.409039776,-2.477820291,,,
2.028888889,-3.319153421,-3.779421768,-2.347566492,-2.345847994,,,
2.031111111,-3.388859604,-3.325460973,-2.281612123,-2.73682266,,,
2.033333333,-3.585666528,-3.258122214,-2.540877511,-2.413384116,,,
2.035555556,-3.061794877,-3.779421768,-2.346114884,-2.218294682,,,
2.037777778,-3.258337352,-2.997472437,-2.799620709,-2.606497771,,,
2.04,-3.193902011,-3.717027728,-2.148652487,-2.410220807,,,
2.042222222,-3.190603867,-3.911788592,-2.606896104,-2.543906368,,,
2.044444444,-3.320928755,-3.388447103,-2.608610996,-2.54048004,,,
2.046666667,-3.451253644,-3.388447103,-2.149902845,-2.542191476,,,
2.048888889,-3.256622461,-3.713338382,-2.409039776,-2.214141504,,,
2.051111111,-3.061794877,-3.647321546,-2.739133248,-2.282861864,,,
2.053333333,-3.060278978,-3.325460973,-2.671202399,-2.344335148,,,
2.055555556,-3.451253644,-3.650875797,-2.931852176,-2.543906368,,,
2.057777778,-3.256622461,-3.584790585,-2.539233421,-2.345847994,,,
2.06,-3.7781849,-3.779421768,-2.608610996,-2.085198217,,,
2.062222222,-3.058766133,-3.127797325,-3.000177751,-2.345847994,,,
2.064444444,-3.320928755,-3.256740612,-2.931852176,-2.73682266,,,
2.066666667,-3.319153421,-3.517127901,-2.476505494,-2.604722437,,,
2.068888889,-3.192251275,-3.386934257,-2.737286714,-2.543906368,,,
2.071111111,-3.57954071,-3.258122214,-2.933894111,-2.216907495,,,
2.073333333,-3.258337352,-3.715181195,-2.474925435,-2.543906368,,,
2.075555556,-2.92995409,-3.517127901,-2.608610996,-2.282861864,,,
2.077777778,-3.449347066,-3.518771991,-2.409039776,-2.476172883,,,
2.08,-3.060278978,-3.386934257,-2.412068521,-2.73682266,,,
2.082222222,-3.581578533,-3.194938721,-2.410552622,-2.218294682,,,
2.084444444,-3.190603867,-3.717027728,-2.539233421,-2.604722437,,,
2.086666667,-3.188959777,-3.386934257,-2.737286714,-2.085198217,,,
2.088888889,-3.449347066,-3.779421768,-2.737286714,-2.73682266,,,
2.091111111,-3.058766133,-3.325460973,-2.412068521,-2.542191476,,,
2.093333333,-3.058766133,-3.647321546,-2.608610996,-2.604722437,,,
2.095555556,-3.319153421,-3.781332194,-2.799620709,-2.410220807,,,
2.097777778,-3.581578533,-3.325460973,-2.805351999,-2.54048004,,,
2.1,-3.127815101,-2.997472437,-2.346114884,-2.800998507,,,
2.102222222,-3.451253644,-3.78324648,-2.410552622,-2.344335148,,,
2.104444444,-2.928572488,-3.258122214,-2.280227733,-2.604722437,,,
2.106666667,-3.254911025,-3.647321546,-2.542524919,-2.344335148,,,
2.108888889,-3.451253644,-3.845571805,-2.280227733,-2.73682266,,,
2.111111111,-3.449347066,-3.127797325,-2.671202399,-2.542191476,,,
2.113333333,-2.92995409,-3.64909688,-2.737286714,-2.67442862,,,
2.115555556,-3.058766133,-3.518771991,-2.671202399,-2.476172883,,,
2.117777778,-3.190603867,-3.779421768,-2.998067934,-2.345847994,,,
2.12,-2.92995409,-3.388447103,-2.540877511,-2.476172883,,,
2.122222222,-3.058766133,-3.454399975,-2.737286714,-2.215523106,,,
2.124444444,-3.388859604,-3.779421768,-3.192501953,-2.67442862,,,
2.126666667,-3.319153421,-3.259506604,-2.737286714,-2.740647372,,,
2.128888889,-3.126231851,-3.455983225,-2.803437714,-2.604722437,,,
2.131111111,-3.258337352,-3.64909688,-2.280227733,-2.476172883,,,
2.133333333,-2.92995409,-3.258122214,-2.801527288,-2.410220807,,,
2.135555556,-3.126231851,-3.845571805,-2.608610996,-2.802972696,,,
2.137777778,-3.127815101,-3.518771991,-2.476505494,-2.67442862,,,
2.14,-3.190603867,-3.586505476,-3.128458544,-2.281410256,,,
2.142222222,-3.51740368,-3.520419399,-2.865703135,-2.411800866,,,
2.144444444,-3.058766133,-3.321114915,-2.803437714,-2.604722437,,,
2.146666667,-3.649904107,-3.518771991,-2.671202399,-2.344335148,,,
2.148888889,-2.992946791,-3.584790585,-2.998067934,-2.344335148,,,
2.151111111,-3.256622461,-3.522070135,-2.672981316,-2.215523106,,,
2.153333333,-3.451253644,-3.454399975,-2.539233421,-2.474528793,,,
2.155555556,-3.711903421,-3.64909688,-2.739133248,-2.672582086,,,
2.157777778,-3.57954071,-3.584790585,-2.603476677,-2.871235544,,,
2.16,-3.124651791,-3.452819915,-2.737286714,-2.344335148,,,
2.162222222,-3.320928755,-3.713338382,-2.674763827,-2.606497771,,,
2.164444444,-3.7781849,-3.517127901,-2.865703135,-2.804950871,,,
2.166666667,-3.190603867,-3.193618755,-2.801527288,-2.869189484,,,
2.168888889,-3.193902011,-3.518771991,-3.261222255,-2.216907495,,,
2.171111111,-3.058766133,-3.64909688,-2.671202399,-2.804950871,,,
2.173333333,-3.320928755,-3.258122214,-2.737286714,-2.67442862,,,
2.175555556,-3.581578533,-3.907708834,-3.062177065,-2.93125774,,,
2.177777778,-3.449347066,-3.324009365,-2.671202399,-2.734916081,,,
2.18,-3.060278978,-3.647321546,-2.737286714,-2.215523106,,,
2.182222222,-3.320928755,-3.717027728,-3.128458544,-2.93125774,,,
2.184444444,-3.519381856,-3.779421768,-2.801527288,-2.672582086,,,
2.186666667,-3.581578533,-3.779421768,-2.669427065,-2.604722437,,,
2.188888889,-3.320928755,-3.717027728,-3.128458544,-2.867147548,,,
2.191111111,-3.320928755,-3.388447103,-2.739133248,-2.281410256,,,
2.193333333,-3.57954071,-3.584790585,-3.192501953,-2.543906368,,,
2.195555556,-3.258337352,-3.713338382,-2.608610996,-2.345847994,,,
2.197777778,-3.645688725,-3.909746657,-2.669427065,-2.867147548,,,
2.2,-3.320928755,-3.455983225,-2.867677324,-2.345847994,,,
2.202222222,-3.451253644,-3.517127901,-2.929814354,-2.867147548,,,
2.204444444,-3.256622461,-3.717027728,-2.933894111,-2.542191476,,,
2.206666667,-3.583620468,-3.647321546,-2.929814354,-2.672582086,,,
2.208888889,-3.320928755,-3.518771991,-2.669427065,-2.474528793,,,
2.211111111,-2.995841241,-3.907708834,-3.000177751,-2.54048004,,,
2.213333333,-3.51740368,-3.581371158,-2.737286714,-2.606497771,,,
2.215555556,-3.192251275,-3.77751519,-2.473348556,-2.802972696,,,
2.217777778,-3.320928755,-3.388447103,-2.410552622,-2.804950871,,,
2.22,-3.57954071,-3.386934257,-2.869655499,-2.933363306,,,
2.222222222,-3.449347066,-3.77751519,-3.000177751,-2.935473123,,,
2.224444444,-3.38701307,-3.84754998,-3.066528344,-2.606497771,,,
2.226666667,-3.780426359,-3.388447103,-2.671202399,-2.804950871,,,
2.228888889,-3.649904107,-3.451243037,-2.929814354,-2.215523106,,,
2.231111111,-3.192251275,-3.455983225,-2.410552622,-2.413384116,,,
2.233333333,-3.585666528,-4.239116735,-2.606896104,-2.802972696,,,
2.235555556,-3.258337352,-3.978072232,-2.867677324,-2.997472437,,,
2.237777778,-3.7781849,-3.581371158,-2.606896104,-2.865109726,,,
2.24,-3.51740368,-3.64909688,-2.995962368,-2.606497771,,,
2.242222222,-3.519381856,-3.713338382,-2.606896104,-2.67442862,,,
2.244444444,-3.519381856,-4.104116082,-2.540877511,-3.125497015,,,
2.246666667,-3.449347066,-4.040071545,-2.929814354,-3.063753916,,,
2.248888889,-3.711903421,-3.907708834,-2.869655499,-3.263000061,,,
2.251111111,-3.649904107,-3.586505476,-2.737286714,-2.871235544,,,
2.253333333,-3.190603867,-3.907708834,-3.130700003,-2.73682266,,,
2.255555556,-3.57954071,-3.586505476,-2.669427065,-2.538772049,,,
2.257777778,-3.64779429,-3.907708834,-3.062177065,-2.606497771,,,
2.26,-3.583620468,-3.583079149,-3.197116517,-2.476172883,,,
2.262222222,-3.515429491,-3.652658308,-3.389239764,-2.867147548,,,
2.264444444,-3.519381856,-4.106353024,-3.130700003,-2.476172883,,,
2.266666667,-3.060278978,-3.779421768,-3.256480835,-2.865109726,,,
2.268888889,-3.643587398,-3.586505476,-2.799620709,-2.543906368,,,
2.271111111,-3.256622461,-3.781332194,-2.931852176,-2.865109726,,,
2.273333333,-3.716254701,-3.388447103,-3.192501953,-2.804950871,,,
2.275555556,-3.38701307,-3.845571805,-2.931852176,-2.73682266,,,
2.277777778,-3.319153421,-3.586505476,-3.322826842,-2.935473123,,,
2.28,-3.258337352,-3.907708834,-2.737286714,-2.413384116,,,
2.282222222,-3.320928755,-3.64909688,-2.86373292,-2.740647372,,,
2.284444444,-3.451253644,-3.652658308,-3.130700003,-2.672582086,,,
2.286666667,-3.451253644,-3.978072232,-2.869655499,-2.67442862,,,
2.288888889,-3.188959777,-3.321114915,-2.869655499,-2.672582086,,,
2.291111111,-3.258337352,-3.84754998,-3.190201642,-2.867147548,,,
2.293333333,-3.451253644,-3.909746657,-2.799620709,-2.610059199,,,
2.295555556,-3.716254701,-3.715181195,-3.194806907,-3.063753916,,,
2.297777778,-3.190603867,-3.907708834,-2.998067934,-2.672582086,,,
2.3,-3.64779429,-4.040071545,-3.128458544,-3.063753916,,,
2.302222222,-3.188959777,-3.518771991,-2.803437714,-2.802972696,,,
2.304444444,-3.581578533,-3.715181195,-3.123989163,-2.865109726,,,
2.306666667,-3.581578533,-3.64909688,-3.062177065,-2.542191476,,,
2.308888889,-3.388859604,-3.845571805,-2.671202399,-2.606497771,,,
2.311111111,-3.320928755,-3.518771991,-2.931852176,-2.804950871,,,
2.313333333,-3.190603867,-3.324009365,-3.197116517,-2.543906368,,,
2.315555556,-3.449347066,-3.779421768,-3.256480835,-2.476172883,,,
2.317777778,-3.319153421,-3.907708834,-2.739133248,-2.865109726,,,
2.32,-3.388859604,-4.170396434,-3.325263304,-2.73682266,,,
2.322222222,-3.64779429,-3.978072232,-2.805351999,-2.538772049,,,
2.324444444,-3.319153421,-4.040071545,-3.192501953,-2.734916081,,,
2.326666667,-3.57954071,-3.64909688,-2.867677324,-2.67442862,,,
2.328888889,-3.64779429,-4.040071545,-2.540877511,-2.804950871,,,
2.331111111,-3.57954071,-3.647321546,-2.540877511,-2.543906368,,,
2.333333333,-3.519381856,-3.78324648,-3.000177751,-2.935473123,,,
2.335555556,-3.385170258,-3.386934257,-2.540877511,-2.542191476,,,
2.337777778,-3.649904107,-4.106353024,-3.320395287,-2.867147548,,,
2.34,-3.190603867,-3.586505476,-2.540877511,-2.345847994,,,
2.342222222,-3.84222831,-3.715181195,-3.261222255,-2.997472437,,,
2.344444444,-3.839927999,-4.040071545,-3.322826842,-2.542191476,,,
2.346666667,-3.513459276,-3.975962414,-3.130700003,-2.543906368,,,
2.348888889,-3.388859604,-4.044422825,-2.799620709,-2.606497771,,,
2.351111111,-4.041470863,-3.584790585,-3.130700003,-2.542191476,,,
2.353333333,-3.649904107,-3.973856849,-3.060007998,-2.871235544,,,
2.355555556,-3.38701307,-3.64909688,-3.192501953,-2.73682266,,,
2.357777778,-3.839927999,-3.647321546,-2.671202399,-2.867147548,,,
2.36,-3.910948611,-3.779421768,-3.062177065,-3.061516974,,,
2.362222222,-3.649904107,-3.907708834,-2.931852176,-3.065995375,,,
2.364444444,-3.455078356,-4.170396434,-2.737286714,-3.194144526,,,
2.366666667,-3.451253644,-3.64909688,-3.322826842,-3.258122214,,,
2.368888889,-3.775947958,-4.037902479,-2.869655499,-2.869189484,,,
2.371111111,-3.780426359,-3.64909688,-2.737286714,-3.001823716,,,
2.373333333,-3.839927999,-3.584790585,-2.929814354,-2.867147548,,,
2.375555556,-3.513459276,-4.168096123,-2.867677324,-2.73682266,,,
2.377777778,-3.711903421,-4.040071545,-3.194806907,-2.672582086,,,
2.38,-3.190603867,-4.170396434,-2.935940172,-2.476172883,,,
2.382222222,-3.839927999,-3.971755522,-3.128458544,-2.865109726,,,
2.384444444,-3.972553198,-4.300721322,-2.929814354,-2.867147548,,,
2.386666667,-3.972553198,-4.104116082,-3.000177751,-3.061516974,,,
2.388888889,-3.449347066,-3.77751519,-3.258849154,-3.324535136,,,
2.391111111,-3.57954071,-3.715181195,-3.261222255,-2.800998507,,,
2.393333333,-3.972553198,-3.386934257,-2.929814354,-2.606497771,,,
2.395555556,-3.513459276,-3.717027728,-3.062177065,-3.127797325,,,
2.397777778,-3.711903421,-3.452819915,-2.998067934,-2.93125774,,,
2.4,-3.190603867,-4.168096123,-3.258849154,-2.93125774,,,
2.402222222,-3.581578533,-4.037902479,-3.391744506,-3.065995375,,,
2.404444444,-3.839927999,-4.108594483,-3.322826842,-2.804950871,,,
2.406666667,-3.645688725,-3.909746657,-3.322826842,-2.476172883,,,
2.408888889,-3.839927999,-3.975962414,-3.256480835,-2.867147548,,,
2.411111111,-3.581578533,-3.64909688,-3.261222255,-2.865109726,,,
2.413333333,-3.970121643,-4.300721322,-3.062177065,-2.867147548,,,
2.415555556,-3.451253644,-3.84754998,-3.45315173,-3.063753916,,,
2.417777778,-3.585666528,-3.975962414,-3.062177065,-3.196517627,,,
2.42,-3.320928755,-3.64909688,-3.261222255,-3.061516974,,,
2.422222222,-3.38701307,-4.168096123,-3.322826842,-3.127797325,,,
2.424444444,-3.709734354,-4.101883643,-3.060007998,-2.867147548,,,
2.426666667,-3.7781849,-3.907708834,-3.519630374,-3.258122214,,,
2.428888889,-3.581578533,-4.433614182,-3.386740069,-2.606497771,,,
2.431111111,-3.972553198,-3.909746657,-3.45315173,-3.196517627,,,
2.433333333,-3.910948611,-3.64909688,-3.062177065,-2.93125774,,,
2.435555556,-3.711903421,-3.907708834,-3.128458544,-2.542191476,,,
2.437777778,-3.64779429,-4.106353024,-3.583476619,-2.871235544,,,
2.44,-4.03896612,-4.168096123,-3.190201642,-2.867147548,,,
2.442222222,-3.839927999,-4.367134244,-3.000177751,-3.258122214,,,
2.444444444,-3.972553198,-3.518771991,-3.389239764,-2.804950871,,,
2.446666667,-3.581578533,-3.973856849,-3.128458544,-2.865109726,,,
2.448888889,-3.57954071,-4.106353024,-3.327704689,-2.799028292,,,
2.451111111,-3.645688725,-3.715181195,-3.522266758,-2.865109726,,,
2.453333333,-3.90857551,-3.909746657,-2.867677324,-3.127797325,,,
2.455555556,-3.839927999,-3.907708834,-3.130700003,-2.997472437,,,
2.457777778,-3.711903421,-3.713338382,-3.126221602,-3.258122214,,,
2.46,-3.51740368,-4.497524854,-3.650020984,-3.125497015,,,
2.462222222,-3.581578533,-4.106353024,-3.45315173,-3.063753916,,,
2.464444444,-3.84222831,-4.305599169,-3.190201642,-2.606497771,,,
2.466666667,-3.451253644,-3.909746657,-3.192501953,-2.869189484,,,
2.468888889,-3.711903421,-4.040071545,-2.931852176,-3.196517627,,,
2.471111111,-3.451253644,-4.175010997,-3.450588931,-2.865109726,,,
2.473333333,-3.649904107,-3.909746657,-3.386740069,-3.063753916,,,
2.475555556,-3.910948611,-3.978072232,-3.391744506,-2.476172883,,,
2.477777778,-3.7781849,-3.715181195,-3.192501953,-2.672582086,,,
2.48,-3.780426359,-4.239116735,-3.389239764,-2.804950871,,,
2.482222222,-3.970121643,-4.236743634,-3.322826842,-3.255690659,,,
2.484444444,-3.451253644,-4.431046211,-3.325263304,-3.324535136,,,
2.486666667,-3.90857551,-4.040071545,-3.458292861,-3.322035441,,,
2.488888889,-3.581578533,-4.305599169,-3.516999302,-3.327039878,,,
2.491111111,-3.970121643,-4.431046211,-3.45315173,-3.194144526,,,
2.493333333,-3.839927999,-4.497524854,-3.45315173,-3.130102279,,,
2.495555556,-3.711903421,-4.303157785,-3.391744506,-3.127797325,,,
2.497777778,-4.29974734,-3.909746657,-3.130700003,-3.255690659,,,
2.5,-3.90857551,-3.841627401,-2.995962368,-3.127797325,,,
2.502222222,-3.910948611,-3.971755522,-3.522266758,-3.194144526,,,
2.504444444,-3.711903421,-4.369638987,-3.192501953,-2.935473123,,,
2.506666667,-3.711903421,-4.170396434,-2.929814354,-2.73682266,,,
2.508888889,-4.100315288,-3.84754998,-3.258849154,-2.99530337,,,
2.511111111,-3.775947958,-3.584790585,-3.45315173,-3.388447103,,,
2.513333333,-3.974989661,-3.84754998,-3.192501953,-3.196517627,,,
2.515555556,-3.51740368,-4.040071545,-3.128458544,-3.127797325,,,
2.517777778,-3.970121643,-4.170396434,-3.000177751,-2.99530337,,,
2.52,-3.711903421,-3.978072232,-3.650020984,-3.194144526,,,
2.522222222,-3.64779429,-3.84754998,-3.583476619,-3.454925746,,,
2.524444444,-3.972553198,-4.298289767,-3.522266758,-3.194144526,,,
