test,1,2,Test #,0321_1538,0321_1530,0321_1524,0321_1522,0321_1515,FEA,R=8mm,H=20mm,t=0.5mm
dv,p,p,dv,p (kps),p,p (0.7865),p (0.8486),p (1.173),dv,p,,
3.191166667,-6.124690902,-5.929716894,3.113333333,-5.407768724,-4.949126745,-5.599052778,-5.085764662,-5.470295055,,,,
3.193444444,-5.922895263,-6.130724671,3.115555556,-5.668549944,-5.540715455,-5.345116858,-4.891530631,-5.797617427,,,,
3.195722222,-5.863909682,-6.652287111,3.117777778,-5.471352084,-5.279934235,-5.211431655,-5.212995542,-5.212995542,,,,
3.198,-6.053088907,-6.059910538,3.12,-5.407768724,-5.212995542,-5.803825254,-5.343320431,-5.343320431,,,,
3.200277778,-5.994300292,-6.063654535,3.122222222,-5.277378114,-5.279934235,-5.211431655,-5.079582878,-5.670908901,,,,
3.202555556,-5.927032992,-5.996651977,3.124444444,-5.477809634,-5.283492112,-5.535664792,-4.958276747,-5.864619985,,,,
3.204833333,-6.448332547,-5.803004758,3.126666667,-5.598326708,-5.473645319,-5.338534311,-5.219453092,-5.864619985,,,,
3.207111111,-5.796708104,-6.190104183,3.128888889,-5.865946793,-5.279934235,-5.602603485,-5.212995542,-5.53709896,,,,
3.209388889,-5.927032992,-6.063654535,3.131111111,-6.063542934,-5.343320431,-5.345116858,-5.350041265,-5.797617427,,,,
3.211666667,-5.935333529,-6.324304312,3.133333333,-5.538159334,-5.149543625,-5.796314569,-5.212995542,-5.994944874,,,,
3.213944444,-5.603128462,-6.454629201,3.135555556,-5.477809634,-5.339707678,-5.599052778,-5.015996371,-5.935511281,,,,
3.216222222,-5.927032992,-6.652287111,3.137777778,-5.798940554,-5.279934235,-5.468793544,-5.08886492,-5.413422274,,,,
3.2185,-5.536058327,-6.261115281,3.14,-5.732001861,-5.671106065,-5.662376928,-5.276514838,-5.473645319,,,,
3.220777778,-5.935333529,-6.261115281,3.142222222,-5.869574151,-5.149543625,-5.934413427,-5.08886492,-5.801299511,,,,
3.223055556,-5.800722675,-6.059910538,3.144444444,-5.598326708,-5.469901322,-5.993775315,-4.888630963,-5.931690121,,,,
3.225333333,-6.183282551,-6.261115281,3.146666667,-5.598326708,-5.734295097,-5.532183284,-5.544141889,-5.931690121,,,,
3.227611111,-6.124690902,-6.391505891,3.148888889,-5.538159334,-5.671106065,-5.602603485,-4.888630963,-5.473645319,,,,
3.229888889,-5.867994126,-6.450491471,3.151111111,-5.858713997,-5.283492112,-5.47563911,-5.470163811,-5.991069633,,,,
3.232166667,-6.515862732,-6.395590335,3.153333333,-5.407768724,-5.019153015,-6.254556535,-4.949389233,-6.002718843,,,,
3.234444444,-5.796708104,-6.190104183,3.155555556,-5.929331164,-5.082670654,-5.796314569,-5.413619638,-6.062080731,,,,
3.236722222,-6.12903863,-6.261115281,3.157777778,-5.992651638,-5.675058867,-5.341822265,-5.413619638,-5.670908901,,,,
3.239,-5.927032992,-6.190104183,3.16,-5.608397806,-5.343320431,-5.599052778,-5.079582878,-5.801299511,,,,
3.241277778,-5.796708104,-6.395590335,3.162222222,-5.665130613,-5.469901322,-5.997728117,-5.350041265,-5.931690121,,,,
3.243555556,-6.515862732,-6.134545831,3.164444444,-5.538159334,-5.675058867,-5.665989681,-5.212995542,-5.603970208,,,,
3.245833333,-5.867994126,-6.261115281,3.166666667,-5.732001861,-5.603970208,-5.472212875,-5.146255605,-6.192471341,,,,
3.248111111,-6.44366984,-6.201753393,3.168888889,-5.929331164,-5.544536616,-5.93052252,-5.339970166,-6.058135894,,,,
3.250388889,-6.255081512,-6.324304312,3.171111111,-5.738985978,-5.410324845,-5.606161362,-5.082670654,-5.540518291,,,,
3.252666667,-6.259560881,-6.71087876,3.173333333,-5.668549944,-5.469901322,-5.863384705,-5.085764662,-5.931690121,,,,
3.254944444,-6.192091868,-6.715278978,3.175555556,-5.988907641,-5.209514034,-5.863384705,-5.152575134,-5.797617427,,,,
3.257222222,-6.385472122,-6.643617912,3.177777778,-6.055908313,-5.872920522,-5.993775315,-5.152575134,-6.58812254,,,,
3.2595,-6.44366984,-6.395590335,3.18,-5.988907641,-5.212995542,-5.606161362,-5.544141889,-5.87213067,,,,
3.261777778,-6.057357881,-6.78715709,3.182222222,-6.130750495,-5.801496675,-5.859571244,-5.540584012,-5.670908901,,,,
3.264055556,-6.318007658,-6.778207378,3.184444444,-5.862326749,-5.801496675,-5.662376928,-5.279802792,-5.603970208,,,,
3.266333333,-6.116021704,-6.324304312,3.186666667,-6.257315986,-5.742332349,-5.602603485,-5.801365232,-5.860875988,,,,
3.268611111,-6.255081512,-6.845603867,3.188888889,-5.668549944,-5.346940475,-5.669609725,-5.864619985,-5.80498903,,,,
3.270888889,-6.12903863,-6.647948144,3.191111111,-5.732001861,-5.801496675,-5.989830478,-5.212995542,-6.062080731,,,,
3.273166667,-6.322548265,-6.265068083,3.193333333,-6.059721774,-5.600094967,-6.056964346,-5.674664141,-6.318654361,,,,
3.275444444,-6.318007658,-6.462929737,3.195555556,-6.063542934,-5.473645319,-5.602603485,-5.801365232,-6.327078036,,,,
3.277722222,-6.380870402,-6.58495409,3.197777778,-5.802498431,-5.339707678,-5.863384705,-5.082670654,-5.860875988,,,,
3.28,-6.520605385,-6.521896501,3.2,-5.92564908,-5.667161228,-6.120089711,-5.600357455,-6.385919539,,,,
3.282277778,-6.255081512,-6.913068331,3.202222222,-6.063542934,-5.801496675,-5.863384705,-5.473645319,-6.066033533,,,,
3.284555556,-6.385472122,-6.652287111,3.204444444,-6.253301415,-5.212995542,-5.922764217,-5.667292538,-6.255594651,,,,
3.286833333,-6.183282551,-6.71087876,3.206666667,-6.450893603,-5.742332349,-5.673237082,-5.339970166,-6.263895187,,,,
3.289111111,-6.318007658,-6.517688911,3.208888889,-6.190112383,-6.003508694,-5.922764217,-5.540584012,-6.125269762,,,,
3.291388889,-6.573863485,-6.58495409,3.211111111,-6.194065186,-5.931887285,-6.195589771,-5.600357455,-5.931690121,,,,
3.293666667,-6.057357881,-6.454629201,3.213333333,-6.126859589,-5.343320431,-5.993775315,-5.544141889,-6.385919539,,,,
3.295944444,-6.641388869,-6.913068331,3.215555556,-5.668549944,-5.931887285,-5.732994095,-5.801365232,-6.318654361,,,,
3.298222222,-6.390083133,-6.58495409,3.217777778,-5.933020682,-5.671106065,-5.993775315,-5.801365232,-6.45325256,,,,
3.3005,-6.704057129,-6.78715709,3.22,-5.933020682,-5.603970208,-6.052957861,-5.413619638,-6.322861951,,,,
3.302777778,-6.651127637,-6.580685116,3.222222222,-5.601676972,-5.667161228,-6.056964346,-5.480629437,-6.327078036,,,,
3.305055556,-6.515862732,-6.450491471,3.224444444,-6.253301415,-6.197147874,-6.384947145,-5.864619985,-5.931690121,,,,
3.307333333,-6.44366984,-6.917679342,3.226666667,-5.798940554,-5.860482256,-6.380608178,-5.7305511,-6.525071532,,,,
3.309611111,-6.578657435,-6.59351791,3.228888889,-6.379488574,-6.125269762,-6.384947145,-5.73804665,-6.125269762,,,,
3.311888889,-6.120351935,-6.580685116,3.231111111,-5.798940554,-5.603970208,-6.183151505,-5.600357455,-6.066033533,,,,
3.314166667,-6.771648102,-6.652287111,3.233333333,-6.455109689,-6.003508694,-6.183151505,-5.801365232,-6.39448336,,,,
3.316444444,-6.834250773,-6.395590335,3.235555556,-5.933020682,-5.927679695,-5.665989681,-5.7305511,-6.58364317,,,,
3.318722222,-6.390083133,-6.580685116,3.237777778,-6.122976527,-5.671106065,-5.993775315,-5.283097386,-6.062080731,,,,
3.321,-6.708982324,-6.715278978,3.24,-6.126859589,-5.801496675,-6.124165925,-5.279802792,-6.381650566,,,,
3.323277778,-6.907034561,-6.450491471,3.242222222,-6.387772384,-5.675058867,-6.31334515,-5.864619985,-6.058135894,,,,
3.325555556,-6.573863485,-6.841072405,3.244444444,-6.190112383,-6.125269762,-6.195589771,-5.670974622,-6.263895187,,,,
3.327833333,-7.167815781,-6.845603867,3.246666667,-6.379488574,-5.9906759,-6.254556535,-5.797551772,-6.71403378,,,,
3.330111111,-6.776643952,-6.908466611,3.248888889,-6.581284213,-5.540715455,-5.989830478,-5.611217609,-6.322861951,,,,
3.332388889,-6.511129636,-7.048201594,3.251111111,-6.31642678,-5.603970208,-6.384947145,-5.674664141,-6.51184421,,,,
3.334666667,-7.099956989,-6.971266049,3.253333333,-6.581284213,-5.671106065,-6.389294872,-5.864619985,-6.579172827,,,,
3.336944444,-6.776643952,-6.513489791,3.255555556,-6.063542934,-5.730288611,-6.254556535,-5.670974622,-6.251456921,,,,
3.339222222,-6.708982324,-6.78715709,3.257777778,-6.063542934,-6.062277895,-6.317614124,-5.935708644,-6.322861951,,,,
3.3415,-6.776643952,-7.048201594,3.26,-6.063542934,-6.192668505,-6.384947145,-5.994944874,-6.255594651,,,,
3.343777778,-6.964444418,-7.101459693,3.262222222,-6.190112383,-6.066625623,-6.443538794,-6.062146452,-6.129284333,,,,
3.346055556,-6.704057129,-7.048201594,3.264444444,-6.320502993,-6.197147874,-6.254556535,-5.473645319,-6.51184421,,,,
3.348333333,-7.037425171,-7.04345894,3.266666667,-6.320502993,-6.134096866,-6.128250369,-5.410193402,-6.385919539,,,,
3.350611111,-6.704057129,-6.778207378,3.268888889,-6.379488574,-5.860482256,-6.128250369,-5.667292538,-6.51184421,,,,
3.352888889,-7.162425803,-7.101459693,3.271111111,-6.581284213,-5.864619985,-6.519817124,-5.734295097,-6.776894205,,,,
3.355166667,-6.969632101,-6.913068331,3.273333333,-6.455109689,-6.134096866,-6.128250369,-6.002982126,-6.974815,,,,
3.357444444,-7.224831706,-7.43463077,3.275555556,-6.585631941,-6.385919539,-6.31334515,-6.002982126,-6.51184421,,,,
3.359722222,-7.037425171,-6.78715709,3.277777778,-6.779141577,-5.671106065,-6.578263901,-6.002982126,-6.58812254,,,,
3.362,-6.969632101,-7.034002276,3.28,-6.509682218,-5.931887285,-6.187289235,-5.801365232,-6.39448336,,,,
3.364277778,-6.91217214,-6.913068331,3.282222222,-6.576945247,-6.066625623,-6.384947145,-5.741805782,-6.457600288,,,,
3.366555556,-7.173216643,-7.101459693,3.284444444,-6.446686013,-6.453449725,-6.065001599,-5.674664141,-6.839691294,,,,
3.368833333,-7.167815781,-7.236578532,3.286666667,-6.653103185,-6.120869544,-6.708588789,-5.600357455,-6.592610963,,,,
3.371111111,-7.173216643,-7.17384955,3.288888889,-6.31642678,-5.801496675,-6.384947145,-5.473645319,-6.655659704,,,,
3.373388889,-7.037425171,-7.04345894,3.291111111,-6.39192684,-5.860482256,-6.31334515,-5.801365232,-6.525071532,,,,
3.375666667,-7.037425171,-6.782677721,3.293333333,-6.446686013,-5.860482256,-6.519817124,-6.192537062,-6.192471341,,,,
3.377944444,-7.099956989,-7.299244311,3.295555556,-6.379488574,-5.860482256,-6.776118974,-5.7305511,-6.39448336,,,,
3.380222222,-6.781649888,-7.309246097,3.297777778,-6.783691357,-6.516244428,-6.456766116,-5.872393954,-6.974815,,,,
3.3825,-7.298206391,-6.975928755,3.3,-6.904925858,-6.188198162,-6.447939012,-5.600357455,-6.916836049,,,,
3.384777778,-7.371803425,-7.106253644,3.302222222,-6.904925858,-6.003508694,-6.389294872,-5.7305511,-6.655659704,,,,
3.387055556,-7.422944269,-7.56502138,3.304444444,-6.324587438,-5.927679695,-6.780861628,-6.322927672,-6.251456921,,,,
3.389333333,-7.303738895,-7.164130398,3.306666667,-6.513951192,-6.381256833,-6.510867411,-6.062146452,-6.385919539,,,,
3.391611111,-7.621256544,-7.101459693,3.308888889,-6.842065433,-6.251063189,-6.317614124,-6.121132033,-6.327078036,,,,
3.393888889,-7.439936741,-6.913068331,3.311111111,-6.581284213,-5.931887285,-6.443538794,-5.7305511,-6.318654361,,,,
3.396166667,-7.360606766,-7.361846982,3.313333333,-6.648685179,-6.588714629,-6.317614124,-5.741805782,-6.849167043,,,,
3.398444444,-7.042694392,-7.622234271,3.315555556,-6.770069507,-6.192668505,-6.515337755,-5.994944874,-6.974815,,,,
3.400722222,-7.094638062,-7.43463077,3.317777778,-6.711674823,-6.323059115,-7.041906131,-5.7305511,-6.646569317,,,,
3.403,-6.969632101,-7.507635116,3.32,-6.585631941,-6.323059115,-6.771385878,-5.860744744,-6.51184421,,,,
3.405277778,-7.434261147,-7.56502138,3.322222222,-6.190112383,-6.255594651,-6.969238566,-6.058070239,-6.322861951,,,,
3.407555556,-7.355025351,-7.231653338,3.324444444,-6.711674823,-6.390591656,-6.056964346,-6.002982126,-6.58364317,,,,
3.409833333,-7.564783399,-7.49722831,3.326666667,-6.91427953,-6.120869544,-6.582804508,-5.670974622,-7.10520561,,,,
3.412111111,-7.360606766,-7.309246097,3.328888889,-6.842065433,-6.192668505,-6.578263901,-6.062146452,-6.979689295,,,,
3.414388889,-7.745606284,-7.309246097,3.331111111,-6.585631941,-6.323059115,-6.911383879,-6.121132033,-6.71403378,,,,
3.416666667,-7.689378221,-7.69541199,3.333333333,-6.383626304,-6.323059115,-6.906509584,-6.255594651,-6.776894205,,,,
3.418944444,-7.763567942,-7.106253644,3.335555556,-6.91427953,-6.578975862,-6.834119727,-5.990938388,-7.037543982,,,,
3.421222222,-7.564783399,-7.366903421,3.337777778,-6.639875863,-6.264685039,-6.843717303,-6.058070239,-6.849167043,,,,
3.4235,-7.825827902,-7.757878087,3.34,-7.044867702,-6.197147874,-7.109706978,-5.734295097,-6.58812254,,,,
3.425777778,-7.751581432,-7.377046944,3.342222222,-6.842065433,-6.323059115,-6.906509584,-5.864619985,-6.651109924,,,,
3.428055556,-7.825827902,-7.366903421,3.344444444,-7.035250746,-6.062277895,-6.515337755,-6.192537062,-6.974815,,,,
3.430333333,-7.745606284,-7.106253644,3.346666667,-6.576945247,-6.588714629,-6.708588789,-6.390328638,-6.979689295,,,,
3.432611111,-7.235743049,-7.361846982,3.348888889,-6.770069507,-6.197147874,-6.776118974,-6.448847939,-6.385919539,,,,
3.434888889,-7.894156114,-7.95619321,3.351111111,-7.035250746,-6.395273211,-6.964313372,-6.322927672,-6.776894205,,,,
3.437166667,-7.881906321,-7.429503545,3.353333333,-6.711674823,-6.719236881,-7.041906131,-6.192537062,-6.772231499,,,,
3.439444444,-7.632979769,-7.820281245,3.355555556,-6.70720448,-6.385919539,-6.443538794,-6.125269762,-6.849167043,,,,
3.441722222,-7.360606766,-7.69541199,3.357777778,-6.716154193,-6.458192378,-6.645728364,-6.322927672,-7.162812432,,,,
3.444,-7.621256544,-7.377046944,3.36,-6.585631941,-6.395273211,-7.22470066,-6.192537062,-7.037543982,,,,
3.446277778,-7.428597001,-8.018527864,3.362222222,-6.909597974,-6.516244428,-7.297681414,-5.931755842,-7.240733799,,,,
3.448555556,-7.434261147,-7.8258026,3.364444444,-7.102846653,-6.525861383,-6.969238566,-5.935708644,-7.178012394,,,,
3.450833333,-7.355025351,-7.627553198,3.366666667,-6.846676445,-6.849759133,-7.297681414,-6.133570299,-7.293006076,,,,
3.453111111,-7.875799928,-7.492040626,3.368888889,-7.035250746,-6.917625901,-7.036900194,-6.133570299,-7.360728228,,,,
3.455388889,-7.888025037,-7.961857356,3.371111111,-6.972456043,-7.037543982,-6.848530633,-6.583708892,-7.49637744,,,,
3.457666667,-7.81372197,-7.559762778,3.373333333,-6.977198696,-6.578975862,-7.036900194,-6.381519321,-7.10520561,,,,
3.459944444,-7.428597001,-7.627553198,3.375555556,-7.295900524,-6.719236881,-6.848530633,-6.525334816,-6.907219094,,,,
3.462222222,-7.485218995,-7.888202975,3.377777778,-7.165575635,-6.969753562,-6.911383879,-6.322927672,-7.49637744,,,,
3.4645,-7.360606766,-7.69541199,3.38,-7.426225412,-7.048214073,-6.838913678,-6.588319903,-6.907219094,,,,
3.466777778,-7.615412639,-8.092379607,3.382222222,-6.900263152,-6.453449725,-6.650339376,-6.196753148,-7.298193759,,,,
3.469055556,-7.819768831,-7.570290601,3.384444444,-7.295900524,-6.656449556,-6.979118806,-6.844490112,-7.293006076,,,,
3.471333333,-7.881906321,-7.88262156,3.386666667,-7.368765451,-6.323059115,-6.645728364,-6.776894205,-7.037543982,,,,
3.473611111,-7.950159441,-8.024252053,3.388888889,-6.909597974,-6.385919539,-7.036900194,-6.196753148,-6.776894205,,,,
3.475888889,-7.627112242,-7.757878087,3.391111111,-6.967722947,-6.844621554,-7.22470066,-6.381519321,-7.298193759,,,,
3.478166667,-7.943981203,-8.08658382,3.393333333,-7.030456796,-6.578975862,-6.969238566,-6.196753148,-7.37125605,,,,
3.480444444,-7.875799928,-8.092379607,3.395555556,-6.846676445,-6.578975862,-6.776118974,-6.974880722,-7.298193759,,,,
3.482722222,-7.819768831,-7.69541199,3.397777778,-7.233237263,-6.583840335,-6.838913678,-6.64190661,-7.569776911,,,,
3.485,-8.074240436,-7.627553198,3.4,-7.165575635,-7.032225055,-7.172428383,-6.714099502,-7.23559622,,,,
3.487277778,-7.825827902,-8.34736504,3.402222222,-6.972456043,-6.719236881,-7.365542894,-6.3272754,-7.501778302,,,,
3.489555556,-8.155332459,-8.148852752,3.404444444,-6.972456043,-6.969753562,-7.109706978,-6.844490112,-7.62676805,,,,
3.491833333,-7.621256544,-8.291164151,3.406666667,-7.165575635,-6.771837766,-7.558462634,-6.651241433,-7.49637744,,,,
3.494111111,-7.819768831,-7.888202975,3.408888889,-7.223255622,-6.251063189,-7.688853244,-6.385919539,-7.423199721,,,,
3.496388889,-7.881906321,-8.012815204,3.411111111,-7.233237263,-7.235793384,-7.094507016,-6.776894205,-7.293006076,,,,
3.498666667,-8.086872406,-7.757878087,3.413333333,-7.624409093,-7.105402774,-7.292422812,-6.907219094,-7.569776911,,,,
3.500944444,-7.81372197,-8.080799712,3.415555556,-7.233237263,-7.178802245,-6.969238566,-6.907219094,-7.110211547,,,,
3.503222222,-7.745606284,-8.34736504,3.417777778,-7.624409093,-6.975012164,-7.229888343,-6.655922988,-7.23559622,,,,
3.5055,-7.881906321,-8.148852752,3.42,-7.358500647,-7.366183994,-7.162163578,-6.786511161,-7.501778302,,,,
3.507777778,-7.745606284,-8.018527864,3.422222222,-7.368765451,-7.105402774,-7.485087949,-6.457797651,-7.110211547,,,,
3.510055556,-8.080550051,-8.353424111,3.424444444,-7.107720948,-6.849759133,-7.632059667,-6.583708892,-7.037543982,,,,
3.512333333,-8.142556098,-7.831335104,3.426666667,-7.754799703,-7.230272029,-7.370883323,-6.714099502,-7.683587009,,,,
3.514611111,-8.005993573,-8.160575978,3.428888889,-7.629809955,-7.048214073,-7.104630099,-6.974880722,-7.501778302,,,,
3.516888889,-7.875799928,-8.092379607,3.431111111,-7.421037729,-6.849759133,-7.615281593,-6.772100255,-7.88754927,,,,
3.519166667,-8.471721881,-7.95619321,3.433333333,-7.556550301,-7.105402774,-7.22470066,-6.714099502,-7.75715866,,,,
3.521444444,-8.155332459,-8.670152307,3.435555556,-7.697808564,-7.428518648,-7.167290804,-6.453318282,-7.558843536,,,,
3.523722222,-7.956350154,-8.670152307,3.437777778,-7.107720948,-7.37184814,-7.485087949,-6.457797651,-7.428518648,,,,
3.526,-7.875799928,-8.143008848,3.44,-7.629809955,-7.048214073,-7.099563455,-6.64190661,-7.360728228,,,,
3.528277778,-8.272880986,-8.279177641,3.442222222,-7.102846653,-6.776894205,-7.745475238,-6.718842155,-7.298193759,,,,
3.530555556,-8.074240436,-8.353424111,3.444444444,-7.561879963,-7.298193759,-7.683200512,-6.776894205,-7.75715866,,,,
3.532833333,-8.272880986,-8.21697443,3.446666667,-7.2382432,-7.37184814,-7.365542894,-7.032487543,-7.75715866,,,,
3.535111111,-8.403205875,-8.483946363,3.448888889,-7.421037729,-7.434242837,-8.017824882,-6.839625639,-7.819493314,,,,
3.537388889,-8.465018137,-8.222901859,3.451111111,-7.368765451,-7.757355824,-7.813459745,-7.105271331,-7.298193759,,,,
3.539666667,-8.403205875,-8.670152307,3.453333333,-7.223255622,-6.975012164,-7.683200512,-7.178275678,-8.012024395,,,,
3.541944444,-8.396574506,-8.47775565,3.455555556,-7.624409093,-7.110803636,-7.893236012,-6.979886658,-7.298193759,,,,
3.544222222,-8.210940661,-8.222901859,3.457777778,-7.754799703,-7.570566762,-7.297681414,-7.11040891,-7.75715866,,,,
3.5465,-8.217394657,-8.143008848,3.46,-7.890854458,-7.366183994,-7.563995138,-6.849364407,-7.621246695,,,,
3.548777778,-8.471721881,-8.81351684,3.462222222,-7.686875189,-7.366183994,-7.433472886,-6.718842155,-7.428518648,,,,
3.551055556,-8.471721881,-8.279177641,3.464444444,-7.624409093,-7.496574604,-7.552941279,-6.984902713,-7.501778302,,,,
3.553333333,-8.347916909,-8.732095879,3.466666667,-7.811618662,-7.558843536,-7.825039641,-6.844490112,-7.88754927,,,,
3.555611111,-8.403205875,-8.670152307,3.468888889,-7.353383743,-7.366183994,-7.495999291,-6.969884872,-7.49637744,,,,
3.557888889,-8.471721881,-8.273202493,3.471111111,-7.885190313,-7.564699235,-7.632059667,-6.776894205,-8.01793988,,,,
3.560166667,-8.663855652,-8.601836645,3.473333333,-7.561879963,-7.558843536,-7.632059667,-6.714099502,-7.558843536,,,,
3.562444444,-8.210940661,-8.79397707,3.475555556,-8.072005951,-7.819493314,-7.751187898,-6.844490112,-7.961541428,,,,
3.564722222,-8.403205875,-8.744990866,3.477777778,-7.817200078,-7.422805988,-7.819243854,-6.776894205,-7.819493314,,,,
3.567,-8.396574506,-8.81351684,3.48,-8.015580923,-7.434242837,-8.086084145,-7.366052551,-8.340792868,,,,
3.569277778,-8.52676815,-8.409502529,3.482222222,-7.556550301,-7.292612344,-7.683200512,-7.100144106,-7.819493314,,,,
3.571555556,-8.533530763,-8.868927479,3.484444444,-7.885190313,-7.496574604,-7.943718979,-7.037543982,-8.0921296,,,,
3.573833333,-8.656961794,-8.273202493,3.486666667,-8.220161253,-7.428518648,-8.154412357,-7.439452022,-7.893345057,,,,
3.576111111,-8.787155439,-8.483946363,3.488888889,-8.015580923,-7.502370392,-8.073978212,-6.974880722,-8.353305945,,,,
3.578388889,-8.52676815,-8.409502529,3.491111111,-7.681425018,-7.683193277,-8.023824184,-7.423068476,-7.762822806,,,,
3.580666667,-8.471721881,-8.60814626,3.493333333,-7.890854458,-7.763414895,-7.360213232,-7.360662573,-7.751505928,,,,
3.582944444,-9.047542728,-8.471577412,3.495555556,-7.941812307,-7.763414895,-7.490538121,-7.100144106,-7.762822806,,,,
3.585222222,-9.000528168,-8.744990866,3.497777778,-7.947524966,-7.502370392,-8.136056171,-7.371453414,-8.01793988,,,,
3.5875,-9.000528168,-8.862355112,3.5,-7.556550301,-7.558843536,-7.688853244,-7.037543982,-7.961541428,,,,
3.589777778,-8.739483664,-8.875513118,3.502222222,-7.941812307,-7.82561203,-8.216606397,-7.11040891,-7.751505928,,,,
3.592055556,-9.12367493,-8.73853687,3.504444444,-8.072005951,-7.43997859,-8.086084145,-7.162681188,-7.943974298,,,,
3.594333333,-9.261572671,-8.930802084,3.506666667,-8.276362142,-7.558843536,-8.005862527,-6.979886658,-8.023867309,,,,
3.596611111,-8.917349083,-8.73853687,3.508888889,-7.879537581,-7.757355824,-8.471196903,-7.757224381,-8.074167942,,,,
3.598888889,-8.917349083,-8.483946363,3.511111111,-7.624409093,-7.763414895,-7.955561893,-7.235661941,-8.154389561,,,,
3.601166667,-9.054830318,-8.409502529,3.513333333,-8.33239324,-7.831743107,-7.813459745,-7.298193759,-8.023867309,,,,
3.603444444,-9.25406554,-8.663783426,3.515555556,-8.537143362,-7.626965214,-8.154412357,-7.30886385,-7.893345057,,,,
3.605722222,-9.315480095,-8.800477195,3.517777778,-8.605531144,-7.819493314,-8.080025074,-7.819493314,-8.669892929,,,,
3.608,-9.25406554,-8.663783426,3.52,-8.202199595,-7.490790496,-7.875668882,-7.366052551,-8.074167942,,,,
3.610277778,-9.000528168,-9.054364359,3.522222222,-8.276362142,-7.298193759,-8.415588702,-7.757224381,-8.2787211,,,,
3.612555556,-8.99328432,-8.999318089,3.524444444,-7.941812307,-8.148527654,-8.40281234,-7.570040195,-8.023867309,,,,
3.614833333,-9.062132615,-9.191451861,3.526666667,-8.338499632,-7.552999632,-8.198071645,-7.490921806,-8.2787211,,,,
3.617111111,-9.185155206,-8.875513118,3.528888889,-8.02137671,-7.887746434,-8.210415684,-7.700628367,-8.539502319,,,,
3.619388889,-9.177736372,-8.73853687,3.531111111,-8.140056048,-8.024459399,-8.347128648,-7.887614991,-8.415434064,,,,
3.621666667,-9.637351237,-8.999318089,3.533333333,-8.270315281,-7.626965214,-8.340806294,-7.235661941,-8.539502319,,,,
3.623944444,-9.583958206,-9.191451861,3.535555556,-7.817200078,-7.819493314,-8.415588702,-7.490921806,-8.669892929,,,,
3.626222222,-9.70645476,-8.999318089,3.537777778,-8.089573081,-8.148527654,-8.464755913,-7.501975665,-8.210467979,,,,
3.6285,-9.568317305,-9.191451861,3.54,-7.885190313,-8.15498165,-8.005862527,-7.689168425,-8.545956316,,,,
3.630777778,-9.445804983,-8.875513118,3.542222222,-7.885190313,-8.142086663,-8.142162563,-7.751440273,-8.471117756,,,,
3.633055556,-9.315480095,-8.999318089,3.544444444,-7.953249155,-8.142086663,-8.471196903,-8.018005601,-8.601442645,,,,
3.635333333,-9.783661678,-9.184558003,3.546666667,-8.599149409,-7.496574604,-8.154412357,-7.366052551,-8.464748876,,,,
3.637611111,-9.77562798,-9.122873579,3.548888889,-8.406752752,-7.763414895,-8.005862527,-7.235661941,-8.0921296,,,,
3.639888889,-9.70645476,-9.129708699,3.551111111,-7.811618662,-8.15498165,-8.210415684,-7.501975665,-8.204361587,,,,
3.642166667,-9.64523737,-8.924170714,3.553333333,-8.350749426,-7.626965214,-7.949634464,-7.763020169,-8.402802095,,,,
3.644444444,-9.522617175,-9.260099309,3.555555556,-8.276362142,-7.819493314,-8.40281234,-7.757224381,-8.409111709,,,,
3.646722222,-10.0364092,-9.184558003,3.557777778,-8.350749426,-8.285503902,-8.526637104,-7.501975665,-8.545956316,,,,
3.649,-9.698510949,-9.335869529,3.56,-8.537143362,-7.813386921,-8.471196903,-7.81364941,-8.545956316,,,,
3.651277778,-9.576129872,-9.184558003,3.562222222,-8.673987969,-7.962331279,-8.539650472,-7.751440273,-8.669892929,,,,
3.653555556,-9.889737223,-9.452101638,3.564444444,-8.208174744,-8.011827429,-8.216606397,-8.278786821,-8.14833049,,,,
3.655833333,-10.08909188,-9.528124377,3.566666667,-8.599149409,-8.148527654,-8.40281234,-8.210467979,-8.59494252,,,,
3.658111111,-9.783661678,-9.973401192,3.568888889,-8.350749426,-8.285503902,-8.663462118,-8.024064672,-8.545956316,,,,
3.660388889,-9.64523737,-9.397602125,3.571111111,-8.667533972,-8.080143091,-8.471196903,-7.819493314,-8.210467979,,,,
3.662666667,-9.64523737,-9.582426526,3.573333333,-8.151898962,-7.757355824,-8.869217655,-7.553262121,-8.353305945,,,,
3.664944444,-10.16679981,-9.260099309,3.575555556,-8.530833748,-8.024459399,-8.869217655,-7.558843536,-8.080143091,,,,
3.667222222,-9.77562798,-9.528124377,3.577777778,-8.859799186,-8.278918264,-8.663462118,-7.757224381,-8.669892929,,,,
3.6695,-10.04470618,-9.383392046,3.58,-8.667533972,-8.471117756,-8.526637104,-7.831216539,-8.937523071,,,,
3.671777778,-10.15838817,-9.444945292,3.582222222,-8.33239324,-8.477894018,-8.731978123,-7.881699506,-9.006246807,,,,
3.674055556,-10.04470618,-9.321776749,3.584444444,-8.276362142,-8.148527654,-8.855533613,-7.819493314,-8.923839029,,,,
3.676333333,-10.54916587,-9.781661749,3.586666667,-8.543465717,-8.278918264,-8.937941391,-8.092392884,-8.800283539,,,,
3.678611111,-10.30575069,-9.712751415,3.588888889,-8.530833748,-8.018137044,-8.793787006,-8.018005601,-8.793579795,,,,
