Test,Sample1,Sample2,Sample3,theta=90,t1=0.25mm,t2=0.75mm,H=18mm,R=10mm,flow=0.3ml/min
dv (ml),p (kpa),p (kpa),p (kpa),,,,,,
3.502166667,-3.261247811,-3.375662562,-3.42052138,,,,,,
3.502333333,-3.205241827,-3.346428709,-3.39125799,,,,,,
3.5025,-3.332992857,-3.317253795,-3.376648442,,,,,,
3.502666667,-3.29036621,-3.289250803,-3.459485496,,,,,,
3.502833333,-3.26233496,-3.402491208,-3.363212591,,,,,,
3.503,-3.263424306,-3.319543434,-3.418087856,,,,,,
3.503166667,-3.29148387,-3.319543434,-3.446104969,,,,,,
3.503333333,-3.358666154,-3.390301647,-3.500841425,,,,,,
3.5035,-3.248856659,-3.319543434,-3.516804689,,,,,,
3.503666667,-3.191748328,-3.275799668,-3.459485496,,,,,,
3.503833333,-3.26233496,-3.375662562,-3.474122083,,,,,,
3.504,-3.359851009,-3.29036621,-3.432710941,,,,,,
3.504166667,-3.275799668,-3.362227904,-3.432710941,,,,,,
3.504333333,-3.207305179,-3.362227904,-3.516804689,,,,,,
3.5045,-3.206272462,-3.29036621,-3.487488488,,,,,,
3.504666667,-3.261247811,-3.430522457,-3.444863656,,,,,,
3.504833333,-3.275799668,-3.346428709,-3.404679691,,,,,,
3.505,-3.248856659,-3.345256787,-3.41930339,,,,,,
3.505166667,-3.233244819,-3.373259779,-3.516804689,,,,,,
3.505333333,-3.178241212,-3.304947458,-3.516804689,,,,,,
3.5055,-3.235364742,-3.375662562,-3.432710941,,,,,,
3.505666667,-3.26233496,-3.403722126,-3.490060987,,,,,,
3.505833333,-3.261247811,-3.345256787,-3.433941859,,,,,,
3.506,-3.289250803,-3.346428709,-3.46074219,,,,,,
3.506166667,-3.289250803,-3.373259779,-3.518120551,,,,,,
3.506333333,-3.248856659,-3.319543434,-3.432710941,,,,,,
3.5065,-3.218721731,-3.317253795,-3.48877344,,,,,,
3.506666667,-3.346428709,-3.402491208,-3.459485496,,,,,,
3.506833333,-3.234303711,-3.390301647,-3.404679691,,,,,,
3.507,-3.233244819,-3.306080419,-3.403479512,,,,,,
3.507166667,-3.306080419,-3.302688384,-3.490060987,,,,,,
3.507333333,-3.29148387,-3.318397459,-3.431482504,,,,,,
3.5075,-3.289250803,-3.26233496,-3.418087856,,,,,,
3.507666667,-3.206272462,-3.302688384,-3.474122083,,,,,,
3.507833333,-3.205241827,-3.29036621,-3.404679691,,,,,,
3.508,-3.346428709,-3.373259779,-3.390070742,,,,,,
3.508166667,-3.233244819,-3.26233496,-3.474122083,,,,,,
3.508333333,-3.235364742,-3.346428709,-3.432710941,,,,,,
3.5085,-3.218721731,-3.375662562,-3.516804689,,,,,,
3.508666667,-3.346428709,-3.29036621,-3.432710941,,,,,,
3.508833333,-3.346428709,-3.415885236,-3.474122083,,,,,,
3.509,-3.263424306,-3.319543434,-3.404679691,,,,,,
3.509166667,-3.178241212,-3.346428709,-3.42052138,,,,,,
3.509333333,-3.306080419,-3.403722126,-3.431482504,,,,,,
3.5095,-3.263424306,-3.374459958,-3.503439588,,,,,,
3.509666667,-3.289250803,-3.403722126,-3.53015631,,,,,,
3.509833333,-3.26233496,-3.374459958,-3.48877344,,,,,,
3.51,-3.26233496,-3.331833895,-3.46074219,,,,,,
3.510166667,-3.263424306,-3.346428709,-3.433941859,,,,,,
3.510333333,-3.29036621,-3.401262771,-3.53015631,,,,,,
3.5105,-3.331833895,-3.374459958,-3.487488488,,,,,,
3.510666667,-3.347602998,-3.361038257,-3.431482504,,,,,,
3.510833333,-3.247782555,-3.319543434,-3.518120551,,,,,,
3.511,-3.219765441,-3.29036621,-3.404679691,,,,,,
3.511166667,-3.205241827,-3.319543434,-3.462001423,,,,,,
3.511333333,-3.317253795,-3.44390235,-3.444863656,,,,,,
3.5115,-3.221859191,-3.373259779,-3.444863656,,,,,,
3.511666667,-3.29036621,-3.330677269,-3.433941859,,,,,,
3.511833333,-3.235364742,-3.403722126,-3.544835938,,,,,,
3.512,-3.304947458,-3.402491208,-3.42052138,,,,,,
3.512166667,-3.26233496,-3.374459958,-3.46074219,,,,,,
3.512333333,-3.263424306,-3.306080419,-3.418087856,,,,,,
3.5125,-3.26233496,-3.317253795,-3.431482504,,,,,,
3.512666667,-3.19276586,-3.346428709,-3.418087856,,,,,,
3.512833333,-3.233244819,-3.373259779,-3.459485496,,,,,,
3.513,-3.278006676,-3.374459958,-3.404679691,,,,,,
3.513166667,-3.316112434,-3.303816782,-3.392447638,,,,,,
3.513333333,-3.246710615,-3.374459958,-3.48877344,,,,,,
3.5135,-3.235364742,-3.373259779,-3.433941859,,,,,,
3.513666667,-3.29036621,-3.387868123,-3.433941859,,,,,,
3.513833333,-3.206272462,-3.29036621,-3.474122083,,,,,,
3.514,-3.246710615,-3.403722126,-3.518120551,,,,,,
3.514166667,-3.219765441,-3.43178169,-3.432710941,,,,,,
3.514333333,-3.317253795,-3.374459958,-3.487488488,,,,,,
3.5145,-3.346428709,-3.375662562,-3.487488488,,,,,,
3.514666667,-3.263424306,-3.317253795,-3.39125799,,,,,,
3.514833333,-3.330677269,-3.374459958,-3.376648442,,,,,,
3.515,-3.347602998,-3.29036621,-3.432710941,,,,,,
3.515166667,-3.346428709,-3.263424306,-3.487488488,,,,,,
3.515333333,-3.233244819,-3.330677269,-3.46074219,,,,,,
3.5155,-3.233244819,-3.345256787,-3.516804689,,,,,,
3.515666667,-3.247782555,-3.346428709,-3.418087856,,,,,,
3.515833333,-3.233244819,-3.430522457,-3.474122083,,,,,,
3.516,-3.26233496,-3.317253795,-3.46074219,,,,,,
3.516166667,-3.233244819,-3.347602998,-3.531484988,,,,,,
3.516333333,-3.346428709,-3.414643923,-3.46074219,,,,,,
3.5165,-3.246710615,-3.43178169,-3.39125799,,,,,,
3.516666667,-3.289250803,-3.347602998,-3.490060987,,,,,,
3.516833333,-3.235364742,-3.43178169,-3.459485496,,,,,,
3.517,-3.317253795,-3.374459958,-3.48877344,,,,,,
3.517166667,-3.29036621,-3.401262771,-3.431482504,,,,,,
3.517333333,-3.330677269,-3.414643923,-3.462001423,,,,,,
3.5175,-3.317253795,-3.390301647,-3.46074219,,,,,,
3.517666667,-3.330677269,-3.401262771,-3.504742608,,,,,,
3.517833333,-3.319543434,-3.29036621,-3.404679691,,,,,,
3.518,-3.246710615,-3.401262771,-3.46074219,,,,,,
3.518166667,-3.278006676,-3.361038257,-3.48877344,,,,,,
3.518333333,-3.275799668,-3.345256787,-3.487488488,,,,,,
3.5185,-3.29036621,-3.330677269,-3.518120551,,,,,,
3.518666667,-3.346428709,-3.374459958,-3.404679691,,,,,,
3.518833333,-3.249932934,-3.403722126,-3.531484988,,,,,,
3.519,-3.346428709,-3.317253795,-3.487488488,,,,,,
3.519166667,-3.263424306,-3.430522457,-3.476668866,,,,,,
3.519333333,-3.233244819,-3.430522457,-3.404679691,,,,,,
3.5195,-3.318397459,-3.374459958,-3.490060987,,,,,,
3.519666667,-3.306080419,-3.373259779,-3.48877344,,,,,,
3.519833333,-3.319543434,-3.29036621,-3.504742608,,,,,,
3.52,-3.29036621,-3.430522457,-3.444863656,,,,,,
3.520166667,-3.319543434,-3.317253795,-3.544835938,,,,,,
3.520333333,-3.233244819,-3.346428709,-3.504742608,,,,,,
3.5205,-3.29036621,-3.401262771,-3.544835938,,,,,,
3.520666667,-3.248856659,-3.414643923,-3.404679691,,,,,,
3.520833333,-3.219765441,-3.430522457,-3.518120551,,,,,,
3.521,-3.374459958,-3.401262771,-3.544835938,,,,,,
3.521166667,-3.346428709,-3.403722126,-3.487488488,,,,,,
3.521333333,-3.206272462,-3.346428709,-3.546180115,,,,,,
3.5215,-3.219765441,-3.361038257,-3.544835938,,,,,,
3.521666667,-3.263424306,-3.403722126,-3.459485496,,,,,,
3.521833333,-3.263424306,-3.389083656,-3.431482504,,,,,,
3.522,-3.374459958,-3.318397459,-3.444863656,,,,,,
3.522166667,-3.263424306,-3.334154162,-3.447348789,,,,,,
3.522333333,-3.303816782,-3.374459958,-3.462001423,,,,,,
3.5225,-3.318397459,-3.386655038,-3.46074219,,,,,,
3.522666667,-3.346428709,-3.346428709,-3.504742608,,,,,,
3.522833333,-3.234303711,-3.403722126,-3.544835938,,,,,,
3.523,-3.319543434,-3.417129056,-3.51549148,,,,,,
3.523166667,-3.306080419,-3.374459958,-3.518120551,,,,,,
3.523333333,-3.234303711,-3.374459958,-3.462001423,,,,,,
3.5235,-3.29036621,-3.361038257,-3.448595123,,,,,,
3.523666667,-3.263424306,-3.374459958,-3.543494472,,,,,,
3.523833333,-3.219765441,-3.387868123,-3.447348789,,,,,,
3.524,-3.234303711,-3.347602998,-3.487488488,,,,,,
3.524166667,-3.374459958,-3.345256787,-3.500841425,,,,,,
3.524333333,-3.261247811,-3.374459958,-3.52883031,,,,,,
3.5245,-3.2746995,-3.403722126,-3.518120551,,,,,,
3.524666667,-3.29148387,-3.430522457,-3.462001423,,,,,,
3.524833333,-3.303816782,-3.374459958,-3.546180115,,,,,,
3.525,-3.249932934,-3.358666154,-3.544835938,,,,,,
3.525166667,-3.318397459,-3.347602998,-3.487488488,,,,,,
3.525333333,-3.347602998,-3.430522457,-3.544835938,,,,,,
3.5255,-3.2746995,-3.403722126,-3.475394189,,,,,,
3.525666667,-3.345256787,-3.415885236,-3.476668866,,,,,,
3.525833333,-3.261247811,-3.29036621,-3.546180115,,,,,,
3.526,-3.347602998,-3.334154162,-3.462001423,,,,,,
3.526166667,-3.29036621,-3.345256787,-3.404679691,,,,,,
3.526333333,-3.374459958,-3.401262771,-3.46074219,,,,,,
3.5265,-3.347602998,-3.373259779,-3.558173424,,,,,,
3.526666667,-3.233244819,-3.318397459,-3.502139197,,,,,,
3.526833333,-3.261247811,-3.358666154,-3.48877344,,,,,,
3.527,-3.261247811,-3.403722126,-3.459485496,,,,,,
3.527166667,-3.26233496,-3.403722126,-3.516804689,,,,,,
3.527333333,-3.317253795,-3.390301647,-3.487488488,,,,,,
3.5275,-3.374459958,-3.401262771,-3.444863656,,,,,,
3.527666667,-3.263424306,-3.319543434,-3.532816351,,,,,,
3.527833333,-3.387868123,-3.29036621,-3.418087856,,,,,,
3.528,-3.249932934,-3.347602998,-3.53015631,,,,,,
3.528166667,-3.303816782,-3.345256787,-3.462001423,,,,,,
3.528333333,-3.275799668,-3.430522457,-3.518120551,,,,,,
3.5285,-3.26233496,-3.334154162,-3.531484988,,,,,,
3.528666667,-3.345256787,-3.374459958,-3.476668866,,,,,,
3.528833333,-3.346428709,-3.458553706,-3.503439588,,,,,,
3.529,-3.374459958,-3.374459958,-3.472852541,,,,,,
3.529166667,-3.304947458,-3.401262771,-3.404679691,,,,,,
3.529333333,-3.276902058,-3.375662562,-3.431482504,,,,,,
3.5295,-3.318397459,-3.401262771,-3.502139197,,,,,,
3.529666667,-3.402491208,-3.374459958,-3.448595123,,,,,,
3.529833333,-3.374459958,-3.401262771,-3.572867188,,,,,,
3.53,-3.318397459,-3.345256787,-3.51549148,,,,,,
3.530166667,-3.29148387,-3.347602998,-3.572867188,,,,,,
3.530333333,-3.29036621,-3.387868123,-3.462001423,,,,,,
3.5305,-3.278006676,-3.347602998,-3.543494472,,,,,,
3.530666667,-3.261247811,-3.401262771,-3.48877344,,,,,,
3.530833333,-3.289250803,-3.347602998,-3.51549148,,,,,,
3.531,-3.345256787,-3.403722126,-3.546180115,,,,,,
3.531166667,-3.234303711,-3.458553706,-3.516804689,,,,,,
3.531333333,-3.303816782,-3.345256787,-3.51549148,,,,,,
3.5315,-3.220811259,-3.334154162,-3.444863656,,,,,,
3.531666667,-3.289250803,-3.43178169,-3.53015631,,,,,,
3.531833333,-3.318397459,-3.458553706,-3.404679691,,,,,,
3.532,-3.247782555,-3.402491208,-3.503439588,,,,,,
3.532166667,-3.303816782,-3.387868123,-3.572867188,,,,,,
3.532333333,-3.263424306,-3.331833895,-3.48877344,,,,,,
3.5325,-3.289250803,-3.373259779,-3.516804689,,,,,,
3.532666667,-3.347602998,-3.346428709,-3.546180115,,,,,,
3.532833333,-3.261247811,-3.458553706,-3.516804689,,,,,,
3.533,-3.289250803,-3.471919463,-3.503439588,,,,,,
3.533166667,-3.334154162,-3.345256787,-3.459485496,,,,,,
3.533333333,-3.29148387,-3.401262771,-3.459485496,,,,,,
3.5335,-3.29148387,-3.347602998,-3.543494472,,,,,,
3.533666667,-3.317253795,-3.44390235,-3.516804689,,,,,,
3.533833333,-3.347602998,-3.334154162,-3.487488488,,,,,,
3.534,-3.247782555,-3.318397459,-3.516804689,,,,,,
3.534166667,-3.261247811,-3.374459958,-3.516804689,,,,,,
3.534333333,-3.347602998,-3.401262771,-3.546180115,,,,,,
3.5345,-3.29036621,-3.414643923,-3.446104969,,,,,,
3.534666667,-3.289250803,-3.374459958,-3.586190537,,,,,,
3.534833333,-3.219765441,-3.362227904,-3.487488488,,,,,,
3.535,-3.387868123,-3.332992857,-3.53015631,,,,,,
3.535166667,-3.347602998,-3.374459958,-3.462001423,,,,,,
3.535333333,-3.374459958,-3.401262771,-3.586190537,,,,,,
3.5355,-3.347602998,-3.361038257,-3.459485496,,,,,,
3.535666667,-3.275799668,-3.345256787,-3.516804689,,,,,,
3.535833333,-3.345256787,-3.401262771,-3.543494472,,,,,,
3.536,-3.263424306,-3.389083656,-3.48877344,,,,,,
3.536166667,-3.29148387,-3.374459958,-3.51549148,,,,,,
3.536333333,-3.347602998,-3.486584956,-3.532816351,,,,,,
3.5365,-3.29148387,-3.374459958,-3.546180115,,,,,,
3.536666667,-3.29148387,-3.429265763,-3.516804689,,,,,,
3.536833333,-3.318397459,-3.374459958,-3.532816351,,,,,,
3.537,-3.347602998,-3.458553706,-3.572867188,,,,,,
3.537166667,-3.319543434,-3.374459958,-3.490060987,,,,,,
3.537333333,-3.275799668,-3.473219855,-3.462001423,,,,,,
3.5375,-3.347602998,-3.390301647,-3.46074219,,,,,,
3.537666667,-3.347602998,-3.389083656,-3.516804689,,,,,,
3.537833333,-3.374459958,-3.403722126,-3.518120551,,,,,,
3.538,-3.289250803,-3.401262771,-3.558173424,,,,,,
3.538166667,-3.29148387,-3.401262771,-3.487488488,,,,,,
3.538333333,-3.347602998,-3.459841254,-3.544835938,,,,,,
3.5385,-3.304947458,-3.361038257,-3.587575787,,,,,,
3.538666667,-3.319543434,-3.402491208,-3.516804689,,,,,,
3.538833333,-3.402491208,-3.459841254,-3.572867188,,,,,,
3.539,-3.374459958,-3.347602998,-3.516804689,,,,,,
3.539166667,-3.334154162,-3.347602998,-3.487488488,,,,,,
3.539333333,-3.318397459,-3.387868123,-3.503439588,,,,,,
3.5395,-3.289250803,-3.373259779,-3.574239679,,,,,,
3.539666667,-3.334154162,-3.319543434,-3.516804689,,,,,,
3.539833333,-3.29036621,-3.331833895,-3.556819195,,,,,,
3.54,-3.318397459,-3.389083656,-3.447348789,,,,,,
3.540166667,-3.29036621,-3.389083656,-3.600898437,,,,,,
3.540333333,-3.29036621,-3.402491208,-3.600898437,,,,,,
3.5405,-3.362227904,-3.415885236,-3.487488488,,,,,,
3.540666667,-3.318397459,-3.332992857,-3.543494472,,,,,,
3.540833333,-3.248856659,-3.387868123,-3.487488488,,,,,,
3.541,-3.374459958,-3.347602998,-3.572867188,,,,,,
3.541166667,-3.347602998,-3.373259779,-3.543494472,,,,,,
3.541333333,-3.331833895,-3.375662562,-3.560890094,,,,,,
3.5415,-3.374459958,-3.402491208,-3.53015631,,,,,,
3.541666667,-3.402491208,-3.373259779,-3.516804689,,,,,,
3.541833333,-3.26233496,-3.375662562,-3.487488488,,,,,,
3.542,-3.318397459,-3.345256787,-3.516804689,,,,,,
3.542166667,-3.359851009,-3.459841254,-3.543494472,,,,,,
3.542333333,-3.29148387,-3.387868123,-3.544835938,,,,,,
3.5425,-3.387868123,-3.415885236,-3.546180115,,,,,,
3.542666667,-3.318397459,-3.458553706,-3.543494472,,,,,,
3.542833333,-3.346428709,-3.345256787,-3.544835938,,,,,,
3.543,-3.359851009,-3.429265763,-3.476668866,,,,,,
3.543166667,-3.263424306,-3.375662562,-3.543494472,,,,,,
3.543333333,-3.374459958,-3.429265763,-3.600898437,,,,,,
3.5435,-3.359851009,-3.346428709,-3.53015631,,,,,,
3.543666667,-3.29148387,-3.345256787,-3.53015631,,,,,,
3.543833333,-3.386655038,-3.486584956,-3.518120551,,,,,,
3.544,-3.304947458,-3.375662562,-3.516804689,,,,,,
3.544166667,-3.276902058,-3.374459958,-3.556819195,,,,,,
3.544333333,-3.319543434,-3.332992857,-3.46074219,,,,,,
3.5445,-3.415885236,-3.347602998,-3.51549148,,,,,,
3.544666667,-3.346428709,-3.459841254,-3.588963836,,,,,,
3.544833333,-3.26233496,-3.386655038,-3.459485496,,,,,,
3.545,-3.289250803,-3.401262771,-3.504742608,,,,,,
3.545166667,-3.387868123,-3.43178169,-3.543494472,,,,,,
3.545333333,-3.331833895,-3.374459958,-3.516804689,,,,,,
3.5455,-3.263424306,-3.473219855,-3.516804689,,,,,,
3.545666667,-3.289250803,-3.387868123,-3.516804689,,,,,,
3.545833333,-3.362227904,-3.429265763,-3.500841425,,,,,,
3.546,-3.302688384,-3.486584956,-3.516804689,,,,,,
3.546166667,-3.306080419,-3.442632808,-3.516804689,,,,,,
3.546333333,-3.375662562,-3.486584956,-3.490060987,,,,,,
3.5465,-3.358666154,-3.362227904,-3.543494472,,,,,,
3.546666667,-3.289250803,-3.373259779,-3.503439588,,,,,,
3.546833333,-3.29036621,-3.359851009,-3.614207651,,,,,,
3.547,-3.289250803,-3.374459958,-3.46074219,,,,,,
3.547166667,-3.248856659,-3.415885236,-3.516804689,,,,,,
3.547333333,-3.319543434,-3.486584956,-3.490060987,,,,,,
3.5475,-3.417129056,-3.415885236,-3.543494472,,,,,,
3.547666667,-3.318397459,-3.387868123,-3.556819195,,,,,,
3.547833333,-3.402491208,-3.459841254,-3.46074219,,,,,,
3.548,-3.375662562,-3.429265763,-3.516804689,,,,,,
3.548166667,-3.362227904,-3.402491208,-3.560890094,,,,,,
3.548333333,-3.319543434,-3.374459958,-3.531484988,,,,,,
3.5485,-3.26233496,-3.346428709,-3.543494472,,,,,,
3.548666667,-3.29148387,-3.346428709,-3.556819195,,,,,,
3.548833333,-3.289250803,-3.373259779,-3.574239679,,,,,,
3.549,-3.330677269,-3.429265763,-3.544835938,,,,,,
3.549166667,-3.362227904,-3.430522457,-3.543494472,,,,,,
3.549333333,-3.373259779,-3.374459958,-3.46074219,,,,,,
3.5495,-3.374459958,-3.486584956,-3.543494472,,,,,,
3.549666667,-3.347602998,-3.402491208,-3.53015631,,,,,,
3.549833333,-3.29036621,-3.387868123,-3.53015631,,,,,,
3.55,-3.375662562,-3.459841254,-3.556819195,,,,,,
3.550166667,-3.317253795,-3.486584956,-3.558173424,,,,,,
3.550333333,-3.278006676,-3.446449132,-3.587575787,,,,,,
3.5505,-3.359851009,-3.402491208,-3.476668866,,,,,,
3.550666667,-3.289250803,-3.459841254,-3.531484988,,,,,,
3.550833333,-3.289250803,-3.402491208,-3.487488488,,,,,,
3.551,-3.415885236,-3.429265763,-3.516804689,,,,,,
3.551166667,-3.386655038,-3.514616205,-3.487488488,,,,,,
3.551333333,-3.332992857,-3.375662562,-3.46074219,,,,,,
3.5515,-3.318397459,-3.459841254,-3.516804689,,,,,,
3.551666667,-3.302688384,-3.459841254,-3.474122083,,,,,,
3.551833333,-3.373259779,-3.430522457,-3.588963836,,,,,,
3.552,-3.414643923,-3.347602998,-3.432710941,,,,,,
3.552166667,-3.402491208,-3.386655038,-3.500841425,,,,,,
3.552333333,-3.346428709,-3.487900818,-3.516804689,,,,,,
3.5525,-3.319543434,-3.459841254,-3.474122083,,,,,,
3.552666667,-3.374459958,-3.362227904,-3.518120551,,,,,,
3.552833333,-3.346428709,-3.459841254,-3.584808079,,,,,,
3.553,-3.29036621,-3.390301647,-3.574239679,,,,,,
3.553166667,-3.332992857,-3.430522457,-3.46074219,,,,,,
3.553333333,-3.386655038,-3.346428709,-3.46074219,,,,,,
3.5535,-3.346428709,-3.459841254,-3.459485496,,,,,,
3.553666667,-3.304947458,-3.486584956,-3.588963836,,,,,,
3.553833333,-3.359851009,-3.470621692,-3.544835938,,,,,,
3.554,-3.374459958,-3.457268755,-3.503439588,,,,,,
3.554166667,-3.375662562,-3.415885236,-3.543494472,,,,,,
3.554333333,-3.402491208,-3.362227904,-3.504742608,,,,,,
3.5545,-3.359851009,-3.486584956,-3.46074219,,,,,,
3.554666667,-3.319543434,-3.375662562,-3.46074219,,,,,,
3.554833333,-3.278006676,-3.374459958,-3.588963836,,,,,,
3.555,-3.346428709,-3.502596618,-3.571497464,,,,,,
3.555166667,-3.346428709,-3.499936577,-3.574239679,,,,,,
3.555333333,-3.374459958,-3.457268755,-3.600898437,,,,,,
3.5555,-3.430522457,-3.429265763,-3.504742608,,,,,,
3.555666667,-3.402491208,-3.375662562,-3.51549148,,,,,,
3.555833333,-3.373259779,-3.44390235,-3.574239679,,,,,,
3.556,-3.319543434,-3.401262771,-3.544835938,,,,,,
3.556166667,-3.317253795,-3.387868123,-3.490060987,,,,,,
3.556333333,-3.402491208,-3.346428709,-3.543494472,,,,,,
3.5565,-3.402491208,-3.514616205,-3.602299243,,,,,,
3.556666667,-3.317253795,-3.471919463,-3.546180115,,,,,,
3.556833333,-3.347602998,-3.401262771,-3.487488488,,,,,,
3.557,-3.319543434,-3.401262771,-3.571497464,,,,,,
3.557166667,-3.317253795,-3.375662562,-3.558173424,,,,,,
3.557333333,-3.289250803,-3.430522457,-3.602299243,,,,,,
3.5575,-3.373259779,-3.374459958,-3.600898437,,,,,,
3.557666667,-3.330677269,-3.401262771,-3.46074219,,,,,,
3.557833333,-3.303816782,-3.346428709,-3.602299243,,,,,,
3.558,-3.401262771,-3.429265763,-3.52883031,,,,,,
3.558166667,-3.402491208,-3.470621692,-3.518120551,,,,,,
3.558333333,-3.403722126,-3.430522457,-3.572867188,,,,,,
3.5585,-3.26233496,-3.43178169,-3.586190537,,,,,,
3.558666667,-3.374459958,-3.459841254,-3.588963836,,,,,,
3.558833333,-3.317253795,-3.430522457,-3.587575787,,,,,,
3.559,-3.362227904,-3.362227904,-3.602299243,,,,,,
3.559166667,-3.318397459,-3.474522875,-3.543494472,,,,,,
3.559333333,-3.319543434,-3.486584956,-3.546180115,,,,,,
3.5595,-3.319543434,-3.403722126,-3.487488488,,,,,,
3.559666667,-3.374459958,-3.332992857,-3.544835938,,,,,,
3.559833333,-3.29036621,-3.430522457,-3.502139197,,,,,,
3.56,-3.334154162,-3.402491208,-3.544835938,,,,,,
3.560166667,-3.317253795,-3.430522457,-3.544835938,,,,,,
3.560333333,-3.29036621,-3.486584956,-3.612796964,,,,,,
3.5605,-3.414643923,-3.401262771,-3.628929687,,,,,,
3.560666667,-3.346428709,-3.430522457,-3.518120551,,,,,,
3.560833333,-3.414643923,-3.390301647,-3.48877344,,,,,,
3.561,-3.387868123,-3.374459958,-3.584808079,,,,,,
3.561166667,-3.390301647,-3.401262771,-3.516804689,,,,,,
3.561333333,-3.403722126,-3.470621692,-3.572867188,,,,,,
3.5615,-3.401262771,-3.389083656,-3.642224764,,,,,,
3.561666667,-3.390301647,-3.514616205,-3.572867188,,,,,,
3.561833333,-3.334154162,-3.474522875,-3.502139197,,,,,,
3.562,-3.29036621,-3.417129056,-3.546180115,,,,,,
3.562166667,-3.390301647,-3.486584956,-3.556819195,,,,,,
3.562333333,-3.347602998,-3.387868123,-3.518120551,,,,,,
3.5625,-3.331833895,-3.459841254,-3.531484988,,,,,,
3.562666667,-3.374459958,-3.402491208,-3.558173424,,,,,,
3.562833333,-3.401262771,-3.390301647,-3.518120551,,,,,,
3.563,-3.374459958,-3.401262771,-3.586190537,,,,,,
3.563166667,-3.318397459,-3.501265254,-3.602299243,,,,,,
3.563333333,-3.374459958,-3.458553706,-3.52883031,,,,,,
3.5635,-3.334154162,-3.459841254,-3.588963836,,,,,,
3.563666667,-3.458553706,-3.498610577,-3.628929687,,,,,,
3.563833333,-3.317253795,-3.487900818,-3.556819195,,,,,,
3.564,-3.374459958,-3.403722126,-3.504742608,,,,,,
3.564166667,-3.373259779,-3.514616205,-3.586190537,,,,,,
3.564333333,-3.401262771,-3.43178169,-3.504742608,,,,,,
3.5645,-3.44390235,-3.458553706,-3.52883031,,,,,,
3.564666667,-3.387868123,-3.487900818,-3.615621186,,,,,,
3.564833333,-3.332992857,-3.430522457,-3.572867188,,,,,,
3.565,-3.430522457,-3.457268755,-3.628929687,,,,,,
3.565166667,-3.387868123,-3.414643923,-3.51549148,,,,,,
3.565333333,-3.278006676,-3.513274739,-3.612796964,,,,,,
3.5655,-3.387868123,-3.457268755,-3.617037579,,,,,,
3.565666667,-3.374459958,-3.430522457,-3.572867188,,,,,,
3.565833333,-3.346428709,-3.458553706,-3.599500456,,,,,,
3.566,-3.430522457,-3.374459958,-3.630358807,,,,,,
3.566166667,-3.414643923,-3.414643923,-3.572867188,,,,,,
3.566333333,-3.317253795,-3.417129056,-3.543494472,,,,,,
3.5665,-3.361038257,-3.374459958,-3.630358807,,,,,,
3.566666667,-3.430522457,-3.459841254,-3.588963836,,,,,,
3.566833333,-3.458553706,-3.485271747,-3.48877344,,,,,,
3.567,-3.390301647,-3.442632808,-3.572867188,,,,,,
3.567166667,-3.358666154,-3.401262771,-3.544835938,,,,,,
3.567333333,-3.318397459,-3.486584956,-3.599500456,,,,,,
3.5675,-3.345256787,-3.414643923,-3.516804689,,,,,,
3.567666667,-3.401262771,-3.430522457,-3.612796964,,,,,,
3.567833333,-3.401262771,-3.487900818,-3.544835938,,,,,,
3.568,-3.403722126,-3.430522457,-3.656960936,,,,,,
3.568166667,-3.317253795,-3.445174455,-3.51549148,,,,,,
3.568333333,-3.390301647,-3.43178169,-3.656960936,,,,,,
3.5685,-3.430522457,-3.430522457,-3.516804689,,,,,,
3.568666667,-3.361038257,-3.401262771,-3.46074219,,,,,,
3.568833333,-3.347602998,-3.459841254,-3.544835938,,,,,,
3.569,-3.358666154,-3.361038257,-3.543494472,,,,,,
3.569166667,-3.402491208,-3.458553706,-3.543494472,,,,,,
3.569333333,-3.387868123,-3.43178169,-3.518120551,,,,,,
3.5695,-3.403722126,-3.374459958,-3.572867188,,,,,,
3.569666667,-3.374459958,-3.458553706,-3.574239679,,,,,,
3.569833333,-3.361038257,-3.542647455,-3.599500456,,,,,,
3.57,-3.345256787,-3.471919463,-3.559530387,,,,,,
3.570166667,-3.403722126,-3.374459958,-3.599500456,,,,,,
3.570333333,-3.374459958,-3.374459958,-3.628929687,,,,,,
3.5705,-3.318397459,-3.401262771,-3.532816351,,,,,,
3.570666667,-3.374459958,-3.458553706,-3.602299243,,,,,,
3.570833333,-3.430522457,-3.485271747,-3.502139197,,,,,,
3.571,-3.374459958,-3.501265254,-3.586190537,,,,,,
3.571166667,-3.347602998,-3.374459958,-3.572867188,,,,,,
3.571333333,-3.414643923,-3.487900818,-3.544835938,,,,,,
3.5715,-3.374459958,-3.514616205,-3.503439588,,,,,,
3.571666667,-3.429265763,-3.485271747,-3.572867188,,,,,,
3.571833333,-3.486584956,-3.417129056,-3.656960936,,,,,,
3.572,-3.402491208,-3.41837539,-3.586190537,,,,,,
3.572166667,-3.334154162,-3.471919463,-3.617037579,,,,,,
3.572333333,-3.347602998,-3.514616205,-3.617037579,,,,,,
3.5725,-3.403722126,-3.514616205,-3.571497464,,,,,,
3.572666667,-3.390301647,-3.542647455,-3.600898437,,,,,,
3.572833333,-3.318397459,-3.402491208,-3.586190537,,,,,,
3.573,-3.415885236,-3.514616205,-3.628929687,,,,,,
3.573166667,-3.402491208,-3.41837539,-3.600898437,,,,,,
