test,sample1,sample1,sample2,sample3,sample3,R=10mm,H=26.7mm,t=0.56mm,flow=0.6ml/min
dv (ml),p (kpa),p (kpa),p (kpa),p (kpa),p (kpa),,,,
6.844333333,-2.630955154,,-2.647723456,-3.393458358,-3.687007075,,,,
6.844666667,-2.506169063,,-2.759905054,-3.518821105,-3.741187422,,,,
6.845,-2.562231562,,-2.703814255,-3.518821105,-3.643997425,,,,
6.845333333,-2.590262811,,-2.68828723,-3.434727357,-3.630887948,,,,
6.845666667,-2.549447096,,-2.660284238,-3.423090209,-3.630887948,,,,
6.846,-2.574977384,,-2.674779609,-3.492445492,-3.700088224,,,,
6.846333333,-2.603840606,,-2.660284238,-3.449549157,-3.687007075,,,,
6.846666667,-2.617404713,,-2.703814255,-3.489137557,-3.599237589,,,,
6.847,-2.561398729,,-2.69029401,-3.533685355,-3.728133623,,,,
6.847333333,-2.549447096,,-2.675768855,-3.490789856,-3.658947511,,,,
6.847666667,-2.563066077,,-2.676760101,-3.479237694,-3.713156172,,,,
6.848,-2.591125641,,-2.703814255,-3.434727357,-3.559861226,,,,
6.848333333,-2.533395737,,-2.801414605,-3.423090209,-3.587906626,,,,
6.848666667,-2.618294061,,-2.647723456,-3.461134566,-3.685124923,,,,
6.849,-2.533395737,,-2.744293214,-3.419920506,-3.683246565,,,,
6.849333333,-2.64632531,,-2.801414605,-3.54856462,-3.627240581,,,,
6.849666667,-2.619185205,,-2.746413138,-3.517140549,-3.687007075,,,,
6.85,-2.619185205,,-2.675768855,-3.433131574,-3.617765222,,,,
6.850333333,-2.563066077,,-2.801414605,-3.517140549,-3.614142486,,,,
6.850666667,-2.533395737,,-2.717320857,-3.507311437,-3.673912707,,,,
6.851,-2.52058051,,-2.633227108,-3.520505056,-3.698193827,,,,
6.851333333,-2.574977384,,-2.676760101,-3.423090209,-3.713156172,,,,
6.851666667,-2.590262811,,-2.760981329,-3.477594556,-3.630887948,,,,
6.852,-2.549447096,,-2.772296206,-3.490789856,-3.657093673,,,,
6.852333333,-2.547806379,,-2.746413138,-3.520505056,-3.713156172,,,,
6.852666667,-2.563066077,,-2.661258358,-3.490789856,-3.615952025,,,,
6.853,-2.563066077,,-2.718353574,-3.546852355,-3.673912707,,,,
6.853333333,-2.534200312,,-2.744293214,-3.517140549,-3.617765222,,,,
6.853666667,-2.563066077,,-2.647723456,-3.517140549,-3.645838964,,,,
6.854,-2.590262811,,-2.760981329,-3.451163951,-3.685124923,,,,
6.854333333,-2.603840606,,-2.703814255,-3.434727357,-3.587906626,,,,
6.854666667,-2.659874833,,-2.744293214,-3.561730755,-3.672042824,,,,
6.855,-2.617404713,,-2.717320857,-3.507311437,-3.599237589,,,,
6.855333333,-2.590262811,,-2.661258358,-3.433131574,-3.756179023,,,,
6.855666667,-2.617404713,,-2.68828723,-3.434727357,-3.70198645,,,,
6.856,-2.534200312,,-2.661258358,-3.503971847,-3.658947511,,,,
6.856333333,-2.71590906,,-2.744293214,-3.451163951,-3.672042824,,,,
6.856666667,-2.618294061,,-2.732907586,-3.490789856,-3.587906626,,,,
6.857,-2.71590906,,-2.661258358,-3.563458922,-3.587906626,,,,
6.857333333,-2.617404713,,-2.718353574,-3.517140549,-3.685124923,,,,
6.857666667,-2.673410697,,-2.69029401,-3.464385928,-3.587906626,,,,
6.858,-2.590262811,,-2.774472701,-3.574883604,-3.657093673,,,,
6.858333333,-2.563066077,,-2.68828723,-3.490789856,-3.673912707,,,,
6.858666667,-2.619185205,,-2.703814255,-3.517140549,-3.728133623,,,,
6.859,-2.64632531,,-2.647723456,-3.490789856,-3.673912707,,,,
6.859333333,-2.561398729,,-2.760981329,-3.535385179,-3.614142486,,,,
6.859666667,-2.591125641,,-2.800299198,-3.54856462,-3.655243573,,,,
6.86,-2.631857719,,-2.717320857,-3.451163951,-3.627240581,,,,
6.860333333,-2.591125641,,-2.718353574,-3.461134566,-3.657093673,,,,
6.860666667,-2.547806379,,-2.773383356,-3.437928605,-3.645838964,,,,
6.861,-2.660807507,,-2.773383356,-3.489137557,-3.660805098,,,,
6.861333333,-2.574977384,,-2.703814255,-3.574883604,-3.645838964,,,,
6.861666667,-2.618294061,,-2.674779609,-3.421503757,-3.728133623,,,,
6.862,-2.633668324,,-2.717320857,-3.561730755,-3.645838964,,,,
6.862333333,-2.574977384,,-2.703814255,-3.477594556,-3.672042824,,,,
6.862666667,-2.675304333,,-2.760981329,-3.421503757,-3.683246565,,,,
6.863,-2.574977384,,-2.703814255,-3.535385179,-3.728133623,,,,
6.863333333,-2.659874833,,-2.718353574,-3.505639956,-3.587906626,,,,
6.863666667,-2.562231562,,-2.716290222,-3.535385179,-3.715066639,,,,
6.864,-2.647244769,,-2.661258358,-3.518821105,-3.71698097,,,,
6.864333333,-2.631857719,,-2.744293214,-3.561730755,-3.70198645,,,,
6.864666667,-2.675304333,,-2.760981329,-3.507311437,-3.617765222,,,,
6.865,-2.702387809,,-2.75883095,-3.545143541,-3.672042824,,,,
6.865333333,-2.575823492,,-2.731859654,-3.461134566,-3.728133623,,,,
6.865666667,-2.630955154,,-2.68828723,-3.490789856,-3.617765222,,,,
6.866,-2.618294061,,-2.829445854,-3.434727357,-3.643997425,,,,
6.866333333,-2.618294061,,-2.716290222,-3.503971847,-3.698193827,,,,
6.866666667,-2.562231562,,-2.731859654,-3.490789856,-3.70198645,,,,
6.867,-2.645407705,,-2.703814255,-3.479237694,-3.627240581,,,,
6.867333333,-2.618294061,,-2.801414605,-3.505639956,-3.672042824,,,,
6.867666667,-2.686932923,,-2.745352106,-3.561730755,-3.711249557,,,,
6.868,-2.631857719,,-2.772296206,-3.589776155,-3.615952025,,,,
6.868333333,-2.64632531,,-2.772296206,-3.561730755,-3.711249557,,,,
6.868666667,-2.631857719,,-2.746413138,-3.545143541,-3.683246565,,,,
6.869,-2.686932923,,-2.773383356,-3.490789856,-3.615952025,,,,
6.869333333,-2.590262811,,-2.691300443,-3.535385179,-3.756179023,,,,
6.869666667,-2.702387809,,-2.772296206,-3.518821105,-3.685124923,,,,
6.87,-2.631857719,,-2.704833843,-3.518821105,-3.672042824,,,,
6.870333333,-2.574977384,,-2.829445854,-3.563458922,-3.655243573,,,,
6.870666667,-2.645407705,,-2.773383356,-3.505639956,-3.615952025,,,,
6.871,-2.702387809,,-2.716290222,-3.451163951,-3.645838964,,,,
6.871333333,-2.631857719,,-2.732907586,-3.502307099,-3.643997425,,,,
6.871666667,-2.675304333,,-2.760981329,-3.477594556,-3.630887948,,,,
6.872,-2.563066077,,-2.857477104,-3.518821105,-3.658947511,,,,
6.872333333,-2.67435656,,-2.759905054,-3.563458922,-3.711249557,,,,
6.872666667,-2.589401721,,-2.801414605,-3.563458922,-3.685124923,,,,
6.873,-2.702387809,,-2.760981329,-3.518821105,-3.587906626,,,,
6.873333333,-2.604716708,,-2.829445854,-3.517140549,-3.645838964,,,,
6.873666667,-2.64632531,,-2.746413138,-3.535385179,-3.70198645,,,,
6.874,-2.702387809,,-2.787950453,-3.462758606,-3.683246565,,,,
6.874333333,-2.605594581,,-2.760981329,-3.545143541,-3.728133623,,,,
6.874666667,-2.631857719,,-2.732907586,-3.520505056,-3.70198645,,,,
6.875,-2.673410697,,-2.817128814,-3.533685355,-3.728133623,,,,
6.875333333,-2.589401721,,-2.717320857,-3.479237694,-3.6421596,,,,
6.875666667,-2.575823492,,-2.773383356,-3.545143541,-3.672042824,,,,
6.876,-2.702387809,,-2.789055071,-3.560006074,-3.672042824,,,,
6.876333333,-2.603840606,,-2.717320857,-3.490789856,-3.700088224,,,,
6.876666667,-2.67435656,,-2.759905054,-3.466016541,-3.728133623,,,,
6.877,-2.589401721,,-2.75775901,-3.533685355,-3.672042824,,,,
6.877333333,-2.562231562,,-2.773383356,-3.563458922,-3.655243573,,,,
6.877666667,-2.618294061,,-2.803652186,-3.507311437,-3.587906626,,,,
6.878,-2.673410697,,-2.773383356,-3.533685355,-3.643997425,,,,
6.878333333,-2.64632531,,-2.759905054,-3.573146533,-3.758133935,,,,
6.878666667,-2.576671309,,-2.730813836,-3.573146533,-3.655243573,,,,
6.879,-2.67435656,,-2.675768855,-3.533685355,-3.672042824,,,,
6.879333333,-2.64632531,,-2.732907586,-3.630946103,-3.756179023,,,,
6.879666667,-2.617404713,,-2.703814255,-3.477594556,-3.739252549,,,,
6.88,-2.631857719,,-2.82830219,-3.503971847,-3.683246565,,,,
6.880333333,-2.675304333,,-2.746413138,-3.589776155,-3.673912707,,,,
6.880666667,-2.603840606,,-2.772296206,-3.629152517,-3.711249557,,,,
6.881,-2.64632531,,-2.703814255,-3.591532665,-3.730060192,,,,
6.881333333,-2.659874833,,-2.719388379,-3.561730755,-3.711249557,,,,
6.881666667,-2.548625909,,-2.789055071,-3.507311437,-3.700088224,,,,
6.882,-2.675304333,,-2.759905054,-3.573146533,-3.655243573,,,,
6.882333333,-2.687891947,,-2.732907586,-3.517140549,-3.672042824,,,,
6.882666667,-2.630955154,,-2.800299198,-3.494104477,-3.767255541,,,,
6.883,-2.675304333,,-2.773383356,-3.505639956,-3.756179023,,,,
6.883333333,-2.619185205,,-2.759905054,-3.573146533,-3.629062424,,,,
6.883666667,-2.673410697,,-2.732907586,-3.573146533,-3.655243573,,,,
6.884,-2.686932923,,-2.675768855,-3.533685355,-3.672042824,,,,
6.884333333,-2.67435656,,-2.75883095,-3.507311437,-3.743126203,,,,
6.884666667,-2.589401721,,-2.744293214,-3.591532665,-3.643997425,,,,
6.885,-2.71590906,,-2.676760101,-3.507311437,-3.645838964,,,,
6.885333333,-2.703363897,,-2.744293214,-3.591532665,-3.711249557,,,,
6.885666667,-2.701413689,,-2.829445854,-3.574883604,-3.739252549,,,,
6.886,-2.67435656,,-2.732907586,-3.591532665,-3.645838964,,,,
6.886333333,-2.590262811,,-2.744293214,-3.604683748,-3.79724992,,,,
6.886666667,-2.703363897,,-2.789055071,-3.533685355,-3.730060192,,,,
6.887,-2.67435656,,-2.830591829,-3.591532665,-3.741187422,,,,
6.887333333,-2.675304333,,-2.759905054,-3.560006074,-3.683246565,,,,
6.887666667,-2.675304333,,-2.773383356,-3.604683748,-3.711249557,,,,
6.888,-2.590262811,,-2.82830219,-3.53198896,-3.655243573,,,,
6.888333333,-2.64632531,,-2.857477104,-3.561730755,-3.657093673,,,,
6.888666667,-2.701413689,,-2.716290222,-3.517140549,-3.711249557,,,,
6.889,-2.619185205,,-2.744293214,-3.619606407,-3.728133623,,,,
6.889333333,-2.630955154,,-2.787950453,-3.535385179,-3.730060192,,,,
6.889666667,-2.675304333,,-2.82830219,-3.601149525,-3.672042824,,,,
6.89,-2.630955154,,-2.773383356,-3.546852355,-3.673912707,,,,
6.890333333,-2.67435656,,-2.774472701,-3.574883604,-3.672042824,,,,
6.890666667,-2.67435656,,-2.82830219,-3.561730755,-3.658947511,,,,
6.891,-2.67435656,,-2.787950453,-3.589776155,-3.769218671,,,,
6.891333333,-2.633668324,,-2.857477104,-3.630946103,-3.660805098,,,,
6.891666667,-2.687891947,,-2.817128814,-3.632743312,-3.632717163,,,,
6.892,-2.730419058,,-2.760981329,-3.54856462,-3.743126203,,,,
6.892333333,-2.590262811,,-2.815995853,-3.601149525,-3.769218671,,,,
6.892666667,-2.675304333,,-2.787950453,-3.573146533,-3.672042824,,,,
6.893,-2.67435656,,-2.787950453,-3.535385179,-3.643997425,,,,
6.893333333,-2.645407705,,-2.745352106,-3.645866954,-3.700088224,,,,
6.893666667,-2.701413689,,-2.787950453,-3.518821105,-3.739252549,,,,
6.894,-2.689815809,,-2.801414605,-3.589776155,-3.683246565,,,,
6.894333333,-2.701413689,,-2.830591829,-3.533685355,-3.756179023,,,,
6.894666667,-2.687891947,,-2.82830219,-3.505639956,-3.658947511,,,,
6.895,-2.730419058,,-2.830591829,-3.630946103,-3.645838964,,,,
6.895333333,-2.603840606,,-2.885508353,-3.601149525,-3.683246565,,,,
6.895666667,-2.618294061,,-2.82830219,-3.589776155,-3.713156172,,,,
6.896,-2.658944038,,-2.829445854,-3.64768015,-3.645838964,,,,
6.896333333,-2.702387809,,-2.857477104,-3.589776155,-3.758133935,,,,
6.896666667,-2.590262811,,-2.858651393,-3.560006074,-3.655243573,,,,
6.897,-2.645407705,,-2.802532265,-3.619606407,-3.711249557,,,,
6.897333333,-2.604716708,,-2.787950453,-3.533685355,-3.700088224,,,,
6.897666667,-2.731423461,,-2.772296206,-3.574883604,-3.673912707,,,,
6.898,-2.67435656,,-2.845202557,-3.563458922,-3.643997425,,,,
6.898333333,-2.730419058,,-2.760981329,-3.629152517,-3.655243573,,,,
6.898666667,-2.645407705,,-2.82830219,-3.545143541,-3.615952025,,,,
6.899,-2.702387809,,-2.801414605,-3.589776155,-3.688893034,,,,
6.899333333,-2.687891947,,-2.801414605,-3.535385179,-3.643997425,,,,
6.899666667,-2.645407705,,-2.801414605,-3.54856462,-3.784224422,,,,
6.9,-2.743926174,,-2.830591829,-3.589776155,-3.673912707,,,,
6.900333333,-2.647244769,,-2.885508353,-3.589776155,-3.713156172,,,,
6.900666667,-2.729416681,,-2.856305182,-3.629152517,-3.769218671,,,,
6.901,-2.660807507,,-2.787950453,-3.573146533,-3.683246565,,,,
6.901333333,-2.67435656,,-2.845202557,-3.533685355,-3.673912707,,,,
6.901666667,-2.702387809,,-2.817128814,-3.673912353,-3.687007075,,,,
6.902,-2.701413689,,-2.745352106,-3.629152517,-3.698193827,,,,
6.902333333,-2.659874833,,-2.829445854,-3.589776155,-3.6421596,,,,
6.902666667,-2.731423461,,-2.845202557,-3.560006074,-3.711249557,,,,
6.903,-2.758450308,,-2.760981329,-3.673912353,-3.655243573,,,,
6.903333333,-2.675304333,,-2.772296206,-3.644057415,-3.71698097,,,,
6.903666667,-2.67435656,,-2.830591829,-3.573146533,-3.784224422,,,,
6.904,-2.673410697,,-2.789055071,-3.673912353,-3.683246565,,,,
6.904333333,-2.618294061,,-2.759905054,-3.518821105,-3.672042824,,,,
6.904666667,-2.687891947,,-2.760981329,-3.617821554,-3.739252549,,,,
6.905,-2.675304333,,-2.760981329,-3.629152517,-3.673912707,,,,
6.905333333,-2.659874833,,-2.815995853,-3.589776155,-3.700088224,,,,
6.905666667,-2.731423461,,-2.858651393,-3.589776155,-3.658947511,,,,
6.906,-2.701413689,,-2.885508353,-3.687008602,-3.683246565,,,,
6.906333333,-2.632762108,,-2.856305182,-3.573146533,-3.767255541,,,,
6.906666667,-2.688852907,,-2.800299198,-3.630946103,-3.615952025,,,,
6.907,-2.729416681,,-2.817128814,-3.64768015,-3.771185767,,,,
6.907333333,-2.71590906,,-2.815995853,-3.601149525,-3.643997425,,,,
6.907666667,-2.758450308,,-2.801414605,-3.533685355,-3.730060192,,,,
6.908,-2.729416681,,-2.772296206,-3.617821554,-3.615952025,,,,
6.908333333,-2.758450308,,-2.787950453,-3.675753893,-3.700088224,,,,
6.908666667,-2.675304333,,-2.773383356,-3.591532665,-3.756179023,,,,
6.909,-2.686932923,,-2.745352106,-3.588023188,-3.728133623,,,,
6.909333333,-2.729416681,,-2.856305182,-3.68886244,-3.683246565,,,,
6.909666667,-2.759483025,,-2.815995853,-3.68886244,-3.739252549,,,,
6.91,-2.64632531,,-2.773383356,-3.589776155,-3.758133935,,,,
6.910333333,-2.772989105,,-2.845202557,-3.629152517,-3.655243573,,,,
6.910666667,-2.731423461,,-2.760981329,-3.533685355,-3.657093673,,,,
6.911,-2.632762108,,-2.884308174,-3.685158501,-3.713156172,,,,
6.911333333,-2.742910692,,-2.829445854,-3.617821554,-3.756179023,,,,
6.911666667,-2.71590906,,-2.885508353,-3.533685355,-3.767255541,,,,
6.912,-2.675304333,,-2.800299198,-3.675753893,-3.784224422,,,,
6.912333333,-2.702387809,,-2.873276299,-3.672074528,-3.713156172,,,,
6.912666667,-2.661742067,,-2.759905054,-3.561730755,-3.700088224,,,,
6.913,-2.702387809,,-2.789055071,-3.658977352,-3.713156172,,,,
6.913333333,-2.687891947,,-2.856305182,-3.573146533,-3.672042824,,,,
6.913666667,-2.675304333,,-2.857477104,-3.660802876,-3.673912707,,,,
6.914,-2.799960401,,-2.873276299,-3.629152517,-3.673912707,,,,
6.914333333,-2.661742067,,-2.856305182,-3.675753893,-3.673912707,,,,
6.914666667,-2.659874833,,-2.815995853,-3.701957753,-3.715066639,,,,
6.915,-2.660807507,,-2.82830219,-3.630946103,-3.643997425,,,,
6.915333333,-2.729416681,,-2.872086652,-3.563458922,-3.728133623,,,,
6.915666667,-2.702387809,,-2.872086652,-3.561730755,-3.842355163,,,,
6.916,-2.661742067,,-2.844041252,-3.601149525,-3.812269822,,,,
6.916333333,-2.702387809,,-2.800299198,-3.701957753,-3.683246565,,,,
6.916666667,-2.67435656,,-2.815995853,-3.715039851,-3.711249557,,,,
6.917,-2.64632531,,-2.82830219,-3.591532665,-3.673912707,,,,
6.917333333,-2.675304333,,-2.829445854,-3.574883604,-3.739252549,,,,
6.917666667,-2.675304333,,-2.856305182,-3.658977352,-3.700088224,,,,
6.918,-2.729416681,,-2.815995853,-3.716922004,-3.683246565,,,,
6.918333333,-2.742910692,,-2.789055071,-3.645866954,-3.739252549,,,,
6.918666667,-2.64632531,,-2.800299198,-3.591532665,-3.79724992,,,,
6.919,-2.673410697,,-2.773383356,-3.630946103,-3.739252549,,,,
6.919333333,-2.787542589,,-2.885508353,-3.630946103,-3.784224422,,,,
6.919666667,-2.745963295,,-2.82830219,-3.645866954,-3.713156172,,,,
6.92,-2.64632531,,-2.856305182,-3.662632091,-3.711249557,,,,
6.920333333,-2.757419673,,-2.885508353,-3.630946103,-3.672042824,,,,
6.920666667,-2.786481557,,-2.856305182,-3.645866954,-3.672042824,,,,
6.921,-2.686932923,,-2.801414605,-3.604683748,-3.673912707,,,,
6.921333333,-2.702387809,,-2.845202557,-3.629152517,-3.629062424,,,,
6.921666667,-2.745963295,,-2.897703433,-3.589776155,-3.685124923,,,,
6.922,-2.716898306,,-2.857477104,-3.672074528,-3.655243573,,,,
6.922333333,-2.742910692,,-2.912311166,-3.675753893,-3.673912707,,,,
6.922666667,-2.675304333,,-2.856305182,-3.658977352,-3.6421596,,,,
6.923,-2.702387809,,-2.900132051,-3.645866954,-3.655243573,,,,
6.923333333,-2.759483025,,-2.857477104,-3.687008602,-3.657093673,,,,
6.923666667,-2.717889552,,-2.859828057,-3.616040301,-3.771185767,,,,
6.924,-2.730419058,,-2.817128814,-3.602914854,-3.769218671,,,,
6.924333333,-2.787542589,,-2.759905054,-3.619606407,-3.683246565,,,,
6.924666667,-2.786481557,,-2.884308174,-3.687008602,-3.683246565,,,,
6.925,-2.714921808,,-2.857477104,-3.619606407,-3.672042824,,,,
6.925333333,-2.632762108,,-2.856305182,-3.743071101,-3.756179023,,,,
6.925666667,-2.730419058,,-2.856305182,-3.716922004,-3.672042824,,,,
6.926,-2.675304333,,-2.844041252,-3.703827635,-3.643997425,,,,
6.926333333,-2.772989105,,-2.913539603,-3.703827635,-3.615952025,,,,
6.926666667,-2.717889552,,-2.884308174,-3.602914854,-3.713156172,,,,
6.927,-2.687891947,,-2.872086652,-3.730003152,-3.655243573,,,,
6.927333333,-2.786481557,,-2.814865177,-3.619606407,-3.685124923,,,,
6.927666667,-2.759483025,,-2.928177451,-3.670240407,-3.655243573,,,,
6.928,-2.786481557,,-2.844041252,-3.616040301,-3.683246565,,,,
6.928333333,-2.770899577,,-2.844041252,-3.673912353,-3.672042824,,,,
6.928666667,-2.799960401,,-2.802532265,-3.673912353,-3.728133623,,,,
6.929,-2.742910692,,-2.873276299,-3.602914854,-3.614142486,,,,
6.929333333,-2.71590906,,-2.900132051,-3.576624184,-3.658947511,,,,
6.929666667,-2.661742067,,-2.82830219,-3.589776155,-3.672042824,,,,
6.93,-2.703363897,,-2.913539603,-3.685158501,-3.698193827,,,,
6.930333333,-2.67435656,,-2.886710957,-3.703827635,-3.645838964,,,,
6.930666667,-2.743926174,,-2.817128814,-3.713161493,-3.658947511,,,,
6.931,-2.744943706,,-2.884308174,-3.701957753,-3.672042824,,,,
6.931333333,-2.759483025,,-2.884308174,-3.673912353,-3.711249557,,,,
6.931666667,-2.702387809,,-2.844041252,-3.758048552,-3.655243573,,,,
6.932,-2.799960401,,-2.800299198,-3.743071101,-3.672042824,,,,
6.932333333,-2.673410697,,-2.912311166,-3.602914854,-3.645838964,,,,
6.932666667,-2.785422665,,-2.900132051,-3.700091642,-3.685124923,,,,
6.933,-2.701413689,,-2.901350042,-3.630946103,-3.615952025,,,,
6.933333333,-2.798888461,,-2.844041252,-3.687008602,-3.784224422,,,,
6.933666667,-2.827977514,,-2.913539603,-3.730003152,-3.672042824,,,,
6.934,-2.716898306,,-2.787950453,-3.758048552,-3.601031175,,,,
6.934333333,-2.814512807,,-2.872086652,-3.658977352,-3.730060192,,,,
6.934666667,-2.814512807,,-2.872086652,-3.660802876,-3.615952025,,,,
6.935,-2.701413689,,-2.928177451,-3.673912353,-3.589691479,,,,
6.935333333,-2.801034505,,-2.844041252,-3.616040301,-3.643997425,,,,
6.935666667,-2.701413689,,-2.773383356,-3.619606407,-3.615952025,,,,
6.936,-2.786481557,,-2.844041252,-3.617821554,-3.627240581,,,,
6.936333333,-2.702387809,,-2.941570852,-3.741164485,-3.6421596,,,,
6.936666667,-2.730419058,,-2.900132051,-3.701957753,-3.685124923,,,,
6.937,-2.730419058,,-2.900132051,-3.703827635,-3.711249557,,,,
6.937333333,-2.701413689,,-2.912311166,-3.589776155,-3.615952025,,,,
6.937666667,-2.687891947,,-2.884308174,-3.658977352,-3.741187422,,,,
6.938,-2.619185205,,-2.845202557,-3.617821554,-3.711249557,,,,
6.938333333,-2.689815809,,-2.872086652,-3.731901378,-3.756179023,,,,
6.938666667,-2.842544056,,-2.857477104,-3.657155509,-3.658947511,,,,
6.939,-2.786481557,,-2.885508353,-3.758048552,-3.587906626,,,,
6.939333333,-2.730419058,,-2.814865177,-3.589776155,-3.672042824,,,,
6.939666667,-2.730419058,,-2.898916518,-3.629152517,-3.629062424,,,,
6.94,-2.689815809,,-2.845202557,-3.68886244,-3.559861226,,,,
6.940333333,-2.731423461,,-2.872086652,-3.629152517,-3.672042824,,,,
6.940666667,-2.675304333,,-2.856305182,-3.64768015,-3.645838964,,,,
6.941,-2.702387809,,-2.941570852,-3.701957753,-3.660805098,,,,
6.941333333,-2.814512807,,-2.884308174,-3.64768015,-3.730060192,,,,
6.941666667,-2.730419058,,-2.928177451,-3.701957753,-3.559861226,,,,
6.942,-2.814512807,,-2.900132051,-3.685158501,-3.655243573,,,,
6.942333333,-2.730419058,,-2.884308174,-3.744981568,-3.70198645,,,,
6.942666667,-2.702387809,,-2.886710957,-3.713161493,-3.629062424,,,,
6.943,-2.785422665,,-2.928177451,-3.758048552,-3.601031175,,,,
6.943333333,-2.686932923,,-2.942830085,-3.675753893,-3.672042824,,,,
6.943666667,-2.730419058,,-2.900132051,-3.741164485,-3.728133623,,,,
6.944,-2.771943287,,-2.956222851,-3.759975121,-3.657093673,,,,
6.944333333,-2.702387809,,-2.872086652,-3.68886244,-3.672042824,,,,
6.944666667,-2.701413689,,-2.885508353,-3.77110235,-3.711249557,,,,
6.945,-2.771943287,,-2.801414605,-3.685158501,-3.730060192,,,,
6.945333333,-2.787542589,,-2.912311166,-3.715039851,-3.70198645,,,,
6.945666667,-2.759483025,,-2.926933631,-3.658977352,-3.627240581,,,,
6.946,-2.730419058,,-2.956222851,-3.769167477,-3.673912707,,,,
6.946333333,-2.729416681,,-2.829445854,-3.701957753,-3.657093673,,,,
6.946666667,-2.758450308,,-2.928177451,-3.788048863,-3.617765222,,,,
6.947,-2.67435656,,-2.872086652,-3.730003152,-3.70198645,,,,
6.947333333,-2.774037037,,-2.912311166,-3.673912353,-3.601031175,,,,
6.947666667,-2.785422665,,-2.858651393,-3.701957753,-3.672042824,,,,
6.948,-2.730419058,,-2.912311166,-3.758048552,-3.685124923,,,,
6.948333333,-2.67435656,,-2.829445854,-3.799133599,-3.728133623,,,,
6.948666667,-2.742910692,,-2.830591829,-3.703827635,-3.698193827,,,,
6.949,-2.814512807,,-2.884308174,-3.758048552,-3.614142486,,,,
6.949333333,-2.729416681,,-2.901350042,-3.701957753,-3.643997425,,,,
6.949666667,-2.744943706,,-2.885508353,-3.701957753,-3.728133623,,,,
6.95,-2.798888461,,-2.914770521,-3.675753893,-3.658947511,,,,
6.950333333,-2.758450308,,-2.956222851,-3.759975121,-3.685124923,,,,
6.950666667,-2.729416681,,-2.845202557,-3.759975121,-3.655243573,,,,
6.951,-2.730419058,,-2.885508353,-3.786093951,-3.643997425,,,,
6.951333333,-2.757419673,,-2.884308174,-3.746895898,-3.658947511,,,,
6.951666667,-2.742910692,,-2.929423785,-3.759975121,-3.645838964,,,,
6.952,-2.742910692,,-2.925692318,-3.658977352,-3.657093673,,,,
6.952333333,-2.730419058,,-2.845202557,-3.703827635,-3.688893034,,,,
6.952666667,-2.785422665,,-2.885508353,-3.741164485,-3.587906626,,,,
6.953,-2.758450308,,-2.872086652,-3.731901378,-3.672042824,,,,
6.953333333,-2.729416681,,-2.856305182,-3.754207061,-3.711249557,,,,
6.953666667,-2.744943706,,-2.872086652,-3.786093951,-3.687007075,,,,
6.954,-2.731423461,,-2.957497527,-3.701957753,-3.683246565,,,,
6.954333333,-2.785422665,,-2.956222851,-3.730003152,-3.643997425,,,,
6.954666667,-2.688852907,,-2.872086652,-3.730003152,-3.627240581,,,,
6.955,-2.717889552,,-2.970889649,-3.715039851,-3.739252549,,,,
6.955333333,-2.815602153,,-2.815995853,-3.713161493,-3.81428142,,,,
6.955666667,-2.814512807,,-2.912311166,-3.759975121,-3.799245331,,,,
6.956,-2.729416681,,-2.956222851,-3.715039851,-3.599237589,,,,
6.956333333,-2.842544056,,-2.956222851,-3.759975121,-3.643997425,,,,
6.956666667,-2.815602153,,-2.872086652,-3.827164849,-3.643997425,,,,
6.957,-2.71590906,,-2.845202557,-3.741164485,-3.643997425,,,,
6.957333333,-2.744943706,,-2.884308174,-3.703827635,-3.643997425,,,,
6.957666667,-2.729416681,,-2.957497527,-3.758048552,-3.700088224,,,,
6.958,-2.729416681,,-2.912311166,-3.814139351,-3.672042824,,,,
6.958333333,-2.785422665,,-2.928177451,-3.797170469,-3.629062424,,,,
6.958666667,-2.730419058,,-2.885508353,-3.827164849,-3.559861226,,,,
6.959,-2.771943287,,-2.829445854,-3.730003152,-3.589691479,,,,
6.959333333,-2.814512807,,-2.940314158,-3.64768015,-3.672042824,,,,
6.959666667,-2.745963295,,-2.941570852,-3.741164485,-3.70198645,,,,
6.96,-2.702387809,,-2.845202557,-3.77110235,-3.70198645,,,,
6.960333333,-2.758450308,,-2.928177451,-3.741164485,-3.559861226,,,,
6.960666667,-2.702387809,,-2.929423785,-3.758048552,-3.599237589,,,,
6.961,-2.841428649,,-2.872086652,-3.701957753,-3.587906626,,,,
6.961333333,-2.771943287,,-2.815995853,-3.77110235,-3.672042824,,,,
6.961666667,-2.785422665,,-2.845202557,-3.814139351,-3.589691479,,,,
6.962,-2.702387809,,-2.912311166,-3.730003152,-3.670176714,,,,
6.962333333,-2.731423461,,-2.942830085,-3.701957753,-3.599237589,,,,
6.962666667,-2.799960401,,-2.884308174,-3.801100696,-3.559861226,,,,
6.963,-2.771943287,,-2.873276299,-3.743071101,-3.643997425,,,,
6.963333333,-2.843661717,,-2.857477104,-3.84017721,-3.615952025,,,,
6.963666667,-2.759483025,,-2.884308174,-3.797170469,-3.629062424,,,,
6.964,-2.742910692,,-2.929423785,-3.758048552,-3.672042824,,,,
6.964333333,-2.743926174,,-2.997633351,-3.855196098,-3.655243573,,,,
6.964666667,-2.730419058,,-2.929423785,-3.758048552,-3.531815827,,,,
