test,sample0,sample0,sample1,sample1,sample2,sample2,R=9mm,H=45mm,t=1.2mm,flow=1.2ml/min
dv (ml),p (kpa),p (kpa),p (kpa),p (kpa),p (kpa),p (kpa),,,,
7.920666667,-8.596013682,-7.8470395,-8.828076714,-8.207570408,-9.728501803,-10.66462294,,,,
7.921333333,-8.532972417,-7.931133248,-8.848945465,-8.176873658,-9.700498811,-10.62798313,,,,
7.922,-8.46631824,-7.952849722,-8.852841985,-8.274373521,-9.688645589,-10.65598612,,,,
7.922666667,-8.511834991,-7.931133248,-8.904951449,-8.239590021,-9.746569938,-10.66462294,,,,
7.923333333,-8.557397741,-7.931133248,-8.975523188,-8.176873658,-9.736625055,-10.66462294,,,,
7.924,-8.526064235,-7.836122369,-8.884139213,-8.196875619,-9.764656304,-10.6275085,,,,
7.924666667,-8.46631824,-7.8470395,-8.792939481,-8.228927592,-9.790951331,-10.60847545,,,,
7.925333333,-8.582070219,-7.943744423,-8.856107964,-8.218254393,-9.820718803,-10.69269668,,,,
7.926,-8.532972417,-7.952849722,-8.91534184,-8.299501734,-9.688645589,-10.72110437,,,,
7.926666667,-8.532972417,-8.015226996,-8.884139213,-8.32368377,-9.784507787,-10.6365492,,,,
7.927333333,-8.585471484,-7.926549978,-8.800045465,-8.243523965,-9.828943408,-10.60847545,,,,
7.928,-8.582070219,-7.896843738,-8.884139213,-8.23564415,-9.728501803,-10.69269668,,,,
7.928666667,-8.585471484,-7.991680433,-8.810499238,-8.267621271,-9.784507787,-10.6555539,,,,
7.929333333,-8.532972417,-7.952849722,-8.91940406,-8.256972992,-9.728501803,-10.60897937,,,,
7.93,-8.624073246,-7.982697464,-8.863284932,-8.246313957,-9.772824281,-10.6555539,,,,
7.930666667,-8.526064235,-7.959164497,-8.968232961,-8.288885626,-9.792687554,-10.6365492,,,,
7.931333333,-8.645097415,-7.92484673,-8.91534184,-8.267621271,-9.840513771,-10.60897937,,,,
7.932,-8.554067227,-8.043258246,-8.891344496,-8.232879642,-9.820718803,-10.60897937,,,,
7.932666667,-8.645097415,-7.993551594,-8.975523188,-8.222224583,-9.726670131,-10.7396901,,,,
7.933333333,-8.613545227,-7.920258567,-8.975523188,-8.267621271,-9.746569938,-10.62798313,,,,
7.934,-8.613545227,-8.032440165,-8.947463624,-8.306275924,-9.764656304,-10.6275085,,,,
7.934666667,-8.554067227,-7.970014074,-8.828076714,-8.232879642,-9.820718803,-10.71199211,,,,
7.935333333,-8.617066165,-8.054065415,-8.876948457,-8.232879642,-9.736625055,-10.66462294,,,,
7.936,-8.617066165,-7.976349366,-8.912170463,-8.29565252,-9.820718803,-10.74884417,,,,
7.936666667,-8.561003666,-8.008855706,-8.887352956,-8.347939121,-9.830621278,-10.7116447,,,,
7.937333333,-8.65213281,-7.987195747,-8.996264211,-8.285018391,-9.81080633,-10.71199211,,,,
7.938,-8.596013682,-7.959164497,-8.929808135,-8.334293037,-9.774587051,-10.7116447,,,,
7.938666667,-8.606545237,-8.043258246,-8.996264211,-8.267621271,-9.784507787,-10.7399951,,,,
7.939333333,-8.606545237,-8.008855706,-8.950584806,-8.330492649,-9.792687554,-10.69269668,,,,
7.94,-8.557397741,-7.959164497,-8.912170463,-8.263717893,-9.820718803,-10.68398912,,,,
7.940666667,-8.701159913,-7.993551594,-8.873717336,-8.319865378,-9.878385182,-10.74913562,,,,
7.941333333,-8.606545237,-8.008855706,-9.003582752,-8.36915459,-9.858638392,-10.7399951,,,,
7.942,-8.561003666,-8.008855706,-8.968232961,-8.39719999,-9.848750052,-10.66504187,,,,
7.942666667,-8.589034916,-7.926549978,-8.904951449,-8.341109191,-9.819025074,-10.6555539,,,,
7.943333333,-8.680192374,-8.038844949,-9.003582752,-8.302433085,-9.850396297,-10.71199211,,,,
7.944,-8.690681436,-8.049670722,-9.034636147,-8.288885626,-9.96087505,-10.8238263,,,,
7.944666667,-8.610073211,-7.987195747,-8.904951449,-8.316888618,-9.840513771,-10.74913562,,,,
7.945333333,-8.585471484,-8.038844949,-8.968232961,-8.386611777,-9.906374066,-10.7396901,,,,
7.946,-8.638076203,-8.004394766,-8.988960425,-8.291791636,-9.830621278,-10.74913562,,,,
7.946666667,-8.589034916,-8.066918692,-8.968232961,-8.376012864,-9.932843801,-10.83322937,,,,
7.947333333,-8.669692712,-8.099320744,-9.031642316,-8.379746268,-9.83885173,-10.7677355,,,,
7.948,-8.645097415,-8.004394766,-8.947463624,-8.351715019,-9.924522747,-10.79600108,,,,
7.948666667,-8.624073246,-8.008855706,-9.016963417,-8.319865378,-9.850396297,-10.83322937,,,,
7.949333333,-8.610073211,-7.982697464,-8.968232961,-8.404086606,-9.876781302,-10.7582946,,,,
7.95,-8.673128664,-7.980852714,-8.940201712,-8.29565252,-9.896519755,-10.72110437,,,,
7.950666667,-8.736311502,-7.987195747,-9.016963417,-8.351715019,-9.840513771,-10.8330654,,,,
7.951333333,-8.673128664,-8.043258246,-8.932954441,-8.330492649,-9.81080633,-10.7116447,,,,
7.952,-8.662636037,-8.021611158,-9.021284441,-8.327490619,-9.840513771,-10.7116447,,,,
7.952666667,-8.701159913,-7.948303967,-8.996264211,-8.379746268,-9.81080633,-10.74884417,,,,
7.953333333,-8.641618969,-8.043258246,-9.02429546,-8.428900586,-9.868516763,-10.85200707,,,,
7.954,-8.701159913,-8.066918692,-9.087761444,-8.36915459,-9.904812551,-10.8424733,,,,
7.954666667,-8.701159913,-8.116576364,-9.02429546,-8.428900586,-9.830621278,-10.8238263,,,,
7.955333333,-8.722085179,-8.043258246,-9.108389209,-8.34489161,-9.969241228,-10.91732312,,,,
7.956,-8.690681436,-8.043258246,-8.999308494,-8.32368377,-9.941181664,-10.74913562,,,,
7.956666667,-8.690681436,-7.987195747,-9.080357959,-8.400897594,-9.96087505,-10.80519812,,,,
7.957333333,-8.680192374,-8.060485565,-8.999308494,-8.407777518,-9.848750052,-10.79600108,,,,
7.958,-8.617066165,-8.077730286,-9.003582752,-8.34489161,-9.896519755,-10.77716687,,,,
7.958666667,-8.701159913,-8.127351994,-9.070035133,-8.432160349,-9.962351835,-10.79600108,,,,
7.959333333,-8.701159913,-8.036858698,-9.034636147,-8.383468388,-9.848750052,-10.77716687,,,,
7.96,-8.722085179,-8.06486169,-9.05232671,-8.453290789,-9.997300792,-10.88929187,,,,
7.960666667,-8.813284911,-8.094992434,-9.02429546,-8.432160349,-9.896519755,-10.85200707,,,,
7.961333333,-8.673128664,-8.071289495,-9.003582752,-8.376012864,-9.96087505,-10.8518717,,,,
7.962,-8.673128664,-8.176873658,-9.05232671,-8.386611777,-9.932843801,-10.8518717,,,,
7.962666667,-8.669692712,-8.133849414,-9.034636147,-8.432160349,-9.952525739,-10.85200707,,,,
7.963333333,-8.750088171,-8.06486169,-9.05232671,-8.362310151,-9.876781302,-10.81441373,,,,
7.964,-8.75391394,-8.144621764,-9.136420458,-8.439446158,-10.02536036,-10.77716687,,,,
7.964666667,-8.683610709,-8.133849414,-9.027297379,-8.453290789,-9.941181664,-10.91732312,,,,
7.965333333,-8.813284911,-8.15113992,-8.957853535,-8.488307834,-9.96087505,-10.94535437,,,,
7.966,-8.79243063,-8.15113992,-9.016963417,-8.456903578,-9.924522747,-10.86126062,,,,
7.966666667,-8.785253662,-8.120867674,-9.136420458,-8.400897594,-10.05475819,-10.9360079,,,,
7.967333333,-8.757222412,-8.120867674,-9.080357959,-8.407777518,-9.904812551,-10.88929187,,,,
7.968,-8.79243063,-8.127351994,-9.05232671,-8.414671341,-10.01554127,-10.8238263,,,,
7.968666667,-8.813284911,-8.054065415,-9.02429546,-8.435808767,-9.904812551,-10.91728662,,,,
7.969333333,-8.704543115,-8.15113992,-9.108389209,-8.414671341,-9.924522747,-10.91732312,,,,
7.97,-8.841316161,-8.176873658,-9.108389209,-8.498850033,-10.02536036,-10.88921288,,,,
7.970666667,-8.701159913,-8.092864682,-9.143880571,-8.453290789,-10.05475819,-10.95471155,,,,
7.971333333,-8.690681436,-8.148870666,-8.996264211,-8.467435042,-9.997300792,-10.9640533,,,,
7.972,-8.810061425,-8.094992434,-9.143880571,-8.442730905,-9.988906299,-10.9079625,,,,
7.972666667,-8.725840197,-8.094992434,-9.016963417,-8.442730905,-10.04631849,-10.91728662,,,,
7.973333333,-8.788509769,-8.189968541,-9.05232671,-8.512909562,-9.932843801,-10.94535437,,,,
7.974,-8.764371066,-8.116576364,-9.156978377,-8.498850033,-10.00853172,-10.86126062,,,,
7.974666667,-8.757222412,-8.176873658,-9.090670374,-8.491871266,-9.979078727,-10.9360079,,,,
7.975333333,-8.844487538,-8.127351994,-9.164451707,-8.48490657,-10.00853172,-11.00141686,,,,
7.976,-8.816498653,-8.183414493,-9.077431926,-8.491871266,-10.05341992,-10.8799171,,,,
7.976666667,-8.722085179,-8.148870666,-9.143880571,-8.481336188,-9.98746753,-10.9360079,,,,
7.977333333,-8.813284911,-8.179213662,-9.171940135,-8.407777518,-9.99034072,-10.88001006,,,,
7.978,-8.820490194,-8.176873658,-9.171940135,-8.547933765,-10.02674107,-10.94535437,,,,
7.978666667,-8.86934741,-8.144621764,-9.080357959,-8.491871266,-10.06453771,-10.9360079,,,,
7.979333333,-8.729191163,-8.211445742,-9.118687488,-8.512909562,-10.06453771,-10.9640533,,,,
7.98,-8.866208911,-8.155383243,-9.199999699,-8.456903578,-10.0449688,-10.8799171,,,,
7.980666667,-8.781987683,-8.092864682,-9.192482957,-8.488307834,-9.970706846,-10.9173595,,,,
7.981333333,-8.86934741,-8.176873658,-9.05970188,-8.491871266,-10.07168876,-10.99202203,,,,
7.982,-8.788509769,-8.088530965,-9.083275148,-8.502395719,-10.10953905,-10.97338561,,,,
7.982666667,-8.778091163,-8.120867674,-9.080357959,-8.488307834,-10.1010313,-10.97338561,,,,
7.983333333,-8.834097147,-8.099320744,-9.108389209,-8.575965014,-10.0183296,-10.9920987,,,,
7.984,-8.79243063,-8.176873658,-9.202738828,-8.575965014,-10.04361502,-11.02002502,,,,
7.984666667,-8.810061425,-8.155383243,-9.111264032,-8.603996264,-10.0449688,-10.96401904,,,,
7.985333333,-8.830908434,-8.218028105,-9.146704601,-8.48490657,-10.10229626,-10.97338561,,,,
7.986,-8.810061425,-8.099320744,-9.128975385,-8.519902515,-10.04631849,-11.04818949,,,,
7.986666667,-8.778091163,-8.183414493,-9.143880571,-8.572529062,-10.1010313,-10.97343411,,,,
7.987333333,-8.757222412,-8.172667163,-9.100972393,-8.488307834,-9.988906299,-10.9920987,,,,
7.988,-8.830908434,-8.21559151,-9.228059263,-8.540912554,-10.06453771,-10.96401904,,,,
7.988666667,-8.862100139,-8.148870666,-9.248545456,-8.603996264,-10.1570938,-11.0201441,,,,
7.989333333,-8.785253662,-8.232879642,-9.220514206,-8.537426987,-10.10953905,-11.00141686,,,,
7.99,-8.862100139,-8.15113992,-9.143880571,-8.491871266,-10.06453771,-11.04802801,,,,
7.990666667,-8.904668886,-8.172667163,-9.248545456,-8.568915546,-10.04631849,-11.08572908,,,,
7.991333333,-8.953441158,-8.200712563,-9.192482957,-8.632027513,-10.07300005,-11.104034,,,,
7.992,-8.93272845,-8.256803362,-9.199999699,-8.491871266,-10.06453771,-10.99202203,,,,
7.992666667,-8.841316161,-8.166133869,-9.220514206,-8.572529062,-10.0449688,-11.0201441,,,,
7.993333333,-8.823696277,-8.232879642,-9.184981369,-8.512909562,-10.01693755,-10.94535437,,,,
7.994,-8.894282653,-8.26343489,-9.220514206,-8.547933765,-10.0449688,-11.076031,,,,
7.994666667,-8.897378659,-8.218028105,-9.220514206,-8.575965014,-10.21315629,-11.05747936,,,,
7.995333333,-8.876609322,-8.176873658,-9.220514206,-8.596918538,-10.09126033,-11.05747936,,,,
7.996,-8.918106123,-8.200712563,-9.240987353,-8.551401696,-10.0925407,-10.99202203,,,,
7.996666667,-8.834097147,-8.200712563,-9.256118827,-8.596918538,-10.14735112,-10.9920987,,,,
7.997333333,-8.946109115,-8.176873658,-9.220514206,-8.575965014,-10.08147948,-10.99202203,,,,
7.998,-8.876609322,-8.179213662,-9.199999699,-8.603996264,-10.10953905,-11.104034,,,,
7.998666667,-8.93272845,-8.183414493,-9.156978377,-8.614464173,-10.10953905,-11.076031,,,,
7.999333333,-8.841316161,-8.207287405,-9.220514206,-8.519902515,-10.10953905,-11.00141686,,,,
8,-8.866208911,-8.26343489,-9.268990345,-8.600602805,-10.06321493,-11.05765534,,,,
8.000666667,-8.894282653,-8.172667163,-9.240987353,-8.62492153,-10.18626291,-11.02958159,,,,
8.001333333,-8.841316161,-8.20487665,-9.284178391,-8.519902515,-10.10229626,-11.0201441,,,,
8.002,-8.950430139,-8.20487665,-9.202738828,-8.547933765,-10.0925407,-11.04802801,,,,
8.002666667,-8.897378659,-8.256803362,-9.230755942,-8.639147852,-10.05475819,-11.04802801,,,,
8.003333333,-8.946109115,-8.29553949,-9.296993337,-8.660058763,-10.12054369,-11.16037109,,,,
8.004,-8.946109115,-8.183414493,-9.248545456,-8.603996264,-10.08147948,-11.02944811,,,,
8.004666667,-8.904668886,-8.312894161,-9.202738828,-8.547933765,-10.21315629,-11.06694981,,,,
8.005333333,-8.988847578,-8.302206797,-9.202738828,-8.603996264,-10.17654968,-11.05747936,,,,
8.006,-8.974112107,-8.200712563,-9.248545456,-8.603996264,-10.17654968,-11.19763561,,,,
8.006666667,-9.006577624,-8.256803362,-9.312237955,-8.551401696,-10.24118754,-11.04802801,,,,
8.007333333,-8.894282653,-8.161908978,-9.296993337,-8.596918538,-10.1570938,-11.11354186,,,,
8.008,-8.953441158,-8.288885626,-9.245874382,-8.716121261,-10.13759861,-11.1511285,,,,
8.008666667,-8.907747618,-8.330266361,-9.312237955,-8.621563186,-10.21205747,-11.10452734,,,,
8.009333333,-8.971135431,-8.288885626,-9.304607954,-8.652924522,-10.18512505,-11.11380282,,,,
8.01,-9.006577624,-8.284848761,-9.296993337,-8.667207416,-10.16682664,-11.14157311,,,,
8.010666667,-8.974112107,-8.316888618,-9.276576705,-8.611088288,-10.19371774,-11.14157311,,,,
8.011333333,-8.943090032,-8.347656118,-9.332639204,-8.596918538,-10.2217773,-11.11380282,,,,
8.012,-8.946109115,-8.26343489,-9.245874382,-8.632027513,-10.11079241,-11.13232569,,,,
8.012666667,-8.943090032,-8.232879642,-9.268990345,-8.705699384,-10.12906255,-11.13203699,,,,
8.013333333,-8.915044632,-8.274147233,-9.352999321,-8.603996264,-10.26820496,-11.104034,,,,
8.014,-9.02722623,-8.284848761,-9.368357083,-8.607379465,-10.15590999,-11.1511285,,,,
8.014666667,-9.016907141,-8.288885626,-9.304607954,-8.621563186,-10.18512505,-11.14187656,,,,
8.015333333,-8.943090032,-8.358325925,-9.284178391,-8.684824033,-10.18512505,-11.16037109,,,,
8.016,-9.016907141,-8.25018521,-9.276576705,-8.628676548,-10.20455267,-11.13203699,,,,
8.016666667,-9.05527163,-8.327547049,-9.273948125,-8.680927513,-10.17654968,-11.08551061,,,,
8.017333333,-8.925409909,-8.358325925,-9.388701703,-8.649608585,-10.2217773,-11.16960436,,,,
8.018,-8.981472408,-8.386385489,-9.258773055,-8.680927513,-10.24118754,-11.22566686,,,,
8.018666667,-8.960788014,-8.288885626,-9.332639204,-8.733744784,-10.1570938,-11.16003998,,,,
8.019333333,-8.981472408,-8.312894161,-9.276576705,-8.680927513,-10.17654968,-11.18841649,,,,
8.02,-8.950430139,-8.256803362,-9.363163994,-8.688090012,-10.24118754,-11.23530719,,,,
8.020666667,-9.062725109,-8.284848761,-9.296993337,-8.652924522,-10.19371774,-11.16960436,,,,
8.021333333,-8.956443077,-8.32357074,-9.248545456,-8.680927513,-10.26820496,-11.16003998,,,,
8.022,-9.009503657,-8.372894602,-9.424476211,-8.712897776,-10.2217773,-11.25417154,,,,
8.022666667,-9.037534906,-8.351601989,-9.37084151,-8.751386108,-10.29821845,-11.27255269,,,,
8.023333333,-9.058121083,-8.34489161,-9.276576705,-8.680927513,-10.21205747,-11.16003998,,,,
8.024,-9.047833185,-8.330266361,-9.358169353,-8.632027513,-10.24118754,-11.13232569,,,,
8.024666667,-9.037534906,-8.330266361,-9.312237955,-8.69526698,-10.2962787,-11.22566686,,,,
8.025333333,-9.058121083,-8.418287891,-9.37084151,-8.688090012,-10.26921879,-11.30059809,,,,
8.026,-9.101085833,-8.316888618,-9.304607954,-8.769045261,-10.29725004,-11.23486254,,,,
8.026666667,-9.006577624,-8.351601989,-9.424476211,-8.65675029,-10.31562352,-11.30059809,,,,
8.027333333,-9.030118091,-8.256803362,-9.416732952,-8.716121261,-10.26921879,-11.19802405,,,,
8.028,-9.073026269,-8.379633239,-9.352999321,-8.660058763,-10.23255566,-11.28224528,,,,
8.028666667,-9.062725109,-8.453121158,-9.332639204,-8.736933497,-10.305956,-11.26287966,,,,
8.029333333,-8.971135431,-8.351601989,-9.340297519,-8.716121261,-10.28856164,-11.32864349,,,,
8.03,-9.111362429,-8.351601989,-9.332639204,-8.779445672,-10.31656463,-11.22523723,,,,
8.030666667,-9.062725109,-8.29553949,-9.424476211,-8.69526698,-10.28856164,-11.22609779,,,,
8.031333333,-9.02722623,-8.407664488,-9.472795451,-8.769045261,-10.33401556,-11.21604596,,,,
8.032,-9.101085833,-8.347656118,-9.406579927,-8.677653985,-10.22286087,-11.22609779,,,,
8.032666667,-9.044966705,-8.491758236,-9.363163994,-8.744152511,-10.18512505,-11.24404896,,,,
8.033333333,-9.05527163,-8.358325925,-9.352999321,-8.80021501,-10.27789643,-11.27255269,,,,
8.034,-8.999180831,-8.442504617,-9.388701703,-8.680927513,-10.29725004,-11.27255269,,,,
8.034666667,-9.034651367,-8.347656118,-9.472795451,-8.698515514,-10.24118754,-11.29089677,,,,
8.035333333,-9.065566156,-8.284848761,-9.416732952,-8.733744784,-10.32528129,-11.30005494,,,,
8.036,-9.086124075,-8.358325925,-9.396416647,-8.828246259,-10.29725004,-11.30059809,,,,
8.036666667,-9.065566156,-8.375729861,-9.444764202,-8.705699384,-10.26921879,-11.35668889,,,,
8.037333333,-9.058121083,-8.379633239,-9.447130648,-8.856277508,-10.26921879,-11.25417154,,,,
8.038,-9.016907141,-8.442504617,-9.470464323,-8.736933497,-10.32528129,-11.31891388,,,,
8.038666667,-9.142130059,-8.397030359,-9.406579927,-8.733744784,-10.25953272,-11.30976061,,,,
8.039333333,-9.062725109,-8.481166558,-9.434625327,-8.807505236,-10.31562352,-11.25369811,,,,
8.04,-9.149659904,-8.407664488,-9.470464323,-8.792939481,-10.29821845,-11.31948588,,,,
8.040666667,-9.177691154,-8.379633239,-9.472795451,-8.716121261,-10.28757812,-11.30976061,,,,
8.041333333,-9.121628655,-8.386385489,-9.409005305,-8.716121261,-10.2788951,-11.30976061,,,,
8.042,-9.090798852,-8.435695737,-9.37084151,-8.747323888,-10.37257062,-11.27255269,,,,
8.042666667,-9.009503657,-8.386385489,-9.360670453,-8.807505236,-10.25953272,-11.37560501,,,,
8.043333333,-9.093597405,-8.435695737,-9.360670453,-8.736933497,-10.26921879,-11.33779186,,,,
8.044,-9.037534906,-8.453121158,-9.416732952,-8.779445672,-10.2788951,-11.32805793,,,,
8.044666667,-9.185264525,-8.481166558,-9.5008267,-8.884308758,-10.41017399,-11.28172936,,,,
8.045333333,-9.157204961,-8.372894602,-9.447130648,-8.769045261,-10.34456763,-11.41277969,,,,
8.046,-9.121628655,-8.375729861,-9.424476211,-8.80021501,-10.41819425,-11.35668889,,,,
8.046666667,-9.170133051,-8.456903578,-9.447130648,-8.825192746,-10.32620734,-11.43098234,,,,
8.047333333,-9.05527163,-8.414445053,-9.482909964,-8.853266489,-10.44625382,-11.39454025,,,,
8.048,-9.17502008,-8.379633239,-9.416732952,-8.859279427,-10.36207512,-11.32805793,,,,
8.048666667,-9.152365269,-8.425075759,-9.475119532,-8.807505236,-10.32620734,-11.36582311,,,,
8.049333333,-9.185264525,-8.407664488,-9.472795451,-8.848945465,-10.46543754,-11.30059809,,,,
8.05,-9.167453228,-8.431877346,-9.465011289,-8.744152511,-10.4285766,-11.36646651,,,,
8.050666667,-9.149659904,-8.488024832,-9.470464323,-8.863624364,-10.40057361,-11.30059809,,,,
8.051333333,-9.093597405,-8.519789486,-9.564774031,-8.817880983,-10.44625382,-11.35668889,,,,
8.052,-9.177691154,-8.428900586,-9.510927078,-8.764936489,-10.31562352,-11.33839276,,,,
8.052666667,-9.205722403,-8.516098574,-9.5008267,-8.807505236,-10.34456763,-11.37560501,,,,
8.053333333,-9.233753652,-8.379633239,-9.5008267,-8.828246259,-10.43816287,-11.39385436,,,,
8.054,-9.170133051,-8.48490657,-9.465011289,-8.77218376,-10.40937504,-11.37560501,,,,
8.054666667,-9.142130059,-8.491758236,-9.480595339,-8.80021501,-10.40937504,-11.45068773,,,,
8.055333333,-9.118872595,-8.544172317,-9.564774031,-8.797119004,-10.39013469,-11.4779481,,,,
8.056,-9.213324089,-8.467491472,-9.480595339,-8.873971782,-10.41819425,-11.44991685,,,,
8.056666667,-9.167453228,-8.512909562,-9.503108417,-8.876948457,-10.45657959,-11.43098234,,,,
8.057333333,-9.177691154,-8.512909562,-9.480595339,-8.902017181,-10.47431338,-11.43098234,,,,
8.058,-9.170133051,-8.491758236,-9.52885795,-8.912340007,-10.42780512,-11.44082509,,,,
8.058666667,-9.251589427,-8.425075759,-9.52885795,-8.919743492,-10.52150004,-11.41277969,,,,
8.059333333,-9.121628655,-8.57224606,-9.651012645,-8.919743492,-10.40937504,-11.46807289,,,,
8.06,-9.233753652,-8.512909562,-9.640982947,-8.856277508,-10.40057361,-11.36646651,,,,
8.060666667,-9.226139035,-8.435695737,-9.549020265,-8.856277508,-10.50237294,-11.47876148,,,,
8.061333333,-9.170133051,-8.544172317,-9.584920449,-8.80021501,-10.47501489,-11.42261399,,,,
8.062,-9.167453228,-8.603883234,-9.556889199,-8.828246259,-10.41819425,-11.42115942,,,,
8.062666667,-9.205722403,-8.456903578,-9.549020265,-8.940371257,-10.49346879,-11.40296522,,,,
8.063333333,-9.170133051,-8.463726987,-9.536714467,-8.968402506,-10.50237294,-11.4779481,,,,
8.064,-9.149659904,-8.48490657,-9.577023257,-8.968402506,-10.38134379,-11.48784327,,,,
8.064666667,-9.15990164,-8.519789486,-9.648952722,-8.904951449,-10.47501489,-11.39385436,,,,
8.065333333,-9.139407829,-8.554742873,-9.640982947,-8.904951449,-10.40937504,-11.51590283,,,,
8.066,-9.261784902,-8.519789486,-9.493014281,-8.891683928,-10.4285766,-11.44991685,,,,
8.066666667,-9.170133051,-8.57224606,-9.640982947,-8.876948457,-10.48458259,-11.4597837,,,,
8.067333333,-9.215935867,-8.48490657,-9.556889199,-8.904951449,-10.49346879,-11.42188561,,,,
8.068,-9.198136043,-8.537257357,-9.554685551,-8.817880983,-10.48458259,-11.50597935,,,,
8.068666667,-9.251589427,-8.568915546,-9.622995532,-8.968402506,-10.51258558,-11.56204185,,,,
8.069333333,-9.223544027,-8.568915546,-9.592833594,-8.848945465,-10.43664741,-11.50597935,,,,
8.07,-9.289816151,-8.519789486,-9.605026249,-8.940371257,-10.46472116,-11.57202196,,,,
8.070666667,-9.24395298,-8.537257357,-9.52885795,-8.996433756,-10.49346879,-11.52407888,,,,
8.071333333,-9.261784902,-8.57224606,-9.648952722,-8.932954441,-10.50237294,-11.46807289,,,,
8.072,-9.223544027,-8.547820735,-9.554685551,-8.993635202,-10.51258558,-11.44082509,,,,
8.072666667,-9.259241308,-8.526683309,-9.64305284,-8.902017181,-10.57756254,-11.54396239,,,,
8.073333333,-9.315388793,-8.547820735,-9.566961305,-8.912340007,-10.55849207,-11.52496129,,,,
8.074,-9.287315051,-8.509211957,-9.612951698,-8.930062581,-10.503032,-11.46807289,,,,
8.074666667,-9.315388793,-8.659945733,-9.64305284,-8.828246259,-10.50237294,-11.44991685,,,,
8.075333333,-9.282145019,-8.610862001,-9.677012286,-9.003922184,-10.52150004,-11.5340106,,,,
8.076,-9.289816151,-8.540912554,-9.669014197,-8.947803056,-10.58655163,-11.5340106,,,,
8.076666667,-9.231167565,-8.519789486,-9.605026249,-8.996433756,-10.51194132,-11.55208187,,,,
8.077333333,-9.261784902,-8.540912554,-9.725076696,-8.98615338,-10.50237294,-11.49691589,,,,
8.078,-9.205722403,-8.57224606,-9.658988523,-8.960957433,-10.50237294,-11.55300669,,,,
8.078666667,-9.236331923,-8.582802437,-9.661032233,-8.968402506,-10.52150004,-11.52407888,,,,
8.079333333,-9.287315051,-8.547820735,-9.620893158,-9.006703763,-10.53043251,-11.5340106,,,,
8.08,-9.34587865,-8.554742873,-9.666980522,-8.968402506,-10.60559379,-11.50683522,,,,
8.080666667,-9.353621909,-8.659945733,-9.615063955,-9.021708945,-10.6146112,-11.50597935,,,,
8.081333333,-9.315388793,-8.603883234,-9.577023257,-8.912340007,-10.60559379,-11.63714289,,,,
8.082,-9.254142027,-8.687976982,-9.689035225,-8.98615338,-10.51258558,-11.49607588,,,,
8.082666667,-9.292309692,-8.659945733,-9.640982947,-8.97586262,-10.56859156,-11.58105209,,,,
8.083333333,-9.317847401,-8.666981128,-9.648952722,-8.996433756,-10.52212953,-11.63609084,,,,
8.084,-9.241383653,-8.656467287,-9.70507185,-8.97586262,-10.49346879,-11.58105209,,,,
8.084666667,-9.317847401,-8.596918538,-9.699030609,-9.016963417,-10.54953129,-11.57202196,,,,
8.085333333,-9.401941149,-8.659945733,-9.70507185,-9.052496254,-10.51258558,-11.5900731,,,,
8.086,-9.335725625,-8.547820735,-9.666980522,-9.031981747,-10.59659455,-11.6461356,,,,
8.086666667,-9.429972398,-8.716008232,-9.735063986,-9.055201619,-10.59659455,-11.57202196,,,,
8.087333333,-9.282145019,-8.687976982,-9.687033923,-9.016963417,-10.56859156,-11.63714289,,,,
8.088,-9.366153995,-8.656467287,-9.64305284,-8.98615338,-10.62459755,-11.61810435,,,,
8.088666667,-9.261784902,-8.687976982,-9.743124722,-9.021708945,-10.60559379,-11.67527768,,,,
8.089333333,-9.353621909,-8.593348156,-9.697045446,-8.993635202,-10.60559379,-11.60909749,,,,
8.09,-9.261784902,-8.716008232,-9.666980522,-8.993635202,-10.57756254,-11.61810435,,,,
8.090666667,-9.34587865,-8.621393556,-9.671041725,-8.960957433,-10.65260054,-11.61810435,,,,
8.091333333,-9.34587865,-8.695040692,-9.717038217,-8.993635202,-10.55906623,-11.64720393,,,,
8.092,-9.338151003,-8.603883234,-9.717038217,-9.044966409,-10.62459755,-11.71231978,,,,
8.092666667,-9.399610021,-8.575851985,-9.70507185,-9.060041311,-10.5781073,-11.63609084,,,,
8.093333333,-9.343462536,-8.603883234,-9.761190978,-9.070289578,-10.67073033,-11.60909749,,,,
8.094,-9.363771025,-8.716008232,-9.677012286,-9.003922184,-10.6146112,-11.70335142,,,,
8.094666667,-9.307680226,-8.687976982,-9.689035225,-9.060041311,-10.64311757,-11.66409384,,,,
8.095333333,-9.399610021,-8.659945733,-9.82726092,-9.044966409,-10.57756254,-11.6461356,,,,
8.096,-9.373909899,-8.687976982,-9.819115327,-9.088100875,-10.56803212,-11.60808785,,,,
8.096666667,-9.307680226,-8.62492153,-9.753107945,-8.98615338,-10.68968753,-11.65511925,,,,
8.097333333,-9.394156987,-8.712614773,-9.753107945,-9.016963417,-10.65260054,-11.66518828,,,,
8.098,-9.394156987,-8.716008232,-9.773044201,-9.072969401,-10.63408507,-11.60909749,,,,
8.098666667,-9.363771025,-8.603883234,-9.689035225,-9.031981747,-10.58708334,-11.64720393,,,,
8.099333333,-9.427683764,-8.744039481,-9.782997263,-9.108558753,-10.72716891,-11.67416685,,,,
8.1,-9.338151003,-8.733575154,-9.817310106,-9.016963417,-10.64311757,-11.7582606,,,,
