Test ,20220705_1515_4folds_sample2,20220705_1518_4folds_sample2,20220705_1521_4folds_sample2,20220705_1526_4folds_sample0,20220705_1529_4folds_sample0,20220705_1531_4folds_sample0,20220705_1548_4folds_sample3_metadata,20220705_1550_4folds_sample3
dV (ml),P (kpa),P (kpa),P (kpa),P (kpa),P (kpa),P (kpa),P (kpa),P (kpa)
2.513333333,-1.892405445,-2.277865832,-2.282458255,-2.280030108,-2.280030108,-1.954677921,-2.086835232,-2.540877049
2.516222222,-1.697704997,-1.755255921,-2.216640369,-2.735118412,-2.410420717,-2.086249759,-2.147997623,-2.604793523
2.519111111,-2.34932944,-1.88420202,-2.084805247,-2.473942067,-2.606497771,-2.347815697,-2.217028876,-2.149705219
2.522,-2.413967884,-1.755255921,-2.084805247,-2.410420717,-2.280030108,-1.826778763,-2.279964386,-2.280095829
2.524888889,-1.892405445,-2.146427751,-2.282458255,-2.410420717,-2.476172883,-2.346244676,-2.606497771,-2.017870098
2.527777778,-1.762014835,-2.08309831,-2.347030979,-2.606497771,-2.800806245,-2.086249759,-2.540745606,-2.41153391
2.530666667,-1.955334107,-2.213291954,-2.023314249,-2.019248888,-2.347091276,-1.957037997,-2.212502438,-2.278914601
2.533555556,-1.890829291,-1.88420202,-2.150756066,-2.347091276,-2.40923949,-1.888792326,-2.410354996,-2.082440834
2.536444444,-1.8296669,-2.276818361,-2.149375984,-2.73682266,-2.280030108,-2.477421589,-2.604266955,-2.085198217
2.539333333,-1.892405445,-1.952904666,-2.215327499,-2.476172883,-2.540811327,-1.955859149,-2.476172883,-2.41153391
2.542222222,-2.154496889,-2.081855028,-2.477421589,-2.672118032,-2.411599565,-1.957037997,-2.540745606,-1.890496976
2.545111111,-1.43705522,-2.213291954,-2.282458255,-2.865706584,-2.540811327,-1.630636648,-2.67008663,-2.540877049
2.548,-1.958354774,-2.145246523,-2.412783144,-2.671201937,-2.867865854,-2.347030979,-2.345847994,-2.149705219
2.550888889,-1.8296669,-1.88852683,-2.412783144,-2.737672209,-2.347091276,-2.215722425,-2.149573776,-2.149705219
2.553777778,-2.024237655,-2.145246523,-2.348209826,-2.347091276,-2.735118412,-2.151936203,-2.606497771,-2.281274676
2.556666667,-1.826389567,-1.821205251,-2.541140501,-2.280030108,-2.149639498,-2.347030979,-2.019183166,-2.474205351
2.559555556,-2.282396046,-1.951530139,-2.086249759,-2.672118032,-2.607478565,-2.086249759,-2.278519875,-2.082440834
2.562444444,-1.893978422,-2.145246523,-2.477421589,-2.606497771,-2.606497771,-2.477421589,-2.279964386,-1.956379099
2.565333333,-1.695933169,-1.756828898,-2.607812199,-2.149639498,-2.343353895,-2.086249759,-2.410354996,-2.017870098
2.568222222,-2.282396046,-2.342504805,-2.477421589,-2.540811327,-2.735118412,-2.215722425,-2.410354996,-2.343617178
2.571111111,-1.958354774,-1.887088132,-2.152133367,-2.085198217,-2.347091276,-2.151936203,-2.604266955,-2.216766388
2.574,-1.8296669,-2.146427751,-2.606894254,-2.343353895,-2.540811327,-2.347815697,-2.278519875,-2.085198217
2.576888889,-2.283577274,-2.276818361,-2.671728673,-2.540811327,-2.801592547,-2.216640369,-2.476172883,-2.215523106
2.579777778,-2.154496889,-2.145246523,-2.543108032,-2.278717238,-2.411599565,-2.281409827,-2.737803454,-2.151015443
2.582666667,-1.8296669,-1.822711021,-2.80375781,-2.540811327,-2.605514998,-2.216640369,-2.215523106,-2.213029006
2.585555556,-2.34932944,-2.276818361,-2.47846906,-2.476172883,-2.606497771,-2.217556463,-2.279964386,-2.149705219
2.588444444,-1.569279611,-1.819696441,-2.150756066,-2.149639498,-2.735118412,-1.957037997,-2.80244292,-2.017870098
2.591333333,-2.154496889,-2.212179916,-2.544088826,-2.477284921,-2.280030108,-2.282261091,-2.477416165,-2.410486439
2.594222222,-2.153186664,-1.821205251,-2.476372003,-2.800806245,-2.996884191,-2.280556843,-2.607609809,-2.280095829
2.597111111,-1.892405445,-2.342504805,-2.279964156,-2.671201937,-2.411599565,-2.280556843,-2.540745606,-2.019314609
2.6,-1.958354774,-2.081855028,-2.738202809,-2.411599565,-2.477284921,-1.824155669,-2.672183687,-2.216766388
2.602888889,-2.153186664,-2.081855028,-2.80375781,-2.737672209,-2.40923949,-2.347815697,-2.278519875,-1.888923999
2.605777778,-2.151873795,-2.213291954,-2.412783144,-2.149639498,-2.280030108,-2.347815697,-2.217028876,-2.41153391
2.608666667,-2.090054189,-1.821205251,-2.215327499,-2.670283993,-2.802377265,-2.152916997,-2.410354996,-2.409436853
2.611555556,-2.024237655,-2.276818361,-2.153507893,-2.931983157,-2.4750586,-1.888792326,-2.343090611,-2.017870098
2.614444444,-1.958354774,-2.016037141,-2.607812199,-2.540811327,-2.476172883,-2.08729723,-2.801526826,-2.086572743
2.617333333,-2.220247833,-2.211065634,-2.347030979,-2.343353895,-2.411599565,-1.957037997,-2.73682266,-2.082440834
2.620222222,-2.151873795,-1.755255921,-2.345849751,-2.149639498,-2.671201937,-1.695077929,-2.540745606,-2.280095829
2.623111111,-2.085922279,-2.277865832,-2.413895182,-2.40923949,-2.931983157,-2.477421589,-2.214014296,-2.017870098
2.626,-2.154496889,-2.213291954,-2.413895182,-2.540811327,-2.278717238,-2.283110641,-2.540745606,-2.213029006
2.628888889,-2.021351543,-2.277865832,-2.217950593,-2.347091276,-2.347091276,-2.216640369,-2.540745606,-2.085198217
2.631777778,-1.958354774,-2.275768775,-2.476372003,-2.345847994,-2.347091276,-2.217556463,-2.410354996,-2.540877049
2.634666667,-2.282396046,-1.948772756,-2.215327499,-2.735118412,-2.867147548,-1.695077929,-2.278519875,-2.540877049
2.637555556,-2.021351543,-2.079360928,-2.607812199,-2.476172883,-2.800806245,-1.888792326,-2.215523106,-2.082440834
2.640444444,-2.151873795,-1.690880362,-2.347030979,-2.149639498,-2.996884191,-2.086249759,-2.607609809,-2.278914601
2.643333333,-1.892405445,-2.212179916,-2.279964156,-2.540811327,-2.540811327,-2.086249759,-2.410354996,-2.409436853
2.646222222,-2.34932944,-1.951530139,-2.215327499,-2.149639498,-2.539761741,-2.347815697,-2.604266955,-2.017870098
2.649111111,-2.151873795,-2.472829693,-2.021808478,-2.671201937,-2.737672209,-2.346244676,-2.606497771,-1.888923999
2.652,-2.153186664,-1.951530139,-2.607812199,-2.281340332,-2.802377265,-2.019380498,-2.345847994,-2.476172883
2.654888889,-2.088679662,-1.818184583,-2.153507893,-2.931983157,-2.477284921,-2.477421589,-2.541924454,-1.956379099
2.657777778,-2.415015355,-1.951530139,-2.412783144,-2.278717238,-2.671201937,-2.41258598,-2.149573776,-2.017870098
2.660666667,-2.219004551,-2.146427751,-2.347030979,-2.540811327,-2.672118032,-2.217556463,-2.605383489,-2.346960032
2.663555556,-2.151873795,-2.081855028,-2.347030979,-2.540811327,-2.802377265,-2.411145016,-2.866296284,-2.151015443
2.666444444,-2.155804475,-1.755255921,-1.89148359,-2.149639498,-2.931983157,-2.411145016,-2.539564378,-2.346960032
2.669333333,-1.828029885,-2.08309831,-2.477421589,-2.343353895,-2.410420717,-1.888792326,-2.278519875,-2.41153391
2.672222222,-1.762014835,-2.081855028,-2.477421589,-2.541858798,-2.606497771,-2.150953429,-2.278519875,-1.826185455
2.675111111,-1.958354774,-1.951530139,-2.347030979,-2.540811327,-2.73682266,-1.958214471,-2.67008663,-1.888923999
2.678,-1.893978422,-2.213291954,-2.153507893,-2.411599565,-2.735118412,-2.542910868,-2.604266955,-2.149705219
2.680888889,-2.022796055,-2.277865832,-2.282458255,-2.671201937,-2.931983157,-2.086249759,-2.410354996,-2.409436853
2.683777778,-1.762014835,-1.887088132,-2.476372003,-2.347091276,-2.800806245,-1.825468539,-2.149573776,-2.149705219
2.686666667,-2.153186664,-2.016037141,-2.738987527,-2.347091276,-2.540811327,-2.47807493,-2.606497771,-2.017870098
2.689555556,-1.8296669,-1.952904666,-2.606894254,-2.149639498,-2.735118412,-2.08729723,-2.212502438,-2.280095829
2.692444444,-2.022796055,-1.88420202,-2.606894254,-2.278717238,-2.802377265,-2.151936203,-2.345847994,-2.540877049
2.695333333,-1.697704997,-2.275768775,-2.347030979,-2.800806245,-2.800806245,-2.019380498,-2.735839887,-2.476172883
2.698222222,-2.087302362,-2.340537273,-2.607812199,-2.607478565,-2.671201937,-1.825468539,-2.410354996,-2.474205351
2.701111111,-2.151873795,-2.213291954,-2.347030979,-2.540811327,-2.607478565,-2.282261091,-2.73682266,-2.149705219
2.704,-2.088679662,-2.342504805,-2.084805247,-2.672118032,-2.477284921,-1.824155669,-2.801526826,-1.956379099
2.706888889,-1.762014835,-1.822711021,-2.543108032,-2.40923949,-2.607478565,-2.477421589,-2.410354996,-2.213029006
2.709777778,-2.021351543,-2.016037141,-2.153507893,-2.541858798,-2.410420717,-2.150953429,-2.866296284,-2.278914601
2.712666667,-2.153186664,-1.948772756,-2.412783144,-2.540811327,-2.149639498,-2.019380498,-2.343090611,-2.343617178
2.715555556,-2.219004551,-1.88420202,-2.543108032,-2.670283993,-2.343353895,-2.151936203,-2.34722252,-1.888923999
2.718444444,-2.022796055,-1.819696441,-2.347030979,-2.541858798,-2.149639498,-1.825468539,-2.085198217,-2.082440834
2.721333333,-2.090054189,-2.145246523,-2.086249759,-2.867147548,-2.800806245,-2.086249759,-2.149573776,-2.149705219
2.724222222,-2.347098624,-2.277865832,-2.347030979,-2.476172883,-2.411599565,-2.021611314,-2.671136216,-2.086572743
2.727111111,-1.76030704,-2.016037141,-2.47846906,-2.801592547,-2.343353895,-1.824155669,-2.214014296,-1.888923999
2.73,-1.890829291,-1.819696441,-2.673432921,-2.343353895,-2.410420717,-2.283110641,-2.279964386,-2.082440834
2.732888889,-2.413967884,-2.407208971,-2.412783144,-2.343353895,-2.931983157,-1.695077929,-2.801526826,-2.540877049
2.735777778,-2.022796055,-2.018654952,-2.153507893,-2.149639498,-2.671201937,-1.759584237,-2.604266955,-2.082440834
2.738666667,-2.022796055,-2.407208971,-2.608728293,-2.476172883,-2.540811327,-2.347815697,-2.477416165,-2.02075621
2.741555556,-1.890829291,-2.016037141,-2.279964156,-2.347091276,-2.671201937,-2.151936203,-2.476172883,-2.019314609
2.744444444,-2.022796055,-2.276818361,-2.279964156,-2.540811327,-2.931983157,-1.630636648,-2.801526826,-1.694223551
2.747333333,-2.413967884,-2.213291954,-2.279964156,-2.540811327,-2.345847994,-2.216640369,-2.541924454,-1.956379099
2.750222222,-1.631624225,-1.952904666,-1.89148359,-2.671201937,-2.802377265,-2.346244676,-2.541924454,-1.82454844
2.753111111,-2.347098624,-1.88420202,-2.47846906,-2.737672209,-2.280030108,-2.215722425,-2.410354996,-2.475190109
2.756,-2.088679662,-1.88420202,-2.084805247,-2.215523106,-2.149639498,-1.824155669,-2.607609809,-1.956379099
2.758888889,-2.216510451,-1.951530139,-2.215327499,-2.541858798,-2.473942067,-2.151936203,-2.539564378,-2.149705219
2.761777778,-1.8296669,-2.342504805,-2.476372003,-3.062373767,-2.473942067,-2.280556843,-2.410354996,-2.410486439
2.764666667,-2.022796055,-1.756828898,-2.215327499,-2.672118032,-2.73682266,-2.022723352,-2.410354996,-2.017870098
2.767555556,-2.477686796,-2.016037141,-2.348209826,-2.411599565,-2.606497771,-2.216640369,-2.672183687,-2.214277314
2.770444444,-2.088679662,-1.885646531,-2.153507893,-2.343353895,-2.541858798,-1.825468539,-2.34722252,-1.888923999
2.773333333,-2.153186664,-1.951530139,-2.412783144,-2.343353895,-2.735118412,-2.151936203,-2.541924454,-2.082440834
2.776222222,-2.348215157,-1.948772756,-2.541140501,-2.347091276,-2.671201937,-2.022723352,-2.604266955,-1.888923999
2.779111111,-2.282396046,-2.016037141,-2.411668862,-2.540811327,-2.801592547,-1.890040634,-2.735839887,-2.344733712
2.782,-1.892405445,-1.690880362,-2.477421589,-2.278717238,-2.737672209,-2.022723352,-2.737803454,-2.540877049
2.784888889,-2.350441478,-2.081855028,-2.021808478,-2.672118032,-2.671201937,-2.149968671,-2.410354996,-2.605646507
2.787777778,-2.022796055,-2.016037141,-2.216640369,-2.540811327,-2.541858798,-2.019380498,-2.215523106,-2.41153391
2.790666667,-2.478671555,-2.277865832,-2.347030979,-2.477284921,-2.867147548,-2.283110641,-2.278519875,-2.019314609
2.793555556,-1.697704997,-2.146427751,-2.023314249,-2.931983157,-2.541858798,-2.019380498,-2.215523106,-1.956379099
2.796444444,-2.216510451,-1.755255921,-2.607812199,-2.604530239,-2.800806245,-1.695077929,-2.278519875,-1.953364519
2.799333333,-2.021351543,-2.145246523,-2.279964156,-2.606497771,-2.280030108,-1.954677921,-2.410354996,-1.694223551
2.802222222,-2.284756122,-2.213291954,-2.282458255,-2.40923949,-2.867865854,-2.08729723,-2.539564378,-2.02075621
2.805111111,-2.413967884,-1.822711021,-2.021808478,-2.343353895,-2.671201937,-2.216640369,-2.410354996,-2.082440834
2.808,-1.699473256,-2.340537273,-2.412783144,-2.40923949,-2.606497771,-1.954677921,-2.281405987,-2.409436853
2.810888889,-2.282396046,-2.016037141,-2.153507893,-2.278717238,-2.540811327,-2.08729723,-2.607609809,-2.345847994
2.813777778,-2.413967884,-1.948772756,-2.279964156,-2.671201937,-2.604530239,-1.954677921,-2.343090611,-2.409436853
2.816666667,-2.085922279,-2.145246523,-2.477421589,-2.867147548,-2.541858798,-1.955859149,-2.671136216,-2.281274676
2.819555556,-1.892405445,-2.213291954,-2.543108032,-2.801592547,-2.931983157,-2.086249759,-2.410354996,-2.148392349
2.822444444,-2.151873795,-2.016037141,-2.347030979,-2.473942067,-2.476172883,-1.824155669,-2.345847994,-2.280095829
2.825333333,-1.892405445,-1.952904666,-2.607812199,-2.802377265,-2.280030108,-1.695077929,-2.217028876,-2.540877049
2.828222222,-2.090054189,-2.146427751,-2.086249759,-2.343353895,-2.40923949,-2.086249759,-2.474927091,-2.019314609
2.831111111,-2.544358494,-2.146427751,-2.412783144,-2.473942067,-2.40923949,-2.152916997,-2.473678783,-2.41153391
2.834,-2.151873795,-2.209949101,-2.541140501,-2.606497771,-2.476172883,-2.411145016,-2.410354996,-1.888923999
2.836888889,-2.350441478,-2.212179916,-2.738202809,-3.126882929,-2.411599565,-2.542322622,-2.410354996,-2.474205351
2.839777778,-2.021351543,-1.819696441,-2.477421589,-2.215523106,-2.737672209,-2.021611314,-2.73682266,-2.215523106
2.842666667,-1.958354774,-1.88420202,-2.282458255,-2.280030108,-2.410420717,-2.019380498,-2.151146753,-2.474205351
2.845555556,-2.413967884,-1.948772756,-2.544088826,-2.40923949,-2.671201937,-1.954677921,-2.019183166,-2.474205351
2.848444444,-2.219004551,-2.146427751,-2.477421589,-2.280030108,-2.800806245,-2.476766928,-2.343090611,-1.760237743
2.851333333,-1.958354774,-1.753679768,-2.477421589,-2.607478565,-2.802377265,-2.019380498,-2.281405987,-2.148392349
2.854222222,-1.828029885,-2.146427751,-2.279964156,-2.931983157,-2.931983157,-1.760961537,-2.409042126,-2.345847994
2.857111111,-1.762014835,-2.407208971,-2.544088826,-2.540811327,-2.671201937,-1.825468539,-2.606497771,-2.280095829
2.86,-1.699473256,-1.88420202,-2.606894254,-2.672118032,-2.345847994,-1.825468539,-2.801526826,-2.671267659
2.862888889,-1.890829291,-2.147606599,-2.477421589,-2.606497771,-2.867147548,-2.280556843,-2.672183687,-2.149705219
2.865777778,-1.958354774,-1.819696441,-2.477421589,-2.735118412,-2.800806245,-2.283110641,-2.278519875,-2.083820917
2.868666667,-1.893978422,-2.537599581,-2.607812199,-2.540811327,-2.476172883,-2.086249759,-2.734855128,-2.41153391
2.871555556,-2.085922279,-2.016037141,-2.021808478,-2.865706584,-2.540811327,-2.216640369,-2.279964386,-2.474205351
2.874444444,-2.283577274,-2.081855028,-2.608728293,-2.672118032,-2.671201937,-1.954677921,-2.34722252,-2.476172883
2.877333333,-2.024237655,-2.016037141,-2.153507893,-2.606497771,-2.149639498,-1.825468539,-2.410354996,-2.476172883
2.880222222,-1.828029885,-1.755255921,-2.08769136,-2.540811327,-2.737672209,-2.282261091,-2.34722252,-2.085198217
2.883111111,-2.021351543,-2.275768775,-2.413895182,-2.671201937,-2.670283993,-2.477421589,-2.541924454,-2.343617178
2.886,-2.479654328,-1.753679768,-2.347030979,-2.411599565,-2.280030108,-2.086249759,-2.540745606,-2.216766388
2.888888889,-1.956845964,-2.407208971,-2.476372003,-2.606497771,-2.931983157,-1.892529708,-2.344470694,-2.539959104
2.891777778,-2.544358494,-2.145246523,-2.543108032,-2.477284921,-2.672118032,-1.760961537,-2.476172883,-2.346960032
2.894666667,-2.153186664,-2.146427751,-2.413895182,-2.867147548,-2.477284921,-2.215722425,-2.540745606,-2.151015443
2.897555556,-1.890829291,-1.951530139,-2.607812199,-2.737672209,-2.737672209,-2.411145016,-2.279964386,-2.085198217
2.900444444,-2.413967884,-1.822711021,-2.476372003,-2.931983157,-2.215523106,-1.695077929,-2.477416165,-2.409436853
2.903333333,-2.413967884,-2.147606599,-2.215327499,-2.671201937,-2.539761741,-1.957037997,-2.279964386,-2.017870098
2.906222222,-2.21775876,-2.276818361,-2.347030979,-2.540811327,-2.735118412,-2.217556463,-2.41166522,-2.019314609
2.909111111,-2.282396046,-2.014724271,-2.543108032,-2.670283993,-2.476172883,-1.954677921,-2.539564378,-2.085198217
2.912,-2.415015355,-2.146427751,-2.477421589,-2.801592547,-2.670283993,-1.891286426,-2.410354996,-2.540877049
2.914888889,-2.544358494,-2.276818361,-2.543108032,-2.931983157,-2.672118032,-2.08729723,-2.539564378,-2.474205351
2.917777778,-2.088679662,-2.148783073,-2.410552328,-2.476172883,-2.670283993,-2.216640369,-2.281405987,-2.345847994
2.920666667,-2.413967884,-2.407208971,-2.607812199,-2.540811327,-2.40923949,-2.477421589,-2.540745606,-1.82454844
2.923555556,-2.088679662,-1.819696441,-2.412783144,-2.278717238,-2.735118412,-2.021611314,-2.801526826,-2.541793143
2.926444444,-2.283577274,-1.821205251,-2.671728673,-2.802377265,-2.40923949,-2.347815697,-2.34722252,-2.410486439
2.929333333,-2.151873795,-2.213291954,-2.084805247,-2.800806245,-2.735118412,-2.283110641,-2.217028876,-2.343617178
2.932222222,-2.085922279,-2.014724271,-2.086249759,-2.151081098,-2.867147548,-2.019380498,-2.540745606,-2.606497771
2.935111111,-1.890829291,-2.342504805,-2.738202809,-2.671201937,-2.149639498,-1.892529708,-2.085198217,-2.149705219
2.938,-2.153186664,-2.342504805,-2.348209826,-2.473942067,-2.215523106,-2.347815697,-2.278519875,-2.151015443
2.940888889,-2.283577274,-1.690880362,-2.738202809,-2.737672209,-2.800806245,-2.477421589,-2.539564378,-2.540877049
2.943777778,-2.021351543,-2.081855028,-2.544088826,-2.865706584,-2.540811327,-2.477421589,-2.343090611,-2.02075621
2.946666667,-2.153186664,-2.276818361,-2.608728293,-2.278717238,-2.540811327,-2.086249759,-2.801526826,-2.082440834
2.949555556,-2.282396046,-2.146427751,-2.671728673,-2.278717238,-2.735118412,-2.280556843,-2.607609809,-2.02075621
2.952444444,-1.890829291,-2.145246523,-2.215327499,-2.671201937,-2.40923949,-2.086249759,-2.279964386,-2.215523106
2.955333333,-2.088679662,-1.950152839,-2.412783144,-2.410420717,-2.541858798,-2.283110641,-2.801526826,-2.73682266
2.958222222,-2.085922279,-2.537599581,-2.412783144,-2.540811327,-2.670283993,-2.216640369,-2.476172883,-2.410486439
2.961111111,-2.282396046,-2.407208971,-2.673432921,-2.215523106,-2.73682266,-2.217556463,-2.605383489,-2.476172883
2.964,-2.151873795,-2.275768775,-2.282458255,-2.931983157,-2.282647918,-1.892529708,-2.410354996,-2.082440834
2.966888889,-1.955334107,-2.342504805,-2.412783144,-2.278717238,-2.40923949,-2.47807493,-2.344470694,-2.540877049
2.969777778,-2.088679662,-2.212179916,-2.477421589,-2.607478565,-3.062373767,-1.630636648,-2.409042126,-1.888923999
2.972666667,-2.090054189,-1.951530139,-2.086249759,-2.931328497,-2.997472437,-2.41258598,-2.345847994,-2.41153391
2.975555556,-2.283577274,-2.537599581,-2.477421589,-2.541858798,-2.477284921,-1.760961537,-2.801526826,-1.953364519
2.978444444,-1.958354774,-2.277865832,-2.413895182,-2.412776039,-2.606497771,-2.216640369,-2.409042126,-2.409436853
2.981333333,-2.153186664,-2.275768775,-2.215327499,-2.541858798,-2.931983157,-2.086249759,-2.344470694,-2.541793143
2.984222222,-2.347098624,-1.952904666,-2.608728293,-2.280030108,-2.801592547,-2.347815697,-2.540745606,-2.540877049
2.987111111,-1.893978422,-2.407208971,-2.153507893,-2.737672209,-2.539761741,-2.019380498,-2.801526826,-2.41153391
2.99,-2.090054189,-2.342504805,-2.086249759,-2.215523106,-2.931328497,-1.825468539,-2.147997623,-2.41153391
2.992888889,-2.21775876,-2.213291954,-2.347030979,-2.476172883,-3.062373767,-2.021611314,-2.279964386,-2.216766388
2.995777778,-2.347098624,-2.277865832,-2.086249759,-2.931983157,-2.801592547,-2.08729723,-2.604266955,-2.086572743
2.998666667,-2.090054189,-2.277865832,-2.738202809,-2.411599565,-2.477284921,-2.215722425,-2.278519875,-2.017870098
3.001555556,-2.021351543,-2.340537273,-2.674282471,-2.604530239,-2.671201937,-2.346244676,-2.34722252,-2.540877049
3.004444444,-2.216510451,-2.342504805,-2.411668862,-2.867147548,-3.062373767,-1.954677921,-2.343090611,-2.02075621
3.007333333,-1.762014835,-2.014724271,-2.153507893,-3.062373767,-2.802377265,-2.08729723,-2.409042126,-2.282451151
3.010222222,-2.153186664,-2.340537273,-2.149375984,-2.278717238,-2.737672209,-2.151936203,-2.409042126,-2.149705219
3.013111111,-1.828029885,-2.343485599,-2.477421589,-2.800806245,-2.540811327,-2.280556843,-2.607609809,-2.215523106
3.016,-2.085922279,-1.952904666,-2.020299669,-2.606497771,-2.867147548,-2.283110641,-2.735839887,-2.344733712
3.018888889,-2.284756122,-1.821205251,-2.606894254,-2.867865854,-2.672118032,-2.019380498,-2.149573776,-2.085198217
3.021777778,-1.828029885,-2.342504805,-2.606894254,-2.541858798,-2.671201937,-2.41258598,-2.281405987,-2.280095829
3.024666667,-1.893978422,-2.342504805,-2.671728673,-2.801592547,-2.604530239,-2.346244676,-2.473678783,-2.085198217
3.027555556,-2.220247833,-2.081855028,-2.607812199,-2.477284921,-2.931983157,-2.216640369,-2.67008663,-2.151015443
3.030444444,-1.762014835,-2.213291954,-2.477421589,-2.865706584,-2.865706584,-2.41258598,-2.149573776,-1.888923999
3.033333333,-2.088679662,-1.952904666,-2.215327499,-2.540811327,-2.671201937,-2.149968671,-2.410354996,-2.019314609
3.036222222,-1.958354774,-2.276818361,-2.933494452,-2.280030108,-2.671201937,-1.955859149,-2.671136216,-2.02075621
3.039111111,-2.153186664,-2.081855028,-2.412783144,-2.737672209,-2.931983157,-2.086249759,-2.278519875,-2.019314609
3.042,-2.021351543,-2.603154582,-2.477421589,-2.473942067,-2.671201937,-2.08729723,-2.34722252,-2.280095829
3.044888889,-2.412918298,-2.213291954,-2.47846906,-2.671201937,-2.540811327,-2.280556843,-2.605383489,-1.888923999
3.047777778,-2.350441478,-2.016037141,-2.215327499,-2.539761741,-2.671201937,-2.216640369,-2.41166522,-2.085198217
3.050666667,-2.544358494,-2.537599581,-2.477421589,-2.802377265,-2.671201937,-2.216640369,-2.477416165,-2.476172883
3.053555556,-2.088679662,-2.275768775,-2.476372003,-2.867147548,-3.062373767,-1.955859149,-2.800608882,-2.02075621
3.056444444,-2.544358494,-1.952904666,-2.282458255,-2.931983157,-2.476172883,-2.607812199,-2.278519875,-2.280095829
3.059333333,-2.153186664,-2.213291954,-2.47846906,-2.280030108,-2.476172883,-1.825468539,-2.801526826,-2.280095829
3.062222222,-1.697704997,-2.146427751,-2.347030979,-2.737672209,-2.539761741,-1.759584237,-2.539564378,-2.278914601
3.065111111,-1.956845964,-2.277865832,-2.347030979,-2.347091276,-2.540811327,-1.954677921,-2.931917436,-2.409436853
3.068,-2.219004551,-2.211065634,-2.150756066,-2.410420717,-2.802377265,-1.891286426,-2.279964386,-2.604793523
3.070888889,-2.153186664,-2.277865832,-2.477421589,-2.410420717,-2.932636499,-2.477421589,-2.672183687,-2.540877049
3.073777778,-2.090054189,-1.88420202,-2.086249759,-2.931983157,-2.410420717,-2.086249759,-2.540745606,-2.604793523
3.076666667,-1.828029885,-2.213291954,-2.215327499,-2.606497771,-2.73682266,-2.022723352,-2.734855128,-2.086572743
3.079555556,-2.282396046,-1.822711021,-2.607812199,-2.865706584,-2.867865854,-2.413304285,-2.607609809,-2.083820917
3.082444444,-1.958354774,-1.690880362,-2.412783144,-2.606497771,-2.800806245,-2.41258598,-2.540745606,-2.410486439
3.085333333,-2.090054189,-1.821205251,-2.152133367,-2.670283993,-2.800806245,-1.954677921,-2.149573776,-2.019314609
3.088222222,-2.088679662,-2.081855028,-2.802316845,-2.151081098,-2.671201937,-2.542910868,-2.801526826,-2.343617178
3.091111111,-2.151873795,-2.079360928,-2.215327499,-2.735971396,-2.477284921,-2.347030979,-2.278519875,-2.477153676
3.094,-1.828029885,-2.146427751,-2.150756066,-2.540811327,-2.606497771,-2.60728918,-2.801526826,-2.540877049
3.096888889,-1.892405445,-2.079360928,-2.215327499,-2.149639498,-2.931983157,-2.283110641,-2.409042126,-2.346960032
3.099777778,-2.219004551,-1.822711021,-2.608728293,-2.670283993,-2.73682266,-2.022723352,-2.281405987,-2.151015443
3.102666667,-2.284756122,-2.407208971,-2.802316845,-2.280030108,-2.671201937,-2.216640369,-2.605383489,-2.086572743
3.105555556,-2.413967884,-1.821205251,-2.413895182,-2.606497771,-2.737672209,-2.283110641,-2.476172883,-1.956379099
3.108444444,-2.021351543,-2.017347365,-2.738987527,-2.541858798,-2.540811327,-2.346244676,-2.473678783,-2.216766388
3.111333333,-2.479654328,-1.952904666,-2.738202809,-2.931328497,-2.670283993,-1.955859149,-2.67008663,-2.474205351
3.114222222,-2.153186664,-2.213291954,-2.607812199,-2.539761741,-2.996884191,-1.760961537,-2.410354996,-2.280095829
3.117111111,-2.088679662,-2.079360928,-2.348209826,-2.932636499,-2.671201937,-2.411145016,-2.801526826,-2.151015443
3.12,-2.153186664,-2.081855028,-2.410552328,-2.215523106,-2.606497771,-2.149968671,-2.345847994,-2.151015443
3.122888889,-1.959860544,-2.537599581,-2.348209826,-2.800806245,-2.215523106,-2.413304285,-2.604266955,-2.410486439
3.125777778,-1.890829291,-2.08309831,-2.606894254,-2.932636499,-2.540811327,-2.541733188,-2.473678783,-2.151015443
3.128666667,-2.024237655,-1.951530139,-2.347030979,-2.996294756,-2.215523106,-2.411145016,-2.278519875,-2.409436853
3.131555556,-2.021351543,-2.343485599,-2.413895182,-2.996294756,-2.931983157,-2.149968671,-2.672183687,-2.343617178
3.134444444,-2.350441478,-2.213291954,-2.671728673,-2.671201937,-2.477284921,-2.413304285,-2.281405987,-2.671267659
3.137333333,-2.34932944,-1.885646531,-2.215327499,-3.062895732,-2.73682266,-2.08729723,-2.279964386,-2.540877049
3.140222222,-2.544358494,-2.146427751,-2.671728673,-2.73682266,-3.062373767,-2.608334164,-2.540745606,-2.149705219
3.143111111,-1.958354774,-2.213291954,-2.086249759,-3.192764377,-2.671201937,-2.477421589,-2.279964386,-2.409436853
3.146,-2.609979217,-1.952904666,-2.021808478,-2.345847994,-2.932636499,-1.825468539,-2.278519875,-2.017870098
3.148888889,-2.151873795,-2.016037141,-2.47846906,-2.996294756,-2.606497771,-2.413304285,-2.540745606,-2.215523106
3.151777778,-2.413967884,-2.145246523,-2.215327499,-2.671201937,-2.539761741,-2.216640369,-2.279964386,-2.476172883
3.154666667,-2.219004551,-2.537599581,-2.671728673,-2.735971396,-2.865706584,-2.280556843,-2.476172883,-2.410486439
